id,col_15min,dist2coast,lat,lat_15min,lon,lon_15min,rivwth,row_15min,uparea
15616,1011,0.0,21.6679153442,21.625,72.8562469482,72.875,225.0,273,95726174208.0
15617,1069,5062.0,21.5912475586,21.625,87.3087463379,87.375,93.0,273,19320127488.0
15623,1087,0.0,21.6529159546,21.625,91.9995880127,91.875,41.0,273,1984460928.0
15629,1156,0.0,21.6104164124,21.625,109.07208252,109.125,43.0,273,9249249280.0
15639,361,3583.0,21.2829170227,21.375,-89.6812515259,-89.625,10.0,274,1363513728.0
15642,364,2533.0,21.3870830536,21.375,-88.9220809937,-88.875,10.0,274,1937978624.0
15643,365,0.0,21.452917099,21.375,-88.6904144287,-88.625,10.0,274,2607526656.0
15644,366,2531.0,21.5662498474,21.375,-88.3729171753,-88.375,10.0,274,1101754624.0
15646,371,2532.0,21.4404163361,21.375,-87.1870880127,-87.125,10.0,274,1220567296.0
15650,410,0.0,21.5970821381,21.375,-77.3612518311,-77.375,10.0,274,1282144128.0
15653,413,0.0,21.2612495422,21.375,-76.5362472534,-76.625,10.0,274,1159543168.0
15672,876,2532.0,21.407081604,21.375,39.1887512207,39.125,10.0,274,5205114368.0
15676,957,0.0,21.40625,21.375,59.2862510681,59.375,10.0,274,1171431040.0
15677,999,0.0,21.4579162598,21.375,69.779586792,69.875,10.0,274,10466580480.0
15678,1008,0.0,21.3020820618,21.375,72.1095809937,72.125,10.0,274,5635681280.0
15679,1010,0.0,21.4620819092,21.375,72.6912536621,72.625,10.0,274,1299291136.0
15681,1068,0.0,21.4754142761,21.375,87.0579223633,87.125,34.0,274,4691061248.0
15684,1149,0.0,21.3004150391,21.375,107.44291687,107.375,15.0,274,1067944576.0
15689,1159,0.0,21.4262504578,21.375,109.917915344,109.875,21.0,274,3330070784.0
15691,1162,0.0,21.3879165649,21.375,110.74458313,110.625,43.0,274,8915111936.0
15700,360,2534.0,21.2454166412,21.125,-89.8529205322,-89.875,10.0,275,2809145600.0
15703,406,2535.0,21.1487503052,21.125,-78.4962463379,-78.375,10.0,275,1099393280.0
15706,412,0.0,21.3079166412,21.125,-76.6337432861,-76.875,10.0,275,1159543168.0
15714,652,0.0,21.1637496948,21.125,-16.9187507629,-16.875,10.0,275,2152421888.0
15741,868,0.0,21.187915802,21.125,37.0970840454,37.125,10.0,275,1689192064.0
15754,1010,0.0,21.1345825195,21.125,72.7079162598,72.625,64.0,275,64020316160.0
15755,1011,0.0,21.0595817566,21.125,72.7970809937,72.875,10.0,275,1002893056.0
15756,1066,0.0,20.7845840454,21.125,86.9420852661,86.625,233.0,275,51269693440.0
15757,1067,0.0,21.2062492371,21.125,86.8337554932,86.875,17.0,275,1889724160.0
15759,1089,0.0,21.0162506104,21.125,92.2637481689,92.375,26.0,275,1010453696.0
15767,330,7174.0,20.9587497711,20.875,-97.3362503052,-97.375,21.0,276,5849330688.0
15775,411,0.0,20.6637496948,20.875,-77.2437438965,-77.125,13.0,276,9080561664.0
15780,655,0.0,20.5962486267,20.875,-16.4262504578,-16.125,10.0,276,1648510720.0
15799,877,0.0,20.9754161835,20.875,39.2770843506,39.375,10.0,276,3508236800.0
15801,955,0.0,20.9962501526,20.875,58.8029174805,58.875,10.0,276,1329433728.0
15810,1011,0.0,20.937084198,20.875,72.8070831299,72.875,27.0,276,2194895104.0
15811,1067,0.0,20.7695808411,20.875,86.9429168701,86.875,233.0,276,51269693440.0
15813,1146,0.0,20.6220817566,20.875,106.64541626,106.625,77.0,276,13133949952.0
15817,1160,0.0,20.8570823669,20.875,110.222915649,110.125,10.0,276,1505192320.0
15819,298,0.0,20.6904163361,20.625,-105.292915344,-105.375,10.0,277,12290159616.0
15820,331,2538.0,20.7270832062,20.625,-97.202911377,-97.125,15.0,277,2816980992.0
15821,358,0.0,20.5529155731,20.625,-90.4829177856,-90.375,10.0,277,1943661056.0
15836,411,0.0,20.5504169464,20.625,-77.2329101562,-77.125,13.0,277,9080561664.0
15838,417,0.0,20.7212486267,20.625,-75.6087493896,-75.625,10.0,277,1247173248.0
15839,418,0.0,20.7087497711,20.625,-75.3262481689,-75.375,10.0,277,1421506304.0
15842,653,0.0,20.7337493896,20.625,-16.5229167938,-16.625,10.0,277,2444030464.0
15843,654,0.0,20.7229156494,20.625,-16.4862499237,-16.375,10.0,277,1648510720.0
15875,952,0.0,20.6104164124,20.625,58.2120857239,58.125,10.0,277,1963706368.0
15877,954,0.0,20.5229148865,20.625,58.5512504578,58.625,10.0,277,23498706944.0
15880,1011,0.0,20.7420806885,20.625,72.8887481689,72.875,39.0,277,2697839872.0
15881,1012,0.0,20.6345825195,20.625,72.8920822144,73.125,39.0,277,2697839872.0
15883,1090,0.0,20.5720825195,20.625,92.7120819092,92.625,31.0,277,2328173568.0
15885,1145,0.0,20.4779167175,20.625,106.573745728,106.375,427.0,277,1.38417635328e+11
15886,1146,3589.0,20.7062492371,20.625,106.648750305,106.625,77.0,277,13133949952.0
15892,299,0.0,20.6070823669,20.375,-105.237083435,-105.125,10.0,278,2119635968.0
15894,331,2540.0,20.4720821381,20.375,-97.0270843506,-97.125,27.0,278,7766545408.0
15896,358,0.0,20.2912502289,20.375,-90.4887466431,-90.375,10.0,278,1082367360.0
15909,421,0.0,20.3887500763,20.375,-74.53125,-74.625,10.0,278,1231740160.0
15912,654,0.0,20.4045829773,20.375,-16.3329162598,-16.375,10.0,278,7607296000.0
15928,878,0.0,20.3920822144,20.375,39.7370834351,39.625,10.0,278,1703711744.0
15931,882,0.0,20.0512504578,20.375,40.4112510681,40.625,10.0,278,3140687104.0
15933,951,0.0,20.4329166412,20.375,57.9945831299,57.875,10.0,278,17137616896.0
15937,1011,0.0,20.4112472534,20.375,72.8312530518,72.875,35.0,278,2319254272.0
15938,1012,0.0,20.5329170227,20.375,72.8920822144,73.125,39.0,278,2697839872.0
15939,1066,5682.0,20.3304138184,20.375,86.657081604,86.625,444.0,278,1.34946889728e+11
15943,1146,0.0,20.313747406,20.375,106.53125,106.625,427.0,278,1.38417635328e+11
15949,332,2542.0,20.2354164124,20.125,-96.782913208,-96.875,10.0,279,2785099008.0
15960,370,0.0,20.0912494659,20.125,-87.4770812988,-87.375,10.0,279,2080289792.0
15992,881,2542.0,20.15625,20.125,40.2512512207,40.375,10.0,279,3140687104.0
15993,883,2545.0,19.8004150391,20.125,40.7329177856,40.875,10.0,279,1813005440.0
16002,1144,0.0,20.032081604,20.125,106.112915039,106.125,42.0,279,5732796928.0
16003,1145,0.0,20.0062484741,20.125,106.196250916,106.375,42.0,279,5732796928.0
16005,1161,0.0,20.0112495422,20.125,110.388748169,110.375,41.0,279,7107308544.0
16007,298,0.0,19.8420829773,19.875,-105.377082825,-105.375,10.0,280,1967511296.0
16008,300,2548.0,19.3662490845,19.875,-104.993751526,-104.875,10.0,280,1544545024.0
16018,358,2544.0,19.9654159546,19.875,-90.452911377,-90.375,10.0,280,1487516032.0
16035,419,0.0,19.9229164124,19.875,-75.1962432861,-75.125,10.0,280,1433081344.0
16042,433,0.0,19.8387489319,19.875,-71.6779174805,-71.625,16.0,280,7077894656.0
16047,655,0.0,19.9970817566,19.875,-16.2237491608,-16.125,10.0,280,27635458048.0
16069,868,0.0,19.8970832825,19.875,37.2304191589,37.125,10.0,280,4592840192.0
16071,882,0.0,19.9204158783,19.875,40.5470848083,40.625,10.0,280,1813005440.0
16082,1094,7199.0,19.8029174805,19.875,93.6854171753,93.625,41.0,280,2728135168.0
16084,1143,2545.0,19.7737503052,19.875,105.853752136,105.875,127.0,280,29480970240.0
16092,299,0.0,19.6387500763,19.625,-105.212081909,-105.125,10.0,281,2356453376.0
16096,333,2548.0,19.4154167175,19.625,-96.3270874023,-96.625,11.0,281,3322919168.0
16106,369,0.0,19.6079158783,19.625,-87.7454147339,-87.625,10.0,281,1102876672.0
16144,883,2547.0,19.5662498474,19.625,40.8362503052,40.875,10.0,281,1377845888.0
16145,885,0.0,19.4754161835,19.625,40.9620857239,41.375,10.0,281,1317728768.0
16149,950,2546.0,19.6729164124,19.625,57.6887512207,57.625,10.0,281,1405392768.0
16151,1011,0.0,19.5054168701,19.625,72.782081604,72.875,52.0,281,3819206144.0
16153,1062,0.0,19.6970825195,19.625,85.5704193115,85.625,18.0,281,5343209984.0
16154,1095,7641.0,19.5412483215,19.625,93.9470825195,93.875,21.0,281,1775097472.0
16155,1143,0.0,19.5987491608,19.625,105.798751831,105.875,15.0,281,1596050944.0
16161,300,2549.0,19.3004169464,19.375,-104.902915955,-104.875,10.0,282,1544545024.0
16162,302,0.0,19.1979160309,19.375,-104.683746338,-104.375,10.0,282,2135566592.0
16166,334,2549.0,19.3087501526,19.375,-96.2887496948,-96.375,11.0,282,3322919168.0
16169,357,0.0,19.3704166412,19.375,-90.7220840454,-90.625,23.0,282,12770273280.0
16174,368,0.0,19.5354156494,19.375,-87.6770782471,-87.875,10.0,282,1102876672.0
16175,369,0.0,19.3120822906,19.375,-87.6687469482,-87.625,10.0,282,7355697152.0
16181,654,0.0,19.4779167175,19.375,-16.3195838928,-16.375,10.0,282,26025969664.0
16203,869,0.0,19.3920822144,19.375,37.3095855713,37.375,10.0,282,1949676160.0
16204,883,0.0,19.3712501526,19.375,40.9570846558,40.875,10.0,282,1317728768.0
16205,884,0.0,19.2554168701,19.375,41.0470848083,41.125,10.0,282,1056098624.0
16210,1011,0.0,19.2904167175,19.375,72.9120864868,72.875,75.0,282,4388419072.0
16211,1059,0.0,19.1462478638,19.375,84.8037490845,84.875,10.0,282,1190253184.0
16212,1060,0.0,19.3720817566,19.375,85.0620880127,85.125,28.0,282,7890181120.0
16215,1096,0.0,19.3670806885,19.375,94.0687561035,94.125,23.0,282,1460269056.0
16217,1154,5700.0,19.2779159546,19.375,108.673751831,108.625,20.0,282,5074946560.0
16220,301,0.0,19.1520824432,19.125,-104.602081299,-104.625,10.0,283,2135566592.0
16223,335,2550.0,19.1004161835,19.125,-96.1020812988,-96.125,28.0,283,3696732672.0
16224,355,0.0,19.0037498474,19.125,-91.1679153442,-91.125,10.0,283,2187391744.0
16228,428,2549.0,19.2479152679,19.125,-72.7745819092,-72.875,13.0,283,8914955264.0
16230,441,0.0,19.1979160309,19.125,-69.6245803833,-69.625,14.0,283,5447258112.0
16234,654,0.0,19.0829162598,19.125,-16.2587509155,-16.375,10.0,283,1077998592.0
16265,868,0.0,19.3087501526,19.125,37.3187522888,37.125,10.0,283,1949676160.0
16267,884,0.0,19.1070823669,19.125,41.0954170227,41.125,10.0,283,2364489984.0
16271,1059,0.0,19.1120834351,19.125,84.782913208,84.875,10.0,283,1190253184.0
16277,1161,0.0,19.1345825195,19.125,110.567085266,110.375,23.0,283,3952139776.0
16278,1162,0.0,19.1529159546,19.125,110.566253662,110.625,23.0,283,3952139776.0
16279,304,0.0,18.8654155731,18.875,-103.967918396,-103.875,10.0,284,9760581632.0
16283,369,0.0,18.7420825958,18.875,-88.0020828247,-87.625,12.0,284,8985629696.0
16321,884,0.0,18.9095821381,18.875,41.1570854187,41.125,10.0,284,3088941824.0
16324,947,0.0,18.8170833588,18.875,56.9354171753,56.875,10.0,284,6368856064.0
16327,950,0.0,18.9395828247,18.875,57.5420837402,57.625,10.0,284,2016413440.0
16333,1096,0.0,18.9920806885,18.875,94.0462493896,94.125,36.0,284,1554158080.0
16338,305,0.0,18.687915802,18.625,-103.736251831,-103.625,10.0,285,7117050368.0
16339,306,0.0,18.5287494659,18.625,-103.606246948,-103.375,10.0,285,7117050368.0
16340,336,0.0,18.7320823669,18.625,-95.8312530518,-95.875,43.0,285,5763590144.0
16341,337,0.0,18.7454166412,18.625,-95.7479171753,-95.625,184.0,285,39513108480.0
16345,349,0.0,18.562915802,18.625,-92.6737518311,-92.625,360.0,285,1.23257184256e+11
16349,354,0.0,18.6179161072,18.625,-91.2945861816,-91.375,49.0,285,14601583616.0
16350,367,0.0,18.7270832062,18.625,-88.1795806885,-88.125,12.0,285,8985629696.0
16396,868,0.0,18.7387504578,18.625,37.5187492371,37.125,10.0,285,2359083008.0
16397,869,0.0,18.71875,18.625,37.5387496948,37.375,10.0,285,2359083008.0
16398,870,0.0,18.7129154205,18.625,37.5712509155,37.625,10.0,285,2359083008.0
16399,871,0.0,18.6029167175,18.625,37.8604164124,37.875,10.0,285,63737741312.0
16400,885,0.0,18.6037502289,18.625,41.2729187012,41.375,10.0,285,5147346432.0
16404,945,0.0,18.641248703,18.625,56.6979179382,56.375,10.0,285,5309906432.0
16405,946,2553.0,18.6887493134,18.625,56.7412528992,56.625,10.0,285,5309906432.0
16410,1097,0.0,18.5537490845,18.625,94.2612457275,94.375,39.0,285,1369446784.0
16411,1098,0.0,18.6062507629,18.625,94.2537536621,94.625,39.0,285,1369446784.0
16413,1143,0.0,18.7262496948,18.625,105.752082825,105.875,119.0,285,27203274752.0
16422,309,0.0,18.0337486267,18.375,-102.55708313,-102.625,10.0,286,2126658944.0
16427,347,0.0,18.437915802,18.375,-93.0862503052,-93.125,10.0,286,1595669888.0
16428,352,0.0,18.4929161072,18.375,-91.7945861816,-91.875,12.0,286,2170065920.0
16429,353,0.0,18.4512500763,18.375,-91.5220794678,-91.625,15.0,286,2203596800.0
16430,366,2554.0,18.4870834351,18.375,-88.3170852661,-88.375,36.0,286,12697693184.0
16446,435,0.0,18.2845821381,18.375,-71.0979156494,-71.125,10.0,286,5232909312.0
16450,440,0.0,18.4679164886,18.375,-69.8812484741,-69.875,15.0,286,3422469120.0
16451,442,3613.0,18.4670829773,18.375,-69.3254165649,-69.375,10.0,286,1093691648.0
16488,871,0.0,18.4954166412,18.375,37.9979171753,37.875,10.0,286,2407154688.0
16491,944,0.0,18.4004154205,18.375,56.6079177856,56.125,10.0,286,2925993216.0
16492,946,0.0,18.3345832825,18.375,56.6070861816,56.625,10.0,286,2925993216.0
16496,1056,0.0,18.3470840454,18.375,84.1287536621,84.125,23.0,286,10687843328.0
16501,1156,0.0,18.3429164886,18.375,109.133750916,109.125,10.0,286,1031504896.0
16504,1160,0.0,18.4929161072,18.375,110.084579468,110.125,10.0,286,1130102272.0
16506,1205,2555.0,18.4412498474,18.375,121.433746338,121.375,24.0,286,2890519808.0
16507,1206,0.0,18.327917099,18.375,121.646255493,121.625,131.0,286,27706578944.0
16510,307,0.0,18.234582901,18.125,-103.247085571,-103.125,10.0,287,1976554112.0
16511,308,0.0,18.0820827484,18.125,-102.780418396,-102.875,10.0,287,2255402240.0
16512,310,0.0,18.03125,18.125,-102.538749695,-102.375,10.0,287,2126658944.0
16513,311,0.0,17.9870834351,18.125,-102.030418396,-102.125,71.0,287,1.11218425856e+11
16514,342,0.0,18.1629161835,18.125,-94.4112472534,-94.375,76.0,287,21231796224.0
16515,343,0.0,18.2129154205,18.125,-94.1295852661,-94.125,31.0,287,5662013440.0
16517,366,2555.0,18.3445835114,18.125,-88.3870849609,-88.375,36.0,287,12697693184.0
16535,439,0.0,18.2304153442,18.125,-70.1870803833,-70.125,10.0,287,1037132352.0
16541,657,0.0,17.9129142761,18.125,-16.0345840454,-15.625,10.0,287,21500286976.0
16561,888,0.0,17.7212505341,18.125,41.9720840454,42.125,10.0,287,1040696768.0
16566,1054,2558.0,18.0120811462,18.125,83.5662536621,83.625,10.0,287,1479371136.0
16567,1055,0.0,18.2145805359,18.125,83.9370880127,83.875,27.0,287,9174262784.0
16568,1097,2558.0,18.0020828247,18.125,94.4854125977,94.375,24.0,287,1053895232.0
16573,1202,0.0,18.1995830536,18.125,120.532081604,120.625,10.0,287,1330569728.0
16574,1206,0.0,18.3662490845,18.125,121.612083435,121.625,131.0,287,27706578944.0
16577,311,2558.0,17.9512500763,17.875,-102.137084961,-102.125,71.0,288,1.11218425856e+11
16578,312,0.0,17.9112491608,17.875,-101.861251831,-101.875,10.0,288,1186623872.0
16595,655,0.0,17.8345832825,17.875,-16.0379161835,-16.125,10.0,288,21500286976.0
16596,656,0.0,17.7204170227,17.875,-16.0429172516,-15.875,10.0,288,1571980800.0
16620,1012,5116.0,17.9895820618,17.875,73.0679168701,73.125,58.0,288,2251962624.0
16621,1053,0.0,17.907081604,17.875,83.4595794678,83.375,10.0,288,1567871360.0
16629,367,2561.0,17.5029163361,17.625,-88.1870803833,-88.125,37.0,289,8513569280.0
16631,655,0.0,17.5212478638,17.625,-16.0812492371,-16.125,10.0,289,1571980800.0
16632,656,2562.0,17.4570808411,17.625,-16.0995826721,-15.875,10.0,289,1704511616.0
16645,875,0.0,17.5654163361,17.625,38.842918396,38.875,10.0,289,1834003200.0
16646,887,0.0,17.7062492371,17.625,41.9970855713,41.875,10.0,289,1040696768.0
16647,888,0.0,17.6104164124,17.625,42.1320838928,42.125,10.0,289,1720851456.0
16649,1012,0.0,17.5879173279,17.625,73.1995849609,73.125,56.0,289,2148608512.0
16650,1050,0.0,17.4204139709,17.625,82.8679199219,82.625,11.0,289,2741140224.0
16655,1144,0.0,17.7229156494,17.625,106.430419922,106.125,30.0,289,3071284992.0
16656,1145,0.0,17.734582901,17.625,106.43208313,106.375,30.0,289,3071284992.0
16658,1201,0.0,17.5079154968,17.625,120.412086487,120.375,70.0,289,4950445056.0
16660,314,0.0,17.4820823669,17.375,-101.32875061,-101.375,10.0,290,1318682240.0
16663,366,0.0,17.4262485504,17.375,-88.2612457275,-88.375,10.0,290,1132037632.0
16664,655,0.0,17.4245834351,17.375,-16.1079158783,-16.125,10.0,290,1704511616.0
16675,891,0.0,17.0387496948,17.375,42.5029182434,42.875,10.0,290,6043007488.0
16676,892,2565.0,16.9862499237,17.375,42.5512504578,43.125,10.0,290,1794436096.0
16680,1013,7689.0,17.2729148865,17.375,73.2954177856,73.375,56.0,290,2117876224.0
16681,1050,0.0,17.2929153442,17.375,82.6104125977,82.625,10.0,290,1899939072.0
16682,1051,0.0,17.4237480164,17.375,82.8720855713,82.875,11.0,290,2741140224.0
16685,1107,0.0,17.3029174805,17.375,96.9229125977,96.875,190.0,290,33941340160.0
16686,1146,3623.0,17.4229164124,17.375,106.644584656,106.625,37.0,290,2444016896.0
16690,317,0.0,17.1362495422,17.125,-100.661247253,-100.625,10.0,291,1400559232.0
16710,889,0.0,17.0970821381,17.125,42.4212493896,42.375,10.0,291,6183353344.0
16717,1049,0.0,17.094581604,17.125,82.3529205322,82.375,14.0,291,3261785088.0
16721,1105,0.0,16.7745819092,17.125,96.1879119873,96.375,81.0,291,7848118272.0
16723,1108,0.0,17.1112480164,17.125,97.1429138184,97.125,54.0,291,3101233920.0
16724,1147,5735.0,16.9987487793,17.125,107.098754883,106.875,34.0,291,2652718080.0
16727,319,0.0,16.9479160309,16.875,-100.112083435,-100.125,10.0,292,1654744320.0
16728,320,0.0,16.6887493134,16.875,-99.6229171753,-99.875,10.0,292,7495471616.0
16732,654,2567.0,16.6054153442,16.875,-16.4429168701,-16.375,26.0,292,4.3808145408e+11
16748,890,0.0,16.96875,16.875,42.5479164124,42.625,10.0,292,1794436096.0
16756,1048,2565.0,16.9129142761,16.875,82.2487487793,82.125,10.0,292,1671616256.0
16765,1148,0.0,16.8820819855,16.875,107.159584045,107.125,34.0,292,2652718080.0
16766,1201,2565.0,16.9054164886,16.875,120.407081604,120.375,21.0,292,1273195136.0
16767,321,0.0,16.6895828247,16.625,-99.6070861816,-99.625,10.0,293,7495471616.0
16769,323,0.0,16.6287498474,16.625,-99.2112503052,-99.125,10.0,293,1302088576.0
16770,324,0.0,16.5562496185,16.625,-98.8187484741,-98.875,11.0,293,1087662208.0
16771,325,0.0,16.5120830536,16.625,-98.720413208,-98.625,42.0,293,6959824896.0
16772,341,0.0,16.4270820618,16.625,-94.8395843506,-94.625,10.0,293,1058718144.0
16781,890,0.0,16.5304164886,16.625,42.7320823669,42.625,10.0,293,1406767872.0
16782,892,0.0,16.6470832825,16.625,42.7312507629,43.125,10.0,293,1406767872.0
16793,1106,0.0,16.7987480164,16.625,96.2712554932,96.625,71.0,293,4892225024.0
16795,1110,2567.0,16.5529155731,16.625,97.6620864868,97.625,526.0,293,2.7395268608e+11
16797,1150,0.0,16.5495834351,16.625,107.607917786,107.625,35.0,293,1690425856.0
16801,340,2569.0,16.3345832825,16.375,-94.9729156494,-94.875,10.0,294,1058718144.0
16804,364,0.0,16.1487503052,16.375,-88.7562484741,-88.875,11.0,294,1207554560.0
16817,875,0.0,16.4120826721,16.375,39.187915802,38.875,10.0,294,2014871552.0
16818,876,0.0,16.2770824432,16.375,39.2070846558,39.125,10.0,294,2014871552.0
16819,891,0.0,16.4145832062,16.375,42.7620849609,42.875,10.0,294,1313816832.0
16820,929,2569.0,16.3404159546,16.375,52.3529167175,52.375,10.0,294,3096028928.0
16822,1045,0.0,16.3470840454,16.375,81.405418396,81.375,22.0,294,9321844736.0
16835,1111,0.0,16.5179138184,16.375,97.6612548828,97.875,526.0,294,2.7395268608e+11
16836,1149,0.0,16.5754165649,16.375,107.55291748,107.375,35.0,294,1690425856.0
16843,328,0.0,16.1187496185,16.125,-97.9937515259,-97.875,10.0,295,1113100032.0
16845,339,0.0,16.1887493134,16.125,-95.1279144287,-95.125,10.0,295,10198845440.0
16846,341,2570.0,16.2079162598,16.125,-94.6595840454,-94.625,10.0,295,1523902080.0
16850,364,0.0,16.0587501526,16.125,-88.8520812988,-88.875,11.0,295,1207554560.0
16854,654,7713.0,16.0662498474,16.125,-16.4737491608,-16.375,26.0,295,4.39273324544e+11
16865,928,2571.0,16.0479164124,16.125,52.1795845032,52.125,10.0,295,1159767936.0
16866,929,0.0,16.2220821381,16.125,52.2554168701,52.375,10.0,295,17890930688.0
16868,1042,0.0,15.876247406,16.125,80.6337509155,80.625,10.0,295,2653006080.0
16881,1200,0.0,16.0379161835,16.125,120.199584961,120.125,72.0,295,6643771392.0
16884,328,0.0,15.9854164124,15.875,-97.7879180908,-97.875,58.0,296,18295744512.0
16887,331,0.0,15.812915802,15.875,-97.0262451172,-97.125,10.0,296,1680105216.0
16889,335,0.0,15.7895832062,15.875,-96.0479125977,-96.125,10.0,296,1520951936.0
16895,362,2572.0,15.8937492371,15.875,-88.9220809937,-89.375,78.0,296,8735946752.0
16896,364,2572.0,15.8104152679,15.875,-88.7579193115,-88.875,78.0,296,8735946752.0
16899,368,0.0,15.8962497711,15.875,-87.7912445068,-87.875,22.0,296,4413233152.0
16900,369,0.0,15.9187488556,15.875,-87.7179107666,-87.625,56.0,296,21746956288.0
16901,370,2572.0,15.8279151917,15.875,-87.3037490845,-87.375,10.0,296,1008423936.0
16907,377,0.0,15.9495830536,15.875,-85.6870880127,-85.625,33.0,296,10692073472.0
16908,380,0.0,15.9495830536,15.875,-84.907913208,-84.875,32.0,296,6508103168.0
16909,381,2572.0,15.8804168701,15.875,-84.717086792,-84.625,12.0,296,1420743552.0
16910,382,0.0,15.8045825958,15.875,-84.2929153442,-84.375,70.0,296,23397703680.0
16914,654,7713.0,16.0645828247,15.875,-16.4729156494,-16.375,26.0,296,4.39273324544e+11
16920,877,0.0,15.8862495422,15.875,39.3287506104,39.375,10.0,296,2143804672.0
16922,891,2572.0,15.8187503815,15.875,42.7779159546,42.875,10.0,296,8748901376.0
16929,1016,0.0,15.6304168701,15.875,73.7529144287,74.125,27.0,296,1957815936.0
16930,1042,0.0,15.8487472534,15.875,80.532081604,80.625,10.0,296,2653006080.0
16931,1043,0.0,15.7595825195,15.875,80.8379211426,80.875,321.0,296,2.58149269504e+11
16940,1153,3637.0,15.8629169464,15.875,108.350418091,108.375,100.0,296,9482168320.0
16950,367,0.0,15.7245826721,15.625,-88.2320861816,-88.125,58.0,297,16287738880.0
16951,382,2572.0,15.8195819855,15.625,-84.5029144287,-84.375,12.0,297,1420743552.0
16958,877,0.0,15.7170829773,15.625,39.4470825195,39.375,10.0,297,1022753728.0
16962,926,0.0,15.4120826721,15.625,51.6687507629,51.625,10.0,297,2936802048.0
16966,1015,0.0,15.5037498474,15.625,73.8262481689,73.875,27.0,297,1957815936.0
16971,1154,2573.0,15.5962486267,15.625,108.548751831,108.625,22.0,297,1021897920.0
16977,349,0.0,15.1637496948,15.375,-92.8579177856,-92.625,13.0,298,1667100544.0
16978,383,0.0,15.3679161072,15.375,-84.0387496948,-84.125,17.0,298,1712861568.0
16988,878,0.0,15.2845821381,15.375,39.6970825195,39.625,10.0,298,2839533568.0
16994,926,0.0,15.4262504578,15.375,51.7037506104,51.625,10.0,298,2936802048.0
16996,1038,0.0,15.312915802,15.375,80.0904159546,79.625,10.0,298,8767130624.0
16997,1039,0.0,15.3270835876,15.375,80.0995864868,79.875,10.0,298,8767130624.0
16998,1040,0.0,15.4962501526,15.375,80.2012481689,80.125,10.0,298,8767130624.0
17004,348,0.0,15.1529159546,15.125,-92.842918396,-92.875,13.0,299,1667100544.0
17005,382,2574.0,15.4637489319,15.125,-84.1170806885,-84.375,17.0,299,1712861568.0
17006,384,2576.0,15.1979160309,15.125,-83.7570800781,-83.875,10.0,299,1018489344.0
17007,385,0.0,15.2479152679,15.125,-83.3854141235,-83.625,101.0,299,24352151552.0
17016,891,2576.0,15.1629161835,15.125,42.8337516785,42.875,10.0,299,2957225984.0
17017,918,0.0,14.7770824432,15.125,49.6954193115,49.625,10.0,299,1098346752.0
17021,924,2576.0,15.1762504578,15.125,51.1312522888,51.125,10.0,299,46076719104.0
17024,1039,2577.0,15.0329170227,15.125,80.0495834351,79.875,10.0,299,3550102528.0
17025,1040,2576.0,15.1979141235,15.125,80.0612487793,80.125,10.0,299,3550102528.0
17026,1111,0.0,15.2079162598,15.125,97.8170852661,97.875,20.0,299,1585087232.0
17027,1155,0.0,15.1429157257,15.125,108.872085571,108.875,45.0,299,3510444800.0
17032,387,0.0,14.9970836639,14.875,-83.140411377,-83.125,101.0,300,24470255616.0
17040,918,0.0,14.7612495422,14.875,49.6312522888,49.625,10.0,300,1098346752.0
17042,921,2577.0,14.9229164124,14.875,50.2954177856,50.375,10.0,300,1305047040.0
17043,1016,0.0,14.8504142761,14.875,74.1529159546,74.125,72.0,300,4785244672.0
17046,1155,2576.0,15.0887489319,14.875,108.897918701,108.875,45.0,300,3510444800.0
17048,1201,0.0,14.812915802,14.875,120.589584351,120.375,72.0,300,9470623744.0
17049,1202,0.0,14.7670822144,14.875,120.697921753,120.625,72.0,300,9470623744.0
17053,351,0.0,14.5354156494,14.625,-92.2229156494,-92.125,10.0,301,1407906432.0
17054,352,0.0,14.5070819855,14.625,-92.1854171753,-91.875,10.0,301,1407906432.0
17056,386,0.0,14.1595830917,14.625,-83.282913208,-83.375,41.0,301,4443563520.0
17063,891,0.0,14.6920833588,14.625,42.9662513733,42.875,10.0,301,4650180608.0
17064,893,0.0,14.6070823669,14.625,42.9912490845,43.375,10.0,301,4650180608.0
17066,917,0.0,14.6662502289,14.625,49.4137496948,49.375,10.0,301,1759284096.0
17068,1017,0.0,14.6037483215,14.625,74.3187484741,74.375,65.0,301,3836634880.0
17069,1040,0.0,14.5687484741,14.625,80.1620864868,80.125,10.0,301,54665203712.0
17074,1203,0.0,14.5954170227,14.625,120.957084656,120.875,38.0,301,4006552576.0
17077,353,0.0,14.1262493134,14.375,-91.6629180908,-91.625,21.0,302,1538436864.0
17085,892,0.0,14.2512493134,14.375,43.0579185486,43.125,10.0,302,2982033920.0
17089,1017,0.0,14.2687492371,14.375,74.4537506104,74.375,49.0,302,2811111168.0
17090,1019,0.0,14.5370826721,14.375,74.3737487793,74.875,65.0,302,3836634880.0
17092,1156,0.0,14.4770832062,14.375,109.105415344,109.125,15.0,302,1393627520.0
17097,352,0.0,14.1920833588,14.125,-91.7837524414,-91.875,21.0,303,1512177280.0
17098,353,0.0,14.0495834351,14.125,-91.5379180908,-91.625,21.0,303,1538436864.0
17101,653,0.0,14.0429153442,14.125,-16.5804176331,-16.625,10.0,303,32812464128.0
