grdc_id,river,station,country,lat_org,lon_org,area,altitude,ds_stat_no,w_level,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,lta_discharge,combi_relerr,dist,dist_relerr,lat,lon,upa_local_max,upa_relerr,uparea,cmf_row,cmf_col,cmf_lon,cmf_lat
1531550,WHITE VOLTA,PWALAGU,GH,10.5833,-0.85,63350,123,1531450,0,1975,2007,33,57.47,1951,1974,24,0,119.106,0.100074418,587.8825139,0.058788251,10.585,-0.845,57753.79297,0.182646751,57564.66406,318,716,-0.875,10.375
1531600,WHITE VOLTA,YARUGU,GH,10.98,-0.4,41550,170,1531550,0,1975,2007,33,69.43,1966,1974,9,0,70.229,0.114116572,1669.792361,0.166979236,10.98,-0.385,41898.10156,0.008391245,41724.32813,316,718,-0.375,10.875
1531650,VOLTA ROUGE,NANGODI,GH,10.8667,-0.6167,11570,184.12,1531550,0,1975,2007,33,88.62,1958,1974,17,0,22.429,0.081556878,769.4719235,0.076947192,10.865,-0.61,11151.58887,0.09077625,11044.85938,316,717,-0.625,10.875
1531680,DAKA,EKUMDIPE,GH,8.47,-0.22,6810,-999,1531700,0,1975,1996,22,66.53,1963,1974,12,0,42.918,0.057012167,556.5974504,0.055659745,8.47,-0.215,7122.333008,0.059717011,7013.336426,326,718,-0.375,8.375
1531700,VOLTA,SENCHI(HALCROW),GH,6.2,0.1,394100,5,0,0,,,,,1936,1984,49,3.24,1088.881,0.067289073,787.1470954,0.07871471,6.205,0.095,403309.7813,0.0444378,402856.4688,335,720,0.125,6.125
1531800,OTI,SABARI,GH,9.28,0.23,58670,82.55,1531700,0,1995,2007,13,13.62,1959,1974,16,0,369.356,0.172306252,2361.432856,0.236143286,9.295,0.245,60571.02344,0.044632185,59979.28516,322,720,0.125,9.375
1535100,KABIA,GOUNOU-GAYA,TD,9.69,15.5,3840,-999,1335500,0,1978,1990,13,47.25,1978,1990,13,47.22,3.655,0.102696848,1072.70851,0.107270851,9.68,15.5,3974.746582,0.093548842,3660.38623,321,781,15.375,9.625
1535110,KABIA,PONT CAROL,TD,9.28,15.5,2072,-999,1535100,0,1978,1990,13,11.89,1978,1990,13,11.81,1.024,0.084259021,1208.52477,0.120852477,9.29,15.495,2380.253418,0.011072108,2083.470703,322,781,15.375,9.375
1537100,CHARI,NDJAMENA(FORT LAMY),TD,12.12,15.03,600000,285,0,0,1976,1991,16,19.21,1933,1991,59,11.6,1043.099,0.053133048,773.8050948,0.077380509,12.115,15.025,601491.6875,0.004638125,601391.4375,311,780,15.125,12.125
1537130,CHARI,MAILAO,TD,11.58,15.28,500000,-999,1537120,0,1983,1986,4,14.32,1983,1986,4,11.11,93.895,0.050842496,556.5974504,0.055659745,11.58,15.285,510443.1563,0.041207999,510302,313,781,15.375,11.625
1537150,LOGONE,BONGOR,TD,10.27,15.42,73700,321,1537100,0,1983,1986,4,5.64,1948,1986,39,26.05,496.685,0.294905158,3514.533077,0.351453308,10.25,15.395,67125.14063,0.181808859,67000.34375,319,781,15.375,10.125
1537170,LIM (TRIB. CHARI),OULI BANGALA,TD,7.83,15.83,4360,445,1537180,0,1978,1990,13,27.54,1978,1990,13,27.78,42.429,0.05168943,772.3703271,0.077237033,7.825,15.825,26477.24805,0.000594225,4361.29541,328,783,15.875,7.875
1537180,LOGONE,MOUNDOU,TD,8.53,16.07,33970,391,1537200,0,1983,1985,3,9.97,1935,1985,51,48.01,353.784,0.051562258,771.926337,0.077192634,8.535,16.065,34189.69922,0.000301507,33975.12109,325,784,16.125,8.625
1537200,LOGONE,LAI,TD,9.4,16.3,56700,350,1537150,0,1983,1986,4,12.77,1948,1986,39,43.96,476.342,0.087747653,1234.752608,0.123475261,9.395,16.29,57280.92969,0.016292438,57161.89063,321,785,16.375,9.625
1537250,PENDE,DOBA,TD,8.65,16.83,14300,-999,1537200,0,,,,,1947,1975,29,26.95,125.24,0.011429059,0,0,8.65,16.83,14175.0332,0.034287177,14054.84668,324,787,16.875,8.875
1537300,CHARI,BOUSSO,TD,10.48,16.72,450000,325,1537130,0,1984,1985,2,13.36,1936,1985,50,50.86,843.248,0.069090908,533.0656918,0.053306569,10.485,16.72,474217.4063,0.100659586,472648.4063,318,786,16.625,10.375
1537450,OUHAM,MOISSALA,TD,8.33,17.77,67600,518,1537480,0,1983,1984,2,0.86,1951,1984,34,29.01,502.993,0.000506426,0,0,8.33,17.77,67829.50781,0.001519277,67651.35156,326,791,17.875,8.375
1537480,OUHAM,MANDA,TD,9.08,18.2,80000,-999,1537300,0,1983,1986,4,5.57,1983,1986,4,5.56,123.613,0.588914148,8519.318661,0.851931866,9.13,18.14,82537.03125,0.062878713,82515.14844,323,792,18.125,9.125
1537500,CHARI,SARH(FORT ARCHAMBAULT),TD,9.15,18.42,193000,355,1537300,0,1983,1986,4,1.95,1938,1986,49,32.24,272.859,0.179288202,1751.313784,0.175131378,9.145,18.405,235376.6406,0.187601849,211103.5781,322,793,18.375,9.375
1537800,BAHR AZOUM,AM-TIMAN,TD,11.03,20.28,80000,-999,0,0,,,,,1953,1976,24,17.03,28.788,0.382739885,4190.034764,0.419003476,11,20.305,93473.96094,0.310212702,92408.50781,316,801,20.375,10.875
1553100,LUFUBU (TRIB. LAKE TANGANYIKA),KESO FALLS,ZM,-8.7,30.62,4098,-999,0,0,1978,1981,4,33.03,1978,1981,4,33.33,0,0.785946792,2394.939448,0.239493945,-8.675,30.62,9747.105469,1.878852487,248.2311401,394,843,30.875,-8.625
1553200,LUNZUA,KAMBOLE (60773105),ZM,-8.95,31.1833,444,-999,0,0,1970,1991,22,0.23,,,,,4.048,0.081034947,1020.765008,0.102076501,-8.96,31.18,527.7539063,0.03895184,452.6473084,395,844,31.125,-8.875
1553500,LUCHECHE,BELOW LAKE CHILA,ZM,-8.8333,31.3833,22,-999,0,0,1970,2004,35,13.75,,,,,0.431,0.059584312,664.2482237,0.066424822,-8.84,31.385,272.7763367,0.045903292,22.50493622,395,845,31.375,-8.875
1563050,HOHA,NEAR ASOSA,ET,10.15,34.63,161,1460,1663800,0,1978,1980,3,0,1978,1980,3,0,0.889,0.00577155,0,0,10.15,34.63,274.8130798,0.01731465,162.3938293,319,858,34.625,10.125
1563450,FETTAM,TILILI,ET,10.85,37.02,282,2450,1563750,0,1978,1980,3,0,1978,1980,3,0,8.422,0.106794503,444.4015323,0.044440153,10.845,37.02,280.8041687,0.231503204,249.3580475,316,868,37.125,10.875
1563500,BLUE NILE,NEAR MERAWI,ET,11.37,37.03,1664,1900,1563800,0,1978,1980,3,0,1978,1980,3,0,55.029,0.031603235,444.3430404,0.044434304,11.375,37.03,2088.854248,0.005941098,1659.057007,314,868,37.125,11.375
1563550,NESHI,NEAR SHAMBOO,ET,9.75,37.25,322,2150,1563750,0,1978,1980,3,0,1978,1980,3,0,4.299,0.007945944,0,0,9.75,37.25,625.0264282,0.023837831,325.8378906,320,869,37.375,9.875
1563600,GUDLA,NEAR DEMBCHA,ET,10.55,37.5,242,2050,1563750,0,1978,1980,3,0,1978,1980,3,0,7.736,0.073797688,1043.943991,0.104394399,10.56,37.495,807.2267456,0.012604265,240.474884,317,869,37.375,10.625
1563680,FATTO,NEAR GUDER,ET,8.87,37.72,96,2320,1563100,0,1978,1980,3,0,1978,1980,3,0,1.891,0.072411064,440.274162,0.044027416,8.865,37.72,524.9784546,0.12917836,102.2005615,323,871,37.875,9.125
1563700,GUDER,GUDER,ET,8.95,37.75,524,2050,1563100,0,1978,1980,3,0,1978,1980,3,0,9.986,0.037190905,556.5974504,0.055659745,8.95,37.745,1611.352173,0.000253226,524.0663452,323,871,37.875,9.125
1563800,BLUE NILE,KESSIE,ET,11.07,38.18,65784,-999,1563750,0,,,,,1976,1979,4,0,460.938,0.865709732,6562.890861,0.656289086,11.145,38.18,23634.95508,1.284551024,23532.54688,315,872,38.125,11.125
1563900,BERESSA,DEBRE BERHAN,ET,9.67,39.52,211,2750,1563750,0,1978,1980,3,0,1978,1980,3,0,2.321,0.014104425,0,0,9.67,39.52,348.966217,0.042313274,215.4640503,321,878,39.625,9.625
1566100,BARO,GAMBELLA,ET,8.25,34.58,23461,-999,1566208,0,,,,,1928,1979,52,55.77,36.466,0.001661223,0,0,8.25,34.58,23904.4375,0.00498367,23519.46094,327,858,34.625,8.125
1577050,HOLETTA,NEAR HOLETTA,ET,9.08,38.52,119,1860,1577600,0,1978,1980,3,0,1978,1980,3,0,2.104,0.131343285,1883.328045,0.188332805,9.09,38.505,324.6044312,0.017364245,120.0331726,323,873,38.375,9.125
1577100,AWASH,MELKA KUNTIRE,ET,8.7,38.6,4456,1850,1577101,0,1978,2008,31,29.46,1978,1980,3,0,28.805,0.05932609,706.403457,0.070640346,8.705,38.605,4919.720703,0.036697578,4537.762207,325,874,38.625,8.625
1577101,AWASH,HOMBOLE,ET,8.3833,38.7833,7656,-999,1577102,0,1990,2009,20,0,,,,,43.484,0.024086824,343.2392752,0.034323928,8.38,38.785,7784.062988,0.003612618,7642.170898,326,875,38.875,8.375
1577102,AWASH,METAHARA,ET,8.85,39.85,16416,-999,1577600,0,1982,2009,28,4.17,,,,,33.67,0.373203214,4938.573478,0.493857348,8.825,39.89,15897.54883,0.131894946,15333.40625,324,879,39.875,8.875
1577200,MOJO,MOJO VILLAGE,ET,8.57,38.6,2050,2050,1577101,0,1978,1980,3,0,1978,1980,3,0,2.581,0.805877824,2668.732693,0.266873269,8.6,38.595,248.6822205,1.883886933,119.0159225,325,874,38.625,8.625
1577300,KELETA,SIRE VILLAGE,ET,8.27,39.4,745,1560,1577102,0,1978,1980,3,0,1978,1980,3,0,2.434,0.034472185,430.1015332,0.043010153,8.265,39.4,937.6283569,0.017396249,751.4801025,326,878,39.625,8.375
1577500,KESSEM,AWARA MELKA,ET,9.15,39.93,3135,850,1577601,0,1978,1980,3,0,1978,1980,3,0,13.874,0.052923698,426.8151722,0.042681517,9.155,39.93,3035.430908,0.07340806,3019.932861,323,879,39.875,9.125
1577600,AWASH,AWASH,ET,9.2,40.2,18710,-999,1577601,0,,,,,1976,1979,4,0,46,0.630810436,8154.712116,0.815471212,9.145,40.14,21185.70703,0.261488885,21156.22852,323,880,40.125,9.125
1577601,AWASH,MELKA SEDI,ET,9.39,40.13,21520,-999,1577602,0,1990,2009,20,0.15,,,,,53.502,0.257270183,1113.194906,0.111319491,9.39,40.14,27986.72461,0.549171567,27429.08594,322,881,40.375,9.375
1577602,AWASH,ADAITU,ET,11.1333,40.7833,52835,-999,1577603,0,1990,2004,15,5.15,,,,,62.736,0.116198791,934.9984419,0.093499844,11.135,40.775,49693.83203,0.161596686,48566.01953,315,883,40.875,11.125
1577603,AWASH,TENDAHO,ET,11.6833,40.95,62088,-999,0,0,1990,2004,15,14.46,,,,,69.266,0.071696601,574.6552913,0.057465529,11.685,40.955,62869.28906,0.100158744,58978.67188,313,883,40.875,11.625
1577700,BORKENA,SWAMP OUTLET,ET,10.65,39.92,1350,1350,1577602,0,1978,1980,3,0,1978,1980,3,0,3.699,0.164742741,1019.19164,0.101919164,10.64,39.915,1758.724609,0.290389895,1546.013184,317,879,39.875,10.625
1577800,MELLI,MILLE VILLAGE,ET,11.4,40.73,4350,550,1577603,0,1978,1980,3,0,1978,1980,3,0,43.84,0.144088856,1776.523427,0.177652343,11.42,40.735,4603.996582,0.076961882,4517.39209,314,882,40.625,11.375
1578100,WABI,BELOW DODOLA BRIDGE,ET,7.02,39.03,1035,2480,0,0,1978,1980,3,0,1976,1980,5,0,5.483,0.032655085,0,0,7.02,39.03,1406.149902,0.097965255,984.3029785,331,876,39.125,7.125
1578200,MERIBO SHET,NEAR ADABA BRIDGE,ET,7,39.33,200,2350,0,0,1978,1980,3,0,1978,1980,3,0,3.006,0.084907116,1113.194906,0.111319491,7,39.34,513.3047485,0.032082368,196.7917633,332,877,39.375,6.875
1582700,GHIBE,NEAR ABELTI,ET,8.23,37.58,15746,-999,0,0,,,,,1976,1979,4,0,193.875,0.035547815,441.1049148,0.044110491,8.235,37.58,17973.62891,0.018422462,15891.04004,327,870,37.625,8.125
1582800,WABI,NEAR WOLKITE,ET,8.25,37.77,1866,1700,0,0,1978,1980,3,0,1978,1980,3,0,24.098,0.03760457,439.9768279,0.043997683,8.255,37.77,1933.313965,0.024818346,1842.844482,327,871,37.875,8.125
1582820,GOGEB,NEAR ENDEBER,ET,8.1,37.9,109,2050,0,0,1978,1980,3,0,1978,1980,3,0,1.272,0.302627126,439.2021897,0.043920219,8.105,37.9,329.7222595,0.820040941,64.30776978,327,870,37.625,8.125
1582850,GOTAM,NEAR ENDEBER,ET,8.13,37.92,65,2050,0,0,1978,1980,3,0,1978,1980,3,0,1.191,0.064547379,439.0828149,0.043908281,8.125,37.92,297.4238586,0.105825573,61.56066895,327,870,37.625,8.125
1587200,GELLANA,DIMMA TORE,ET,5.92,38.13,587,1190,0,0,1978,1980,3,0,1978,1980,3,0,4.729,0.033780967,0,0,5.92,38.13,667.4602051,0.101342902,557.2558594,337,872,38.125,5.625
1591001,ZAMBEZI,SENANGA (60370001),ZM,-16.1167,23.25,284538,-999,1291100,0,1947,2004,58,8.4,,,,,975.319,0.232272262,3344.107028,0.334410703,-16.115,23.28,299345.0938,0.027995382,288520.875,425,812,23.125,-16.375
1591002,ZAMBEZI,LUKULU (60370030),ZM,-14.3833,23.2333,206531,-999,1591001,0,1950,2004,55,12.44,,,,,775.765,0.04697313,406.4357354,0.040643574,-14.385,23.23,213223.25,0.059632242,212688.9531,417,812,23.125,-14.375
1591003,ZAMBEZI,KALENI HILL ROAD BRIDGE,ZM,-11.1333,24.25,764,-999,1591002,0,1977,2004,28,34.81,,,,,12.326,0.344839841,3634.359831,0.363435983,-11.105,24.23,738.6144409,0.307647556,646.4786377,404,816,24.125,-11.125
1591100,MAKONDU / MACONDO,CHIVATA VILLAGE,ZM,-13.3333,23.15,3354,-999,1591003,0,1962,2004,43,23.32,1978,1981,4,0,17.497,0.618828147,6936.734465,0.693673447,-13.315,23.21,6240.551758,0.469137549,4140.743652,413,812,23.125,-13.375
1591110,LUINGA,IKELENGE,ZM,-11.2333,24.25,122,-999,1591004,0,1971,2004,34,14.58,,,,,6.932,0.06497913,334.9397248,0.033493972,-11.23,24.25,184.4648438,0.127949446,129.8049164,404,816,24.125,-11.125
1591200,KABOMPO,WATOPA PONTOON (60380050),ZM,-14.0167,23.6,66667,1075,1591002,0,,,,,1976,1979,4,0,340.896,0.119128164,1754.922232,0.175492223,-14.03,23.61,69595.63281,0.006400046,66453.66406,416,814,23.625,-14.125
1591231,KABOMPO,KABOMPO PONTOON (60380051),ZM,-13.6,24.2166,42740,-999,1591230,0,1990,2005,16,51.04,,,,,253.101,0.021613139,178.1111919,0.017811119,-13.6,24.215,42210.48047,0.029217178,42115.62891,414,816,24.125,-13.625
1591237,LUAKELA,SACHIBONDO,ZM,-11.5333,24.4166,632,-999,1591235,0,1971,2004,34,21.98,,,,,8.137,0.091993766,378.9656956,0.03789657,-11.53,24.415,663.4596558,0.20018816,568.7405396,406,818,24.625,-11.625
1591240,MUTANDA,MUTANDA MISSION (60334501),ZM,-12.4,26.25,1780,-999,1591231,0,1965,1986,22,1.2,,,,,14.478,0.053829405,499.1970776,0.049919708,-12.395,26.25,1919.997925,0.061648801,1725.132568,409,825,26.375,-12.375
1591245,LUFUPA,BELOW KASEMPA (60334620),ZM,-13.45,25.8667,1125,-999,1591231,0,1964,1992,29,7.52,,,,,4.526,0.176528815,2415.63295,0.241563295,-13.45,25.845,1485.997314,0.046459854,1098.866333,413,823,25.875,-13.375
1591300,KALOMO,KALOMO DAM SITE (60352030),ZM,-17.2167,26.4833,3038,-999,1891500,0,1969,1983,15,7.82,,,,,7.457,0.072153504,939.3509219,0.093935092,-17.215,26.475,3211.3396,0.028590329,2994.571289,428,825,26.375,-17.125
1591400,KAFUE,KIPUSHI ROAD (60334005),ZM,-11.7833,27.1667,433,-999,1591481,0,1963,1992,30,1.3,1978,1981,4,0,1.546,0.03604311,253.2993462,0.025329935,-11.785,27.165,545.6080322,0.057469461,420.5578613,407,828,27.125,-11.875
1591401,KAFUE,KASAKA (60334977),ZM,-15.8166,28.2166,153351,-999,1891500,0,1960,2004,45,0.39,,,,,987.646,0.094050822,1326.441888,0.132644189,-15.83,28.215,152488.625,0.016864089,152057.9375,423,832,28.125,-15.875
1591402,KAFUE,NYIMBA,ZM,-15.75,27.03,136234,-999,1591401,0,1973,2005,33,47.13,,,,,194.052,0.794451053,2478.99793,0.247899793,-15.775,27.03,7735.368652,1.887553573,7659.511719,423,829,27.375,-15.875
1591403,KAFUE,ITEZHI-TEZHI,ZM,-15.7667,26.0166,105672,-999,1591402,0,1960,1991,32,0,,,,,352.992,0.033344235,414.9381297,0.041493813,-15.765,26.02,106799.8828,0.017045079,106572.5938,423,825,26.375,-15.875
1591404,KAFUE,KAFUE HOOK BRIDGE (60334669),ZM,-14.9333,25.9166,96239,-999,1591403,0,1973,2005,33,4.42,,,,,287.104,0.053873988,754.1685831,0.075416858,-14.935,25.91,95801.6875,0.010788246,95719.875,419,824,26.125,-14.875
1591405,KAFUE,MSWEBI,ZM,-14.4166,27,50479,-999,1591408,0,1953,2005,53,28.05,,,,,155.891,0.018534665,158.6982368,0.015869824,-14.415,27,52534.24609,0.023864347,51081.32422,417,828,27.125,-14.375
1591406,KAFUE,MACHIYA FERRY (60334280),ZM,-13.65,27.6167,23065,-999,1591409,0,1962,2004,43,12.75,,,,,139.023,0.069197277,1004.364383,0.100436438,-13.64,27.615,23849.0957,0.006718953,22987.51367,414,830,27.625,-13.625
1591408,KAFUE,LUBUNGU (60334450),ZM,-14.5667,26.45,55669,-999,1591404,0,1955,1991,37,57.31,,,,,201.542,0.045039478,581.8159348,0.058181593,-14.565,26.445,79777.11719,0.018755248,55146.95703,418,825,26.375,-14.625
1591410,KALEYA,WATER VALLEY ROAD BRIDGE,ZM,-16.1666,28.0166,630,-999,1591411,0,1958,2004,47,14.07,,,,,0.287,0.616471296,237.5877712,0.023758777,-16.165,28.015,142.2783356,1.801896334,62.402668,423,831,27.875,-15.875
1591411,KALEYA,KALEYA ROAD BRIDGE,ZM,-15.9,27.6833,1549,-999,1591401,0,1975,2005,31,43.54,,,,,0.316,0.776762467,9780.894986,0.978089499,-15.945,27.605,1981.746826,0.374108404,1838.746948,423,830,27.625,-15.875
1591412,KALEYA,KALEYA DAM SITE,ZM,-16.25,28.13,45,-999,1591410,0,1952,2005,54,39.54,,,,,0.605,0.368008039,3405.744154,0.340574415,-16.23,28.155,151.9351959,0.422875285,35.48530579,424,833,28.375,-16.125
1591420,MAGOYE,CHIMBUMBU FARM,ZM,-15.9666,27.6,1865,-999,1591401,0,1970,2004,35,43.15,,,,,2.742,0.02530477,157.842775,0.015784278,-15.965,27.6,2023.207031,0.044345755,1823.647583,423,830,27.625,-15.875
1591435,LUNGA,KELONGWA SCHOOL (60334550),ZM,-13.7,26.3333,19779,-999,1591408,0,1968,1992,25,8.96,,,,,108.303,0.052741217,745.8405876,0.074584059,-13.7,26.34,19815.66406,0.009055533,19689.44531,414,825,26.375,-13.625
1591440,LUSWISHI,KANGONDI (60334340),ZM,-13.8333,27.3667,8849,-999,1591409,0,1971,2005,35,49.97,,,,,20.127,0.027200328,403.9724183,0.040397242,-13.835,27.37,9390.583984,0.0008065,8852.568359,415,829,27.375,-13.875
1591441,LUSWISHI,LWENDO,ZM,-12.9166,27.35,2668,-999,1591440,0,1971,2004,34,6.03,,,,,21.251,0.08451463,1124.381082,0.112438108,-12.915,27.34,2834.985352,0.028667673,2629.757324,411,829,27.375,-12.875
1591450,NAGOMA,MYOOYE BRIDGE,ZM,-15.22,27.33,770,-999,1591401,0,1978,1981,4,0,1978,1981,4,0,0.498,0.118077688,556.5974504,0.055659745,-15.22,27.335,924.430603,0.242913574,863.5217285,420,829,27.375,-15.125
1591460,MAKONDU,DIPALATA MISSION,ZM,-13.3,28.2166,749,-999,1591470,0,1971,2004,34,25.08,,,,,8.218,3.901990081,4474.95677,0.447495677,-13.255,28.21,16554.23438,10.81097889,4797.711426,413,832,28.125,-13.375
1591470,KAFUE,NDUBENI,ZM,-13.4,27.82,18509,-999,1591474,0,1963,2005,43,27.82,1980,1984,5,6.67,129.884,0.043875904,492.2648717,0.049226487,-13.395,27.82,21865.9668,0.033174738,18816.01563,413,830,27.625,-13.375
1591471,KAFUE,MPATAMATO,ZM,-13.25,28.1333,12001,-999,1591470,0,1952,2004,53,25.02,,,,,95.298,0.132944949,1630.927318,0.163092732,-13.24,28.145,16719.33984,0.072649382,11565.06738,412,832,28.125,-13.125
1591475,KAFUBU,MASAITI BOMA (60334245),ZM,-13.2167,28.4,1371,-999,1591471,0,1971,1993,23,10.33,,,,,11.522,0.031929004,323.1427059,0.032314271,-13.22,28.4,2810.878662,0.03115847,1392.359131,413,833,28.375,-13.375
1591476,KAFUBU,FISENGE (60334240),ZM,-13.1833,28.5833,974,-999,1591475,0,1971,1987,17,2.53,,,,,6.942,0.120102307,1688.308744,0.168830874,-13.175,28.57,1051.574219,0.022645172,985.0281982,412,834,28.625,-13.125
1591480,KAFUE,WUSAKILI,ZM,-12.88,28.25,9088,1559,1591472,0,1959,2004,46,27.06,1976,1979,4,0,76.642,0.072540343,741.7445973,0.07417446,-12.885,28.255,9571.427734,0.069272108,9402.772461,411,832,28.125,-12.875
1591481,KAFUE,REGLAN FARM (60334050),ZM,-12.4167,27.7333,5163,-999,1591482,0,1959,1992,34,3.82,,,,,38.741,0.039093646,252.725034,0.025272503,-12.415,27.735,5376.223145,0.066735931,4990.721191,409,830,27.625,-12.375
1591482,KAFUE,KONIKOMBE HILLS (60334460),ZM,-12.2667,26.8,11655,-999,1591480,0,1967,1986,20,1.33,,,,,5.674,0.707760559,1125.938693,0.112593869,-12.265,26.79,683.1984253,1.898093939,593.8570557,409,827,26.875,-12.375
1591490,MUCHINDAMU,MUCHINDAMU (60334015),ZM,-11.8666,27.1333,110,-999,1591481,0,1963,2004,42,22.07,,,,,2.844,0.207392284,2618.189064,0.261818906,-11.85,27.115,509.4519959,0.098539039,115.4196472,407,829,27.375,-11.875
1591500,BALUBA,BALUBA,ZM,-12.8666,28.3667,339,-999,1591470,0,1967,2004,38,48.68,1978,1981,4,11.11,2.7,0.516727822,2816.601352,0.281660135,-12.845,28.35,217.0511169,0.986863196,171.7266846,411,832,28.125,-12.875
1591520,KAPULAFUTA,MIPUTU HILLS (60334250),ZM,-13.25,28.2167,4880,-999,1591471,0,1966,1990,25,5.07,1978,1981,4,31.43,23.03,0.024717645,189.2431235,0.018924312,-13.25,28.215,16443.98828,0.03630431,4791.41748,413,832,28.125,-13.375
1591700,LUSIWASI,MASASE,ZM,-13.2166,31.0333,995,-999,1591730,0,1978,1981,4,0,1980,1984,5,0,7.924,0.070548124,761.29411,0.076129411,-13.215,31.04,1089.874756,0.059385549,1024.544312,412,844,31.125,-13.125
1591720,MULUNGUSHI,GREAT NORTH ROAD BRIDGE,ZM,-14.3,28.55,1448,-999,1591730,0,1963,2004,42,27.76,,,,,5.445,0.035015759,488.9154084,0.048891541,-14.295,28.55,2338.182617,0.007264195,1442.740723,417,835,28.875,-14.375
1591730,LUANGWA,LUANGWA ROAD BRIDGE (60332040),ZM,-14.9667,30.2167,142760,-999,1891500,0,1941,1993,53,24.39,,,,,550.137,0.055065339,763.558883,0.076355888,-14.965,30.21,142154.4063,0.012484239,141868.875,419,840,30.125,-14.875
1591810,NGWERERE,NGWERERE ESTAT,ZM,-15.3333,28.3333,303,-999,1591800,0,1955,2005,51,9.82,,,,,0.446,0.876935909,8191.411645,0.819141164,-15.28,28.39,170.452713,0.992525399,152.6324005,420,834,28.625,-15.125
1591820,LUANGINGA,KALABO,ZM,-14.9666,22.6833,34621,-999,1591001,0,1958,2004,47,8.94,,,,,59.152,0.126525336,1389.241643,0.138924164,-14.98,22.685,33141.25,0.101727679,32860.04297,420,810,22.625,-15.125
1593100,LUAPULA,CHEMBE FERRY,ZM,-11.9666,28.75,123072,-999,0,0,1956,2005,50,1.36,,,,,508.54,0.059542085,819.8129179,0.081981292,-11.975,28.75,122951.3672,0.014663672,122169.6563,407,835,28.875,-11.875
1593201,LUFUBU (TRIB. LUAPULA),CHIPILI,ZM,-10.7166,29.0833,1220,-999,1593200,0,1971,2005,35,41.61,,,,,7.168,0.078275222,381.0725171,0.038107252,-10.72,29.085,1881.832764,0.158611163,1316.752808,402,835,28.875,-10.625
1593300,LUONGO,MWENDAKASHIBA,ZM,-10.4666,29.05,4170,-999,0,0,1971,2004,34,33.52,,,,,0.311,0.231800572,2496.271673,0.249627167,-10.455,29.03,4043.437744,0.196147382,3761.032715,402,836,29.125,-10.625
1593400,MUTOTOSHI,KAPUMA FALLS,ZM,-9.4833,30.2333,383,-999,0,0,1971,2005,35,14.69,,,,,4.17,2.340090519,3570.698589,0.357069859,-9.515,30.25,2573.002686,6.30613184,1590.624268,398,841,30.375,-9.625
1593500,MWAMBESHI,NSAMA,ZM,-8.9,29.9666,707,-999,0,0,1959,2004,46,19.23,1980,1984,5,0,2.995,0.313711926,1291.306094,0.129130609,-8.9,29.955,847.6380005,0.68287456,465.6038513,395,839,29.875,-8.875
1593600,NGONA,NTUMBACHUSHI FALLS,ZM,-9.85,28.95,303,-999,0,0,1957,2005,49,4.98,,,,,2.013,0.028640931,0,0,-9.85,28.95,427.0230713,0.085922793,316.0173035,399,835,28.875,-9.875
1593700,CHAMBESHI,OLD PONTOON,ZM,-10.95,31.07,34745,1200,0,0,1972,2004,33,16.95,1976,1979,4,2.08,174.992,0.006422312,0,0,-10.95,31.07,42964.16016,0.019266935,34410.28516,403,843,30.875,-10.875
1593701,CHAMBESHI,CHANDAWAYAYA,ZM,-9.78,31.7,4628,-999,1593701,0,1978,1981,4,0.09,1978,1981,4,0,55.715,0.132643138,1919.735706,0.191973571,-9.79,31.685,4754.382813,0.013982274,4660.35498,399,846,31.625,-9.875
1593702,CHAMBESHI,MBESUMA PONTOON (60773245),ZM,-10,32.1667,13276,-999,1593700,0,1974,2004,31,23.81,,,,,61.303,0.468927451,5163.827654,0.516382765,-9.96,32.135,17123.67383,0.374016821,10793.27637,399,848,32.125,-9.875
1593715,MANSHYA,SHIWA NGANDU (60773275),ZM,-11.2167,31.6667,1008,-999,1593700,0,1964,1992,29,5.92,,,,,14.444,0.08377887,937.8845541,0.093788455,-11.215,31.675,1423.434448,0.063759699,1040.134888,404,846,31.625,-11.125
1593720,KANCHIBIA RIVER,MPIKA/KASAMA ROAD BRIDGE,ZM,-11.4972,31.2833,1215,-999,0,0,1970,2004,35,19.59,,,,,6.678,0.09057587,777.2708911,0.077727089,-11.49,31.28,1339.812622,0.116273433,1144.363892,406,845,31.375,-11.625
1593740,LUKULU,KASAMA/LUWINGU ROAD BRIDGE (60773250),ZM,-10.1833,30.9667,6418,-999,1593700,0,1970,2005,36,2.36,,,,,66.974,0.031996094,367.4723943,0.036747239,-10.18,30.965,6532.112793,0.022493804,6345.817383,400,843,30.875,-10.125
1593750,LWITIKILA,MPIKA ROAD BRIDGE,ZM,-11.8333,31.3833,324,-999,0,0,1970,2004,35,25.2,1978,1981,4,0,5.536,0.381029392,3670.023754,0.367002375,-11.8,31.4,972.1015015,0.409083426,257.7284851,407,845,31.375,-11.875
1593751,LWITIKILA,LWITIKILA FALLS,ZM,-11.7333,31.4833,179,-999,1593750,0,1959,2004,46,30.2,,,,,1.721,0.11891064,1611.409184,0.161140918,-11.74,31.47,442.0348206,0.034450084,182.0832825,407,845,31.375,-11.875
