rivmth_id,lat,lon,rivwth,uparea,dist2coast,q_mean,couple_id,gtsm_egm_offset,surge_std,tidal_range
17006,15.19791603,-83.75708008,10,1018489344.0,2576,53.80057,582,0.49700000000000005,0.025223950117153077,0.29240677
17007,15.24791527,-83.38541412,101,24352151552.0,0,62.169025,585,0.493,0.02836748741296209,0.5058586
17016,15.16291618,42.83375168,10,2957225984.0,2576,7.8897967,2396,0.618,0.04250655925554583,0.6311364
17017,14.77708244,49.69541931,10,1098346752.0,0,0.18464158,2524,0.528,0.060335937072699256,1.3711267
17021,15.17625046,51.13125229,10,46076719104.0,2576,6.9924965,2563,0.557,0.0615224459158966,1.2935789
17024,15.03291702,80.04958344,10,3550102528.0,2577,0.07765125,2781,0.88,0.045357289016900115,0.9358458
17025,15.19791412,80.06124878,10,3550102528.0,2576,13.818013,2793,0.88,0.045657429048789874,0.952123
17026,15.20791626,97.81708527,20,1585087232.0,0,98.49745,2885,0.982,0.07460376439137754,4.070532
17027,15.14291573,108.87208559999999,45,3510444800.0,0,121.768425,3049,1.006,0.04409846721888723,1.0429997
17032,14.99708366,-83.14041138,101,24470255616.0,0,557.0631,600,0.493,0.02836748741296209,0.5058586
17040,14.76124954,49.63125229,10,1098346752.0,0,0.17948517,2525,0.528,0.060335937072699256,1.3711267
17042,14.92291641,50.29541779,10,1305047040.0,2577,0.18449676,2551,0.541,0.06068526688012729,1.3348937
17043,14.85041428,74.15291595,72,4785244672.0,0,145.25444,2726,0.7290000000000001,0.03045029790603109,1.5554497
17046,15.08874893,108.89791869999999,45,3510444800.0,2576,28.275686,3050,1.006,0.04409846721888723,1.0429997
17048,14.812915799999999,120.5895844,72,9470623744.0,0,30.719915,3299,1.084,0.049865496915614094,0.99514776
17049,14.76708221,120.69792179999999,72,9470623744.0,0,429.38177,3312,1.084,0.049865496915614094,0.99514776
17053,14.53541565,-92.22291565,10,1407906432.0,0,33.28265,457,0.645,0.023108717260001264,1.3916436
17054,14.50708199,-92.18541718,10,1407906432.0,0,38.64883,460,0.645,0.023108717260001264,1.3916436
17056,14.15958309,-83.28291321,41,4443563520.0,0,35.101856,593,0.504,0.029637994126485524,0.5030779
17063,14.69208336,42.96625137,10,4650180608.0,0,12.241633,2397,0.58,0.0457396983857477,0.6409753
17064,14.60708237,42.99124908,10,4650180608.0,0,2.9723728,2408,0.58,0.0457396983857477,0.6409753
17066,14.66625023,49.41374969,10,1759284096.0,0,0.26546213,2514,0.528,0.060335937072699256,1.3711267
17068,14.60374832,74.31874847,65,3836634880.0,0,103.159966,2727,0.727,0.03287159148774262,1.5379989
17069,14.56874847,80.16208649,10,54665203712.0,0,153.36577,2794,0.8809999999999999,0.05154106634591237,0.91015774
17074,14.59541702,120.95708470000001,38,4006552576.0,0,146.17638,3315,1.097,0.05368404082933097,0.9900284
17077,14.12624931,-91.66291809,21,1538436864.0,0,15.917916,466,0.687,0.024945917967152974,1.4921821
17085,14.25124931,43.05791855,10,2982033920.0,0,7.9483438,2402,0.5720000000000001,0.04656653939015848,0.5459842
17089,14.26874924,74.45375061,49,2811111168.0,0,121.284294,2728,0.735,0.029181340138279676,1.4607892
17090,14.53708267,74.37374878,65,3836634880.0,0,50.275642,2732,0.727,0.03287159148774262,1.5379989
17092,14.47708321,109.10541529999999,15,1393627520.0,0,34.18345,3056,1.0290000000000001,0.04133903380686922,1.0582418
17097,14.19208336,-91.78375244,21,1512177280.0,0,28.472883,461,0.6679999999999999,0.024124312638029895,1.4443204
17098,14.04958344,-91.53791809,21,1538436864.0,0,39.036877,467,0.687,0.024945917967152974,1.4921821
17101,14.04291534,-16.58041763,10,32812464128.0,0,15.004847,1373,0.306,0.02873862277298982,1.47806
17106,14.18375015,41.52125168,10,1278345088.0,0,0.16180615,2369,0.581,0.043476845727554066,0.65740645
17108,14.10874939,41.57875061,10,1278345088.0,0,1.0845677,2378,0.581,0.043476845727554066,0.65740645
17109,14.13624954,43.09125137,10,4858357248.0,0,11.236381,2403,0.5720000000000001,0.04656653939015848,0.5459842
17111,14.01458359,48.14708328,10,1105504512.0,0,0.32794628,2486,0.5589999999999999,0.05781173289801013,1.4866214
17113,14.04791641,48.67625046,10,9176730624.0,0,1.9891088,2496,0.5539999999999999,0.05874970006430861,1.4607869
17116,14.24958038,80.12291718,10,3209015296.0,0,21.215866,2795,0.894,0.05009051816821062,0.8959588
17127,13.95624924,-91.31124878,18,1494345600.0,0,37.86316,469,0.674,0.022774370028506095,1.5737039
17129,13.91708183,-90.9604187,10,1196405888.0,2583,18.235554,474,0.674,0.022774370028506095,1.5737039
17130,13.92791557,-90.71374512,15,3014286336.0,0,34.867153,477,0.669,0.02255028255482793,1.5906737
17131,13.83291626,-90.33708191,11,2038842240.0,0,30.654968,482,0.631,0.023754401854178205,1.5954405
17133,13.88291645,-83.46375275,62,7772634624.0,0,303.76776,594,0.504,0.029637994126485524,0.5030779
17147,13.93375015,47.80708313,10,5215386624.0,0,1.6144507,2479,0.562,0.05732888567039937,1.4865489
17149,14.06791687,80.13542175,10,3209015296.0,0,20.1535,2796,0.894,0.05009051816821062,0.8959588
17150,13.9770813,98.21541595,61,3543962112.0,0,259.10248,2888,0.983,0.1209770304667609,3.5400946
17151,13.86791611,109.2462463,24,2964880384.0,0,69.55996,3057,1.021,0.04156077415073482,1.0633426
17165,13.73624992,-90.10791779,10,2302319104.0,0,32.46148,488,0.635,0.02438788600657904,1.6277333
17170,13.40208054,-16.21624947,10,73945948160.0,0,0.4260133,1388,0.305,0.03090425895118885,2.430217
17175,13.57374954,43.28125,10,1849658368.0,0,3.857084,2409,0.5920000000000001,0.0415070976127339,0.44953448
17179,13.63624954,74.67208099,10,1217294336.0,0,77.69933,2729,0.735,0.02830131146570099,1.4160141
17180,13.62874985,80.07125092,10,1238719104.0,0,7.6669273,2797,0.9009999999999999,0.049988004910286266,0.8887671
17182,13.52874947,100.26625059999999,188,143000000000.0,2585,208.51404,2915,1.155,0.1792943142378194,2.1981354
17183,13.61541557,100.5579147,188,144000000000.0,5170,2814.9126,2923,1.155,0.1879330289575602,2.1871972
17184,13.812915799999999,109.2262497,24,2964880384.0,0,16.051447,3058,1.021,0.04156077415073482,1.0633426
17190,13.69874954,123.12374879999999,10,2908262912.0,5169,97.58302,3369,1.204,0.1036720911653765,1.8805821
17199,13.27124977,-88.80874634,38,18004891648.0,2586,308.2446,507,0.6409999999999999,0.029620413960313948,1.8340626
17202,13.43958282,-87.83792114,14,2727768832.0,0,39.78613,528,0.769,0.03295451867908238,2.2690048
17203,13.42041588,-87.62291718,14,2561625600.0,0,31.836208,536,0.769,0.0350218084930902,2.2690048
17208,13.44124985,-16.15208244,10,73945948160.0,0,285.86453,1389,0.305,0.03090425895118885,2.430217
17214,13.28125,43.24625015,10,1684711168.0,2586,2.3811462,2404,0.5920000000000001,0.0415070976127339,0.44953448
17215,13.13708305,45.45458603,10,7794491392.0,0,2.1326587,2453,0.573,0.05529834876364611,1.6454741
17216,13.3670826,45.73958588,10,3265870848.0,2586,0.0730822,2455,0.5710000000000001,0.055700352448816444,1.6140245
17219,13.42791557,46.67708588,10,7098266112.0,0,3.2442155,2462,0.57,0.05725668769524487,1.5850825
17221,13.43291473,74.69458008,16,1458310656.0,0,94.435776,2730,0.737,0.026335866350249683,1.3626531
17223,13.43208313,80.29291534,10,1335009280.0,0,9.9824505,2803,0.902,0.04936844847539423,0.8667924
17228,13.37624931,99.99291992,151,28593778688.0,2586,827.16583,2906,1.153,0.20635830725613427,2.1561062
17230,13.49708366,100.9812469,80,21944918016.0,0,500.8209,2926,1.1520000000000001,0.17628545072474613,2.1806917
17231,13.36124992,109.2420807,10,1842886144.0,2586,44.8865,3059,1.014,0.03931399016421647,1.0671546
17246,13.1954155,-88.33291626,11,2325220096.0,0,23.58061,518,0.703,0.025497235316567293,1.961629
17249,13.09458351,-87.33792114,27,8068142592.0,0,71.336296,540,0.893,0.03821079008194953,2.361579
17250,12.79291534,-83.65374756,86,18424203264.0,2589,207.09944,580,0.479,0.04002347805147429,0.4010484
17255,13.26791382,-16.16875076,10,73945948160.0,0,5.119748,1394,0.305,0.03055616984010006,2.430217
17264,13.04125023,45.27875137,10,7794491392.0,0,1.4080952,2447,0.573,0.05529834876364611,1.6454741
17265,13.06374931,45.38875198,10,7794491392.0,0,5.788643,2450,0.573,0.05529834876364611,1.6454741
17269,12.8520813,74.83041382,81,3433039104.0,0,64.524155,2737,0.748,0.025741828995693022,1.2201322
17270,13.22208405,80.32791901,10,3720782592.0,0,25.326017,2804,0.902,0.05136952007855425,0.84584194
17273,13.26791573,99.93958282,151,28593778688.0,2586,13.623969,2907,1.153,0.20635830725613427,2.1561062
17276,13.06624985,109.3087463,75,13329049600.0,3660,300.28397,3070,1.011,0.03907344292467367,1.0685718
17283,12.91874886,-87.35292053,15,3686676480.0,0,58.9827,541,0.893,0.03821079008194953,2.361579
17284,13.02708244,-87.27874756,27,8068142592.0,0,31.411716,548,0.893,0.03821079008194953,2.361579
17285,12.90458298,-83.5229187,86,18424203264.0,2588,443.9361,586,0.479,0.04002347805147429,0.4010484
17294,12.90541649,42.76791763,10,1887981056.0,0,1.5121125,2398,0.589,0.05229076310420498,0.48408303
17298,12.63708305,44.29541779,10,1056060288.0,0,0.7979731,2423,0.602,0.04938472426358648,1.7079276
17301,12.94708252,45.10208511,10,5915580416.0,0,7.759604,2448,0.5770000000000001,0.055189293339344546,1.6513181
17302,12.83874893,74.85708618,81,3433039104.0,0,203.67456,2733,0.748,0.025741828995693022,1.2201322
17303,13.01374817,80.27124786,10,3720782592.0,0,6.648257,2798,0.902,0.04836935067231522,0.8386936
17306,13.26541519,99.94291687,151,28593778688.0,2587,93.73118,2908,1.153,0.20635830725613427,2.1561062
17321,12.55291367,-16.37125015,10,14831458304.0,0,83.344666,1381,0.309,0.03678495792007757,1.8829745
17327,12.84208298,42.84791946,10,1887981056.0,0,1.3743156,2391,0.589,0.05229076310420498,0.48408303
17328,12.81541634,42.97708511,10,1887981056.0,0,1.5079814,2399,0.598,0.05042618929018049,0.7890451
17333,12.68375015,44.42874908,10,1056060288.0,0,0.74817246,2432,0.586,0.05232228913511214,1.7178102
17335,12.62458229,53.75708389,10,1043625024.0,0,0.22307062,2590,0.655,0.046667916925018406,1.1485901
17344,12.66708374,101.24458309999999,10,1700020736.0,2589,32.197056,2930,1.177,0.1342434435874972,1.2919605
17345,12.63208199,101.5079193,10,2134706048.0,0,2.6619568,2934,1.177,0.1342434435874972,1.2919605
17346,12.69791603,101.70375059999999,10,2134706048.0,0,39.2103,2941,1.175,0.13048016161280626,1.2529808
17347,12.60124969,101.95208740000001,10,1784595328.0,0,53.376076,2944,1.1740000000000002,0.1274377373486522,1.2456826
17348,12.53541565,102.0870819,21,1363554432.0,0,54.836334,2948,1.162,0.12585783725635782,1.2246398
17349,12.44624901,109.1687469,16,1897045760.0,0,7.951301,3060,1.012,0.03701151661948289,1.0948707
17370,12.28708267,-16.1329174,10,5935055360.0,2591,69.13667,1390,0.297,0.0326402236836944,1.8829745
17382,12.47541428,74.98791504,43,1317991680.0,0,74.34017,2734,0.7709999999999999,0.024725550717518877,1.1586591
17384,12.46624756,80.15291595,14,17951666176.0,0,98.404305,2799,0.904,0.042506779041327075,0.76829416
17389,12.40708351,99.99375153,23,2895940608.0,0,47.655254,2909,1.158,0.1860313866589318,1.5113311
17391,12.26458359,109.1970825,16,1897045760.0,0,40.66526,3061,1.022,0.034751536579212886,1.0922383
17405,12.05541611,-83.74208069,87,11498801152.0,0,485.25632,587,0.47600000000000003,0.02334528426334486,0.37192294
17415,12.02958298,-15.98208332,10,4671280640.0,7334,0.27924395,1391,0.301,0.028106228773267822,3.2214868
17416,12.00958252,-15.79791641,10,4671280640.0,0,20.896671,1396,0.321,0.03618613701842538,4.120577
17417,11.96791458,-14.98958302,63,23881074688.0,0,114.163025,1400,0.353,0.0326328402232558,4.254062
17425,11.88124847,79.81291962,10,13763829760.0,2593,11.349487,2777,0.907,0.04028403443847164,0.73196435
17433,12.19375038,102.56791690000001,26,1654963072.0,0,67.74389,2952,1.157,0.12467483430839965,1.1083674
17434,11.71041679,102.9679184,26,2700131072.0,0,22.803415,2954,1.159,0.11973222273081181,0.96493715
17450,11.60708332,-71.90625,10,1620322176.0,0,1.1848027,910,0.38299999999999995,0.05253528389048394,1.0642592
17455,11.65708351,-69.98791504,10,4506639872.0,0,0.18478504,964,0.384,0.023620832686770683,0.44475713
17460,11.94291687,-15.01958275,65,24336676864.0,0,476.54752,1397,0.353,0.0326328402232558,4.254062
17465,11.95874977,43.22875214,10,1042171968.0,0,0.5331098,2405,0.619,0.050341621667066926,1.6775335
17467,11.97041702,50.81791687,10,1435276032.0,0,0.34412405,2561,0.561,0.05370013750912363,1.3439354
17468,11.94791603,50.84958267,10,1435276032.0,2593,0.04353633,2564,0.561,0.05370013750912363,1.3439354
17469,11.93208313,75.35124969,35,1787680896.0,0,72.53539,2740,0.777,0.027617097971736657,1.1009786
17471,11.758747099999999,79.79125214,10,13763829760.0,0,69.52781,2782,0.907,0.039768248240769424,0.72625166
17481,11.95458221,124.6970825,10,1118578688.0,0,47.306263,3389,1.161,0.038046873419625885,1.4341254
17485,11.51208305,-83.78624725,26,2824967168.0,2595,176.99126,583,0.47600000000000003,0.02334528426334486,0.37192294
17487,11.55791664,-72.89458466,10,4341942272.0,3670,44.76366,892,0.36700000000000005,0.020321123876437145,0.30447474
17489,11.55125046,-71.96708679,10,1620322176.0,0,6.6302304,911,0.38299999999999995,0.05253528389048394,1.0642592
17493,11.50208282,-69.9695816,10,4506639872.0,0,12.306753,976,0.384,0.023620832686770683,0.44475713
17503,11.50124931,49.92625046,10,4763974144.0,0,0.6544442,2535,0.539,0.05120892279675799,1.3677199
17508,11.73624802,79.78625488,10,1382087936.0,0,9.832666,2783,0.9079999999999999,0.037885440535300276,0.72625166
17511,11.70208359,98.87708282,17,3550258688.0,0,162.08388,2891,0.972,0.07941690851465076,4.714145
17514,11.70708275,102.98625179999999,26,2700131072.0,0,127.80493,2955,1.159,0.11973222273081181,0.96493715
17516,11.54291534,109.0095825,20,2972839936.0,0,40.446484,3062,1.047,0.03116703386011198,1.1343561
17519,11.53458214,122.86291499999999,21,2106479232.0,2595,91.177086,3366,1.028,0.034611587784394104,1.8040305
17532,11.35208321,-73.19125366,10,1076432768.0,2596,13.129773,885,0.36700000000000005,0.020321123876437145,0.30447474
17535,11.43875027,-68.97624969,10,4164838400.0,0,13.704454,991,0.364,0.02022225469268557,0.29527947
17539,11.38791656,43.38541794,10,2484609536.0,0,0.6335036,2406,0.613,0.05196929893949651,1.7179258
17540,11.35791588,43.44541931,10,2484609536.0,0,1.3995234,2410,0.613,0.05196929893949651,1.7179258
17544,11.2579155,49.03375244,10,1790196224.0,0,0.1105452,2507,0.53,0.049272481384637246,1.4230493
17550,11.48958206,79.76791382,122,78122655744.0,0,42.690582,2773,0.9059999999999999,0.03718396629589193,0.7197753
17551,11.69291687,79.76875305,10,1382087936.0,0,4.4608655,2778,0.9079999999999999,0.037885440535300276,0.72625166
17552,11.36208344,79.81458282,122,78122655744.0,0,678.3823,2784,0.9059999999999999,0.039997701182955245,0.7202777
17555,11.45125008,103.1462479,26,2091097472.0,0,107.347374,2958,1.165,0.12007712889131393,0.9268473
17567,11.01708317,-83.7820816,13,1288353024.0,0,105.06072,584,0.483,0.021418558813558614,0.36880538
17568,11.05791664,-74.85375214,578,260000000000.0,0,9984.127,854,0.402,0.020876272862656028,0.2940539
17572,11.00625038,-71.78707886,10,6203410944.0,2597,54.081112,912,0.373,0.056532422977496055,1.0970943
17573,11.01791668,-71.15958405,10,2690099712.0,2597,13.199042,934,0.365,0.05222255370051939,0.9810394
17577,11.19708347,-68.47125244,16,17697509376.0,0,1.6369065,997,0.344,0.02035981571178356,0.29900765
17578,11.07291603,-68.34541321,16,17697509376.0,0,69.12642,1008,0.344,0.02035981571178356,0.29900765
17581,11.21875,-15.21875,15,1519994752.0,0,47.252327,1398,0.366,0.029720319964064247,3.1695585
17583,11.06874847,-14.69791603,51,8075207168.0,2597,246.63281,1401,0.38,0.027763123795442754,3.422123
17586,11.05208206,43.62041855,10,4054698496.0,0,3.078631,2414,0.603,0.04788848785165428,1.6742437
17594,11.28291702,49.16041946,10,1790196224.0,2596,0.20761554,2515,0.527,0.049725979769272705,1.4085407
17595,11.00208282,51.12625122,10,3945493504.0,0,0.42382005,2565,0.633,0.04636324954028573,0.89697385
17596,11.16208267,75.80291748,14,2954629888.0,0,104.516945,2743,0.7879999999999999,0.025597062592058177,1.0194991
17597,11.01541519,75.85791779,14,2954629888.0,0,28.781616,2747,0.7879999999999999,0.025597062592058177,1.0194991
17603,11.17624855,103.4987488,16,1148625152.0,3672,51.82931,2961,1.1740000000000002,0.11169651538571218,0.68084013
17604,11.10541534,103.71292109999999,26,2547470592.0,7346,106.40006,2972,1.1740000000000002,0.11169651538571218,0.68084013
17606,11.17708206,108.57374569999999,14,1957961600.0,0,26.165058,3045,1.079,0.030062531781289367,1.3007946
17616,10.78374863,-83.59124756,141,40968151040.0,0,1253.93,588,0.483,0.020957796124008297,0.37036055
17619,10.98791695,-74.2895813,25,7049314816.0,0,147.23674,863,0.349,0.0208451493742617,0.29594374
17621,10.96374989,-71.37625122,10,1710521344.0,2597,5.7050443,924,0.365,0.05222255370051939,0.9810394
17628,10.82458115,-14.53291702,54,4831338496.0,0,177.9124,1402,0.38,0.027763123795442754,3.422123
17630,10.96291542,43.67541885,10,2213960448.0,0,0.75246626,2415,0.603,0.04788848785165428,1.6742437
17634,10.78125,46.20708466,10,4802829824.0,2598,1.177474,2458,0.5539999999999999,0.045631396192118354,1.5896397
17635,10.78208351,46.72624969,10,1458907648.0,2598,0.7270647,2463,0.546,0.042703141413101095,1.5679383
17639,10.79624939,75.93791962,61,6146135552.0,0,133.27408,2744,0.804,0.026136781090701115,0.93818814
17641,10.82374954,79.85124969,10,1498097664.0,0,8.59919,2785,0.895,0.033264800393264536,0.70784074
17649,10.9220829,108.0995865,10,1104276992.0,2598,6.4103765,3035,1.091,0.03268742355838273,1.4299928
17650,10.93708229,108.13958740000001,10,1104276992.0,2597,7.642288,3037,1.091,0.03268742355838273,1.4299928
17654,10.78208351,122.65042109999999,19,1728429696.0,0,78.46472,3360,1.028,0.04416256738672491,1.5828547
17668,10.68624973,-68.29708099,10,2447591424.0,0,12.430835,1009,0.32799999999999996,0.020441496549991413,0.30691743
17669,10.58374977,-68.24124908,10,2468116736.0,0,18.700586,1014,0.315,0.020507960108127204,0.30707353
17684,10.93708229,43.69625092,10,2213960448.0,0,0.26405978,2416,0.603,0.04788848785165428,1.6742437
17686,10.59791565,44.07458496,10,3915135488.0,2599,2.3186233,2424,0.599,0.045209078718347756,1.6516968
17688,10.66291618,45.45375061,10,5298526208.0,2599,2.44303,2451,0.5660000000000001,0.04650332390300555,1.6167989
17689,10.73208237,46.6245842,10,4131035648.0,2598,1.3888912,2464,0.546,0.042703141413101095,1.5679383
17695,10.508747099999999,99.24291992,10,2085206528.0,0,48.085514,2895,1.133,0.1775753523057359,1.0986332
17699,10.56124878,104.1570816,14,2015398784.0,0,60.6785,2976,1.167,0.09884610374650184,0.6509387
17701,10.45458221,107.3329163,10,1169258240.0,0,3.0682185,3031,1.092,0.058429419118285274,2.3738341
17719,10.28291512,-85.2820816,32,3281146368.0,0,43.21851,561,0.626,0.036246591844659316,2.4240239
17720,10.25291634,-85.24624634,23,2065545600.0,0,58.2163,563,0.626,0.036246591844659316,2.4240239
17722,10.29791641,-83.34124756,32,2845481728.0,0,204.199,595,0.462,0.020814396779590107,0.37331548
17730,10.39124966,-65.98374939,10,6583507968.0,0,62.601368,1051,0.293,0.021259850124817705,0.32051358
17732,10.45708275,-64.18875122,10,1125228288.0,0,8.117869,1082,0.33799999999999997,0.0220476308788576,0.31758004
17733,10.48374939,-63.65874863,10,1179801984.0,0,8.220437,1085,0.359,0.023307484871069213,0.4426546
17739,10.45208359,-14.57458305,20,1002148672.0,0,31.569372,1403,0.376,0.02595662875727913,3.1844923
17742,10.41708183,44.31958389,10,1131328768.0,0,0.3114882,2433,0.599,0.045209078718347756,1.6516968
17743,10.38708305,44.52708435,10,3449533440.0,0,1.7395602,2442,0.596,0.045268325084170905,1.6495994
17747,10.43291664,51.022918700000005,10,28541771776.0,0,3.1876435,2566,0.633,0.04636324954028573,0.89697385
17748,10.28874969,79.35124969,10,1641351552.0,0,10.467003,2774,0.8540000000000001,0.03886813351697416,0.46846372
17749,10.3445816,79.54291534,10,1402686208.0,0,12.102591,2779,0.8540000000000001,0.03886813351697416,0.46846372
17753,10.39125061,98.75375366,10,1571098112.0,5814,71.71191,2892,0.9440000000000001,0.0826003861759596,3.192636
17757,10.3754158,104.4870834,17,2224038400.0,0,51.230034,2980,1.163,0.09478618667942279,0.65892106
17758,10.49124908,106.7337494,208,45309382656.0,0,1361.5939,3020,1.095,0.07086089194264433,2.541249
17761,10.46791649,107.36375430000001,10,1169258240.0,2599,27.539072,3032,1.092,0.058429419118285274,2.3738341
17780,10.22791672,-83.28458405,25,1928185600.0,0,70.37121,589,0.462,0.020814396779590107,0.37331548
17781,10.11625004,-83.18875122,22,1650407424.0,0,111.462,601,0.462,0.020814396779590107,0.37331548
17782,10.05958366,-75.57208252,10,3143534336.0,0,21.191349,846,0.41700000000000004,0.021924427167843007,0.3079736
17783,10.08291626,-71.98208618,10,3020744192.0,0,1.3035039,901,0.355,0.03123709405622073,0.12615612
17785,10.18041611,-71.86208344,10,3020744192.0,0,29.54742,913,0.355,0.03123709405622073,0.12615612
17787,10.0779171,-71.24041748,10,1045865216.0,0,5.4633293,935,0.355,0.030865459742506388,0.14567909
17793,10.04374981,-65.20708466,10,22125289472.0,7358,86.02004,1063,0.304,0.023969115599954967,0.32253456
17795,10.16458321,-64.70791626,10,4240077056.0,2601,17.200928,1076,0.317,0.021958095731450508,0.315181
17796,10.13291645,-62.61541748,10,8483293184.0,0,90.636475,1094,0.354,0.029901278320056436,1.5896108
17797,9.926250458,-62.44124985,39,21551499264.0,0,67.99978,1098,0.354,0.029901278320056436,1.5896108
17801,10.16874695,-14.02874947,76,6141208064.0,0,248.56851,1404,0.36,0.025056312169877113,2.7420971
17803,10.50208282,44.20708466,10,3915135488.0,0,1.8119434,2425,0.599,0.045209078718347756,1.6516968
17804,10.37791634,44.57958603,10,3449533440.0,2600,0.2257524,2443,0.596,0.045268325084170905,1.6495994
17807,10.19374847,76.19374847,49,6394532864.0,0,196.75949,2748,0.805,0.03137787758023027,0.91005623
17808,9.836250305,76.38791656,10,1505100160.0,0,13.512002,2750,0.802,0.027399395536667343,0.88882893
17809,9.911247252999999,79.14707947,10,2835613184.0,0,2.0848415,2769,0.7979999999999999,0.06817502346352615,0.38954526
17811,10.05708313,79.25375366,10,1548635392.0,0,9.014996,2775,0.8540000000000001,0.03886813351697416,0.46846372
17816,10.14624977,104.84625240000001,17,1771135104.0,0,55.81715,2986,1.16,0.09237427994013579,0.69589156
17821,10.02458191,122.7320862,10,2151711744.0,0,69.900246,3361,1.021,0.030408182731002854,1.3379321
17822,10.22875023,122.8412476,10,1142538880.0,0,31.127323,3367,1.021,0.030408182731002854,1.3379321
17833,9.784583092,-84.63791656,14,2134285184.0,0,98.83071,571,0.624,0.02359455633403995,2.3338256
17839,9.788749695,-62.30374908,39,21551499264.0,0,154.56442,1099,0.354,0.029901278320056436,1.5896108
17840,9.969583511,-62.24708557,10,1135199616.0,0,20.27308,1107,0.354,0.029901278320056436,1.5896108
17841,9.77041626,-61.83291626,10,2844288768.0,0,50.464447,1116,0.391,0.02764830767942587,1.1673179
17842,9.767916678999999,-61.55541611,10,2808336640.0,3680,51.74065,1118,0.40700000000000003,0.026259862659012426,1.1854016
17844,9.947914124,-13.68958282,111,16769209344.0,0,530.08344,1406,0.35600000000000004,0.024777305903081293,2.7542562
17846,9.837917328,79.10624695,10,2835613184.0,0,16.277565,2772,0.7979999999999999,0.06817502346352615,0.38954526
17847,9.944583892999999,99.15791321,21,1638798208.0,0,63.704678,2896,1.13,0.1783378562141165,1.1384194
17849,9.890415192,105.10292050000001,21,2071359360.0,0,70.2759,2988,1.156,0.08570108475776694,0.7306132
17850,9.93208313,106.4645844,29,3666330368.0,0,105.19991,3013,1.097,0.10761155600131656,2.6877027
17866,9.56791687,-82.56458282,29,2865936896.0,0,185.87646,607,0.44299999999999995,0.02068021756991953,0.3734582
17875,9.88458252,-62.24791718,10,1135199616.0,0,2.6018603,1100,0.354,0.029901278320056436,1.5896108
17876,9.596250534,-61.21208191,11,3622878208.0,0,63.31652,1123,0.414,0.024352321590794042,1.1972022
17879,9.601249695,50.80791855,10,4279063552.0,0,0.54098827,2562,0.602,0.03233561797792708,0.90404636
17880,9.642913818,76.41958618,10,1794533632.0,2603,76.95519,2751,0.802,0.028364012069714666,0.85108083
17881,9.522083282,76.38375092,10,1794533632.0,0,43.993298,2754,0.802,0.026910336035101047,0.8263389
17882,9.646247864,78.96292114,10,1747131648.0,2603,5.569509,2770,0.7979999999999999,0.06817502346352615,0.38954526
17892,9.617082596,106.25125120000001,1338,772000000000.0,0,18369.504,3014,1.099,0.1060962510523508,2.7522795
17904,9.489583015,-84.31208038,10,1388067712.0,0,34.307045,578,0.611,0.021262161243651764,2.172443
17906,9.473749161,-82.45124817,24,3230744064.0,0,230.32433,617,0.42,0.02063544616534905,0.37261966
17907,9.318750381000001,-80.00125122,10,3393905920.0,0,168.61977,688,0.44,0.02081649834192925,0.344468
17912,9.446249962000001,-75.93374634,62,13952802816.0,0,673.25995,842,0.41100000000000003,0.02189046205868081,0.31909513
17918,9.597083092,-61.18375015,11,3622878208.0,0,2.8242345,1124,0.414,0.024352321590794042,1.1972022
17920,9.322914124,-13.30624962,32,1526522752.0,0,64.642944,1409,0.34299999999999997,0.02645894290381278,2.6322112
17921,9.342914581,-13.30791664,32,1526522752.0,0,26.483585,1410,0.34299999999999997,0.02645894290381278,2.6322112
17923,9.312915802000001,76.38208008,10,3918377472.0,0,136.69394,2752,0.797,0.026358772161629275,0.7610712
17924,9.132083892999999,78.48541259999999,18,5119618560.0,0,17.55701,2766,0.789,0.026265108459816344,0.5776566
17936,9.403749466,106.13874820000001,10,1099598208.0,5208,17.87586,3007,1.1,0.1123142655109078,2.7522795
17944,9.161249161,125.5212555,50,11737369600.0,0,65.681984,3400,1.069,0.027598831438859633,1.2574905
17950,9.078749657000001,-80.57208252,16,1720067968.0,0,86.06307,667,0.415,0.020702755381869446,0.3604559
17954,9.026249886,-79.09208679,10,4953060864.0,0,196.24765,719,0.552,0.042149990997246645,3.8593266
17960,9.162916183,-60.79125214,10,1484639488.0,0,20.192173,1125,0.414,0.03822583656270657,1.4729103
17961,9.18208313,-60.98374939,10,1484639488.0,0,26.886595,1129,0.414,0.03822583656270657,1.4729103
17964,9.227083206,50.67124939,10,11510602752.0,0,1.1670873,2556,0.606,0.036418620628197895,0.9290699
17966,9.082080841,78.36708069,18,5119618560.0,0,1.7078501,2762,0.789,0.026265108459816344,0.5776566
17967,9.011249542,78.26875305,18,5119618560.0,0,41.98239,2767,0.789,0.026265108459816344,0.5776566
17969,9.246250153,78.83374786,10,6645385216.0,0,66.95373,2771,0.789,0.026265108459816344,0.5776566
17970,9.077915192,80.07208252,10,1390259328.0,0,10.319737,2800,0.8270000000000001,0.10091486838953534,0.47946498
17973,9.184581757,99.36791992,87,12884460544.0,0,464.60605,2899,1.1440000000000001,0.17744533240533594,1.2346271
17974,9.184581757,99.37208557,87,12884460544.0,0,10.268236,2903,1.1440000000000001,0.17744533240533594,1.2346271
17976,9.035415648999999,104.8220825,11,1367823488.0,2605,45.239346,2987,1.145,0.07900706272198445,0.8880967
