index,basin_idx,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn,elvp10,elvp90,elvavg,area_km,cell_count,mean_drain_length,mean_drain_slope
2927,18246,18245,0.000000,6.875000,100.875000,20,1891.461060,100.927700,6.901042,5561,3527,diva_id__3056,100.968750,6.872082,1.161000,100.968750,6.872082,2.000000,0.000000,2.179200,29.346499,16.439750,1891.493760,4,71022.191406,0.000414
2928,18579,18578,0.000000,4.125000,100.875000,83,14890.635742,100.576200,4.192709,32383,220,lumut,100.816254,4.027082,0.952000,100.816254,4.027082,2.405685,0.000000,2.738895,245.967278,93.335290,14890.962656,20,208141.579102,0.000550
2929,19334,19333,0.000000,-2.125000,100.875000,16,2279.093994,100.869100,-2.213541,21415,10824,diva_id__10356,100.878754,-2.021252,0.821000,100.878754,-2.021252,2.000000,0.000000,1.912000,69.400000,27.156000,2279.158824,5,50824.837240,0.000874
2930,17345,17344,2589.964256,12.625000,101.125000,10,1700.020752,101.396500,12.630210,16990,3567,diva_id__3096,101.244583,12.667084,1.177000,101.244583,12.667084,2.000000,0.000000,1.299000,26.099000,12.498333,1699.766016,3,75890.515625,0.000408
2931,18598,18597,0.000000,3.875000,101.125000,23,2544.946777,100.986300,3.619792,30074,3461,diva_id__2990,100.846252,3.851250,0.955000,100.846252,3.851250,2.000000,0.000000,0.582658,8.354275,3.894111,2545.016112,4,93064.578125,0.000115
2932,18641,18640,0.000000,3.375000,101.125000,20,1912.793579,101.220700,3.307292,3633,3462,diva_id__2991,101.232086,3.337915,0.958000,101.232086,3.337915,2.000000,0.000000,1.741429,27.201429,13.510715,1912.815040,3,93209.031250,0.000341
2933,19434,19433,0.000000,-2.625000,101.125000,11,1105.516968,101.396500,-2.942708,34272,10825,diva_id__10357,101.238754,-2.677917,0.809000,101.238754,-2.677917,2.000000,0.000000,55.800000,796.800000,390.500000,1105.534896,4,132453.828125,0.007248
2935,18248,18247,0.000000,6.875000,101.375000,47,3910.860107,101.220700,6.901042,5942,880,diva_id__409,101.273750,6.892082,1.160000,101.273750,6.892082,2.000000,0.000000,2.264000,84.968237,35.511079,3910.952688,5,154792.046875,0.000736
2937,18654,18653,2619.906457,3.125000,101.375000,13,1255.232178,101.279300,2.890626,17364,3464,diva_id__2993,101.388748,3.002083,0.968000,101.388748,3.002083,2.000000,0.000000,0.153460,1.381140,0.767300,1255.275200,2,37788.699219,0.000041
2938,18674,18673,0.000000,2.875000,101.375000,10,2135.364258,101.455100,2.734376,9126,3465,diva_id__2994,101.411247,2.803749,0.969000,101.411247,2.803749,2.000000,0.000000,0.517250,21.727286,9.537113,2135.397296,4,71292.152344,0.000247
2941,17347,17346,0.000000,12.625000,101.625000,10,2134.706055,101.748000,12.682290,5107,3568,diva_id__3097,101.703751,12.697916,1.175000,101.703751,12.697916,2.000000,0.000000,7.274250,51.900000,29.311875,2134.408644,4,58194.498698,0.000808
2942,18271,18270,0.000000,6.625000,101.625000,37,2670.710205,101.630900,6.692709,2375,3524,diva_id__3053,101.642914,6.710417,1.150000,101.642914,6.710417,2.000000,0.000000,4.923750,62.464000,29.823125,2670.756448,4,132054.703125,0.000598
2943,19552,19551,0.000000,-3.125000,101.625000,10,1044.633301,101.396500,-2.942708,39635,10825,diva_id__10357,101.610420,-3.227917,0.809000,101.610420,-3.227917,2.000000,0.000000,27.713144,427.713144,212.855240,1044.652256,3,76994.968750,0.006494
2944,17348,17347,0.000000,12.625000,101.875000,10,1784.595337,101.923800,12.578130,4005,3569,diva_id__3098,101.952087,12.601250,1.174000,101.952087,12.601250,2.000000,0.000000,1.348500,25.612500,12.357500,1784.322784,3,65314.695312,0.000464
2945,18327,18326,0.000000,6.125000,101.875000,28,2308.626465,102.099600,6.223959,2340,124,geting,102.090416,6.242916,1.143000,102.090416,6.242916,2.000000,0.000000,2.100000,18.900000,10.500000,2308.621351,2,37646.570312,0.000558
2946,18710,18709,0.000000,2.375000,101.875000,10,1260.424805,101.982400,2.369792,2369,3469,diva_id__2998,101.977081,2.390415,0.969000,101.977081,2.390415,2.000000,0.000000,0.519800,4.678200,2.599000,1260.436288,2,37644.117188,0.000138
2947,19605,19604,0.000000,-3.375000,101.875000,18,2361.397217,101.923800,-3.463541,14218,10826,diva_id__10358,101.823753,-3.383751,0.814000,101.823753,-3.383751,2.000000,0.000000,3.965538,491.800000,210.182769,2361.450320,5,120866.828125,0.004790
2948,17349,17348,0.000000,12.625000,102.125000,21,1363.554443,102.041000,12.473960,8472,3570,diva_id__3099,102.087082,12.535416,1.162000,102.087082,12.535416,2.000000,0.000000,1.042429,9.381857,5.212143,1363.337536,2,37657.160156,0.000277
2949,18328,18327,5228.235555,6.125000,102.125000,111,13078.262695,102.275400,6.171876,3592,3512,diva_id__3041,102.244583,6.182083,1.143000,102.244583,6.182083,2.819617,0.000000,10.605071,206.569711,107.687437,13078.544232,17,183210.854911,0.000914
2950,18802,18801,0.000000,1.375000,102.125000,21,2576.360107,102.216800,1.432292,19788,10893,diva_id__10425,102.152916,1.266251,1.110000,102.152916,1.266251,2.000000,0.000000,0.145086,0.975440,0.604203,2576.420480,4,104689.640625,0.000009
2952,17434,17433,0.000000,12.125000,102.625000,27,1654.963013,102.451200,12.109380,15784,3574,diva_id__3103,102.567917,12.193750,1.157000,102.567917,12.193750,2.000000,0.000000,0.270000,14.838600,7.524500,1654.695536,4,76212.453125,0.000192
2953,18736,18735,0.000000,2.125000,102.625000,35,6049.400391,102.509800,2.057292,4644,3475,diva_id__3004,102.551254,2.052082,1.152000,102.551254,2.052082,2.000000,0.000000,4.192988,51.877501,22.970322,6049.519744,8,93200.647135,0.000343
2954,17435,17434,0.000000,12.125000,102.875000,14,1016.597168,102.919900,11.640630,9360,513,diva_id__42,102.967918,11.710417,1.159000,102.967918,11.710417,2.000000,0.000000,0.000000,0.000000,0.000000,1016.440000,1,10000.000000,0.000000
2955,17515,17514,0.000000,11.625000,102.875000,27,2700.131104,102.919900,11.640630,10338,513,diva_id__42,102.986252,11.707083,1.159000,102.986252,11.707083,2.000000,0.000000,9.500000,546.000000,287.103124,2699.696192,6,85420.658854,0.005138
2956,18760,18759,2621.047476,1.875000,102.875000,22,2087.520264,102.978500,1.744792,12420,3479,diva_id__3008,102.897079,1.821251,1.110000,102.897079,1.821251,2.000000,0.000000,0.795585,29.763653,11.799365,2087.549504,4,93102.687500,0.000440
2957,19755,19754,0.000000,-4.375000,102.875000,10,1163.135986,102.744100,-4.296874,27308,10829,diva_id__10361,102.898750,-4.487919,0.815000,102.898750,-4.487919,2.000000,0.000000,18.100000,162.900000,90.500000,1163.160448,2,37749.050781,0.004795
2958,17556,17555,0.000000,11.375000,103.125000,26,2091.097412,102.978500,11.432290,18409,3581,diva_id__3110,103.146248,11.451250,1.165000,103.146248,11.451250,2.000000,0.000000,1.332000,173.296997,73.523399,2090.777216,5,119858.937500,0.001614
2959,18426,18425,5849.690602,5.375000,103.125000,55,4528.724609,103.154300,5.338542,5835,3502,diva_id__3031,103.103752,5.323750,1.147000,103.103752,5.323750,2.000000,0.000000,1.897000,173.600000,97.281675,4528.808464,9,109766.878906,0.001214
2961,17604,17603,3672.680333,11.125000,103.375000,17,1148.625122,103.564500,10.963540,24724,3583,diva_id__3112,103.498749,11.176249,1.174000,103.498749,11.176249,2.000000,0.000000,0.000000,0.000000,0.000000,1148.418816,1,10000.000000,0.000000
2962,18497,18496,5234.333290,4.875000,103.375000,10,1883.212036,103.447300,4.765626,5220,3499,diva_id__3028,103.402084,4.778749,1.150000,103.402084,4.778749,2.000000,0.000000,2.733000,30.028001,15.667500,1883.244304,4,93114.820312,0.000375
2963,18580,18579,2618.124276,4.125000,103.375000,10,2183.895752,103.447300,4.244792,557,3496,diva_id__3025,103.443748,4.241249,1.155000,103.443748,4.241249,2.000000,0.000000,2.283857,34.784102,15.724965,2183.952928,4,51576.240234,0.000478
2964,18599,18598,2618.819304,3.875000,103.375000,10,1677.005127,103.388700,3.828126,5634,874,diva_id__403,103.342918,3.806250,1.157000,103.342918,3.806250,2.000000,0.000000,0.408250,3.674250,2.041250,1677.044736,2,37766.589844,0.000108
2965,18622,18621,2619.233430,3.625000,103.375000,140,28807.535156,103.447300,3.515626,280,16504,deltas_310,103.446251,3.517916,1.157000,103.446251,3.517916,3.181739,0.000000,25.510374,129.870715,86.952382,28808.131936,42,300875.006990,0.000396
2966,18675,18674,2620.119749,2.875000,103.375000,34,3913.533691,103.447300,3.203126,42889,3495,diva_id__3024,103.477921,2.818748,1.156000,103.477921,2.818748,2.000000,0.000000,2.985032,34.270000,16.709943,3913.587248,6,138062.570312,0.000246
2969,19003,19002,3707.654030,-0.125000,103.375000,18,3300.045410,103.681600,-0.130208,26090,10903,diva_id__10435,103.447914,-0.150417,1.112000,103.447914,-0.150417,2.000000,0.000000,0.293591,2.926278,1.700595,3300.131168,4,93489.687500,0.000032
2970,19029,19028,0.000000,-0.375000,103.375000,83,17379.113281,103.681600,-0.130208,36166,10903,diva_id__10435,103.447083,-0.355419,1.112000,103.447083,-0.355419,2.410117,0.000000,1.868486,419.400000,142.300459,17379.242878,27,372574.521484,0.000749
2971,19064,19063,0.000000,-0.625000,103.375000,22,3489.278809,103.681600,-0.130208,73133,10903,diva_id__10435,103.347084,-0.696251,1.112000,103.347084,-0.696251,2.000000,0.000000,0.130755,27.964355,11.815258,3489.219152,3,104880.757812,0.000332
2972,17605,17604,7346.186331,11.125000,103.625000,26,2547.470703,103.564500,10.963540,22618,3583,diva_id__3112,103.712921,11.105415,1.174000,103.712921,11.105415,2.000000,0.000000,1.464000,15.161000,7.763000,2547.099424,5,59478.805990,0.000189
2973,18693,18692,2620.302035,2.625000,103.625000,50,4460.625488,103.798800,2.578126,21896,3493,diva_id__3022,103.617920,2.656250,1.143000,103.617920,2.656250,2.000000,0.000000,2.246293,18.858564,10.452429,4460.567568,5,69197.752604,0.000221
2974,18931,18930,2621.695326,0.375000,103.625000,10,1919.284668,103.740200,-0.026041,38673,10828,diva_id__10360,103.603752,0.293751,1.112000,103.603752,0.293751,2.000000,0.000000,0.126768,3.362876,1.617637,1919.325088,4,104698.875000,0.000037
2975,18778,18777,0.000000,1.625000,103.875000,17,1828.832275,103.974600,1.432292,23012,172,keppel_harbour,103.961250,1.638748,1.115000,103.961250,1.638748,2.000000,0.000000,0.766000,6.894000,3.830000,1828.866496,2,37643.808594,0.000203
2976,17700,17699,0.000000,10.625000,104.125000,14,2015.398804,104.209000,10.546880,5898,3586,diva_id__3115,104.157082,10.561249,1.167000,104.157082,10.561249,2.000000,0.000000,1.731000,461.399000,169.275000,2015.096576,4,68339.306641,0.004697
2977,18761,18760,0.000000,1.875000,104.125000,15,1478.681885,104.150400,1.953126,4996,395,sedili,104.117920,1.922081,1.125000,104.117920,1.922081,2.000000,0.000000,1.475429,62.275429,27.792381,1478.701750,3,88428.078125,0.000859
2978,19156,19155,2621.474392,-1.125000,104.125000,170,42498.937500,104.209000,-0.963541,14881,10830,diva_id__10362,104.192085,-1.096252,1.127000,104.192085,-1.096252,3.528268,0.000000,8.744609,432.400000,135.940857,42499.816408,57,398592.065789,0.000517
2979,20,19,1899.638802,77.125000,104.375000,14,2256.635498,104.296900,77.682290,67042,4054,diva_id__3586,104.272919,77.079582,-0.142000,104.272919,77.079582,2.000000,0.000000,19.612563,104.529355,50.334144,2258.904486,14,61335.644748,0.001297
2980,17758,17757,0.000000,10.375000,104.375000,17,2224.038330,104.443400,10.442710,8881,3588,diva_id__3117,104.487083,10.375416,1.163000,104.487083,10.375416,2.000000,0.000000,0.125297,5.356328,2.152187,2223.708904,4,76409.421875,0.000054
2981,19194,19193,0.000000,-1.375000,104.375000,10,1400.585327,104.209000,-0.963541,47588,10830,diva_id__10362,104.443748,-1.321251,1.127000,104.443748,-1.321251,2.000000,0.000000,0.391300,3.521700,1.956500,1400.612352,2,49219.132812,0.000080
2982,19436,19435,0.000000,-2.625000,104.375000,31,4006.115723,105.029300,-2.265624,49287,16523,deltas_331,104.608749,-2.406250,1.083000,104.608749,-2.406250,2.000000,0.000000,0.433483,2.945723,1.739851,4006.165504,4,93249.960938,0.000035
2983,19386,19385,5241.235806,-2.375000,104.625000,48,8068.024414,105.029300,-2.265624,44832,16523,deltas_331,104.632919,-2.340416,1.083000,104.632919,-2.340416,2.000000,0.000000,1.162710,12.545500,4.108805,8068.197552,12,165435.709375,0.000047
2984,19437,19436,0.000000,-2.625000,104.625000,15,1547.311768,105.029300,-2.265624,52715,16523,deltas_331,104.702087,-2.608749,1.083000,104.702087,-2.608749,2.000000,0.000000,0.074250,0.668250,0.371250,1547.342400,2,37644.156250,0.000020
2985,19916,19915,0.000000,-5.625000,104.625000,10,1469.290649,104.589800,-5.494791,7516,2424,diva_id__1953,104.533752,-5.532917,0.742000,104.533752,-5.532917,2.000000,0.000000,23.900000,215.100000,119.500000,1469.327296,2,71846.171875,0.003327
2986,17817,17816,0.000000,10.125000,104.875000,17,1771.135132,104.677700,10.182290,18884,3589,diva_id__3118,104.846252,10.146250,1.160000,104.846252,10.146250,2.000000,0.000000,0.108318,0.777991,0.477353,1770.836032,4,84489.992188,0.000009
2987,17977,17976,2605.474941,9.125000,104.875000,11,1367.823486,104.794900,8.880209,17520,3594,diva_id__3123,104.822083,9.035416,1.145000,104.822083,9.035416,2.000000,0.000000,0.119109,0.768456,0.469076,1367.629024,3,65130.601562,0.000012
2988,17850,17849,0.000000,9.875000,105.125000,21,2071.359375,105.029300,9.921876,8793,3592,diva_id__3121,105.102921,9.890415,1.156000,105.102921,9.890415,2.000000,0.000000,0.110329,0.705846,0.432013,2071.020672,3,76600.515625,0.000010
2989,19388,19387,5859.738507,-2.375000,105.125000,246,54635.898438,105.029300,-2.265624,15010,16523,deltas_331,105.022919,-2.400417,1.083000,105.022919,-2.400417,4.296978,0.000000,3.777622,265.871246,103.834993,54636.764128,76,388341.018319,0.000397
2990,19438,19437,5241.109453,-2.625000,105.125000,20,2280.539307,105.205100,-2.317708,14344,10831,diva_id__10363,105.116249,-2.411251,1.083000,105.116249,-2.411251,2.000000,0.000000,0.785625,3.934229,2.603401,2280.584864,4,92932.921875,0.000043
2991,17978,17977,2605.534440,9.125000,105.375000,11,1044.891968,105.556600,9.088542,16902,3598,diva_id__3127,105.416252,9.026249,1.108000,105.416252,9.026249,2.000000,0.000000,0.094967,0.854700,0.474833,1044.740712,2,37650.343750,0.000025
2992,17979,17978,0.000000,9.125000,105.625000,45,5945.361328,105.556600,9.088542,5881,3598,diva_id__3127,105.503754,9.097082,1.108000,105.503754,9.097082,2.000000,0.000000,0.111789,0.612000,0.373497,5944.467152,9,151087.109375,0.000004
2993,19390,19389,0.000000,-2.375000,105.625000,24,2813.373291,105.556600,-2.161458,28342,10937,diva_id__10469,105.553749,-2.416252,1.083000,105.553749,-2.416252,2.000000,0.000000,0.256571,1.719265,1.037075,2813.352640,3,76852.140625,0.000024
2996,16085,16084,2545.583160,19.875000,105.875000,128,29480.970703,105.908200,19.765630,5770,3695,diva_id__3224,105.853752,19.773750,1.137000,105.853752,19.773750,3.033685,0.000000,12.178945,616.664014,303.898104,29487.781311,43,282855.923828,0.001308
2997,16156,16155,0.000000,19.625000,105.875000,16,1596.050903,105.849600,19.609380,5458,3692,diva_id__3221,105.798752,19.598749,1.137000,105.798752,19.598749,2.000000,0.000000,1.600000,52.800000,24.000000,1596.438522,3,42181.074219,0.000967
2998,16414,16413,0.000000,18.625000,105.875000,119,27203.275391,105.791000,18.723960,4108,16459,deltas_248,105.752083,18.726250,1.136000,105.752083,18.726250,2.919712,0.000000,6.829822,593.400000,225.966503,27209.519204,39,293160.107910,0.001066
2999,19554,19553,0.000000,-3.125000,105.875000,12,1156.359985,106.318400,-2.942708,63159,2444,diva_id__1973,105.929581,-3.357082,1.079000,105.929581,-3.357082,2.000000,0.000000,0.393273,3.539455,1.966364,1156.389408,2,49199.449219,0.000080
3000,19607,19606,0.000000,-3.375000,105.875000,22,2331.784912,105.966800,-2.786458,70932,10935,diva_id__10467,105.883751,-3.418751,1.075000,105.883751,-3.418751,2.000000,0.000000,0.919800,4.900280,3.064600,2331.800936,4,71270.722656,0.000064
3001,19729,19728,5854.738662,-4.125000,105.875000,51,6517.798340,105.966800,-4.661458,63541,10832,diva_id__10364,105.787918,-4.118752,0.986000,105.787918,-4.118752,2.000000,0.000000,1.376595,3.977201,3.110580,6517.804576,7,151893.039062,0.000027
3002,19756,19755,5235.848853,-4.375000,105.875000,68,9583.232422,105.966800,-4.661458,38713,10832,diva_id__10364,105.802086,-4.354584,0.986000,105.802086,-4.354584,2.164799,0.000000,0.787760,93.378201,66.743960,9583.452112,13,164166.718750,0.000760
3003,19787,19786,3701.498635,-4.625000,105.875000,55,7068.455078,105.966800,-4.661458,12300,10832,diva_id__10364,105.857086,-4.677917,0.986000,105.857086,-4.677917,2.000000,0.000000,0.417094,28.208143,20.106698,7068.613184,12,115584.056250,0.000288
3004,19920,19919,0.000000,-5.625000,105.875000,33,5024.871582,105.849600,-5.390624,19666,10833,diva_id__10365,105.822914,-5.565418,0.973000,105.822914,-5.565418,2.000000,0.000000,1.494000,200.100000,71.777913,5024.988316,10,133862.637695,0.000895
3005,16003,16002,0.000000,20.125000,106.125000,42,5732.796875,106.142600,19.973960,7171,3700,diva_id__3229,106.112915,20.032082,1.133000,106.112915,20.032082,2.000000,0.000000,0.293915,1.989933,1.239880,5734.063984,4,113762.140625,0.000017
3006,16656,16655,0.000000,17.625000,106.125000,31,1826.993774,106.435500,17.734380,1384,914,diva_id__443,106.430420,17.722916,1.108000,106.430420,17.722916,2.000000,0.000000,0.000000,0.000000,0.000000,1827.413888,1,10000.000000,0.000000
3007,17937,17936,5208.277787,9.375000,106.125000,10,1099.598267,106.201200,9.505209,13203,3602,diva_id__3131,106.138748,9.403749,1.100000,106.138748,9.403749,2.000000,0.000000,0.045169,0.406519,0.225844,1099.429024,2,37460.414062,0.000012
3009,19992,19991,2614.481422,-6.125000,106.125000,24,2232.110107,106.259800,-5.963541,8866,10947,diva_id__10479,106.205414,-6.022083,0.979000,106.205414,-6.022083,2.000000,0.000000,0.479423,61.000000,25.367724,2232.139752,6,126352.140625,0.000474
3012,16657,16656,0.000000,17.625000,106.375000,31,3071.284912,106.435500,17.734380,363,914,diva_id__443,106.432083,17.734583,1.108000,106.432083,17.734583,2.000000,0.000000,0.587353,109.247501,43.860785,3071.999008,6,93654.640625,0.000864
3013,17851,17850,0.000000,9.875000,106.375000,30,3666.330322,106.435500,9.973959,5643,3609,diva_id__3138,106.464584,9.932083,1.097000,106.464584,9.932083,2.000000,0.000000,0.263559,1.565379,0.885969,3665.779872,5,154025.671875,0.000013
3014,17893,17892,0.000000,9.625000,106.375000,1339,772014.625000,106.259800,9.557292,6716,16482,deltas_287,106.251251,9.617083,1.099000,106.251251,9.617083,10.614955,0.000000,34.998001,2815.299023,724.391466,772034.369292,1069,1812607.180238,0.000293
3015,45,44,0.000000,76.625000,106.625000,10,1030.486572,106.757800,77.057290,54189,4050,diva_id__3582,106.528748,76.572914,-0.124000,106.528748,76.572914,2.000000,0.000000,43.200000,176.993286,109.308845,1031.558262,9,52167.031641,0.002800
3016,15814,15813,0.000000,20.875000,106.625000,16,1925.515991,106.669900,20.651040,4107,3706,diva_id__3235,106.645416,20.622082,1.124000,106.645416,20.622082,2.000000,0.000000,0.194510,0.984577,0.653378,1925.950268,3,88042.664062,0.000011
3017,15887,15886,3589.888502,20.625000,106.625000,78,13133.950195,106.669900,20.651040,6523,3706,diva_id__3235,106.648750,20.706249,1.124000,106.648750,20.706249,2.326003,0.000000,0.800978,94.078203,31.827462,13136.820636,18,176526.254464,0.000354
3018,15944,15943,0.000000,20.375000,106.625000,427,138417.640625,106.611300,20.286460,8885,16454,deltas_240,106.531250,20.313747,1.124000,106.531250,20.313747,5.772499,0.000000,35.743233,1250.830017,522.412555,138448.584388,196,686371.387784,0.001003
3019,16687,16686,3623.587158,17.375000,106.625000,37,2444.016846,106.669900,17.421880,2689,3683,diva_id__3212,106.644585,17.422916,1.109000,106.644585,17.422916,2.000000,0.000000,0.295087,31.646502,13.119657,2444.582528,4,55753.712891,0.000284
3020,17759,17758,0.000000,10.375000,106.625000,209,45309.382812,106.787100,10.338540,17961,3614,diva_id__3143,106.733749,10.491249,1.095000,106.733749,10.491249,3.938274,0.000000,0.934891,600.500000,166.767919,45302.570949,60,228218.872396,0.000689
3021,19993,19992,2614.481422,-6.125000,106.625000,20,1650.100220,106.611300,-6.015624,5144,10948,diva_id__10480,106.657082,-6.023750,0.990000,106.657082,-6.023750,2.000000,0.000000,2.760875,66.356871,31.099790,1650.127200,3,65293.941406,0.001217
3022,20098,20097,0.000000,-7.125000,106.625000,18,1814.566528,106.962900,-7.421874,63317,10951,diva_id__10483,106.547913,-7.028751,0.850000,106.547913,-7.028751,2.000000,0.000000,19.800000,185.800000,107.000000,1814.600816,4,41448.851562,0.003393
3024,19963,19962,0.000000,-5.875000,106.875000,49,6688.156250,107.021500,-5.963541,4134,10952,diva_id__10484,106.990417,-5.942917,0.996000,106.990417,-5.942917,2.000000,0.000000,1.045727,663.504004,294.656782,6688.249120,13,196906.947917,0.002318
3025,20023,20022,0.000000,-6.375000,106.875000,15,1350.440308,107.021500,-5.963541,12550,10952,diva_id__10484,107.016251,-6.076252,0.996000,107.016251,-6.076252,2.000000,0.000000,1.300000,11.700000,6.500000,1350.473648,2,37658.875000,0.000345
3026,20121,20120,2610.743753,-7.375000,106.875000,11,1392.078491,106.962900,-7.421874,18673,10951,diva_id__10483,106.793747,-7.428753,0.850000,106.793747,-7.428753,2.000000,0.000000,11.800000,106.200000,59.000000,1392.109248,2,37601.117188,0.003138
3027,16766,16765,0.000000,16.875000,107.125000,35,2652.718018,107.138700,17.005210,13875,3681,diva_id__3210,107.159584,16.882082,1.091000,107.159584,16.882082,2.000000,0.000000,0.800000,153.184800,53.092400,2653.319072,5,69710.898438,0.001256
3028,48,47,1903.614751,76.625000,107.375000,10,1951.948975,107.929700,76.744790,31616,4051,diva_id__3583,107.250420,76.507919,-0.117000,107.250420,76.507919,2.000000,0.000000,69.355375,379.287009,217.961217,1953.518947,12,76687.720982,0.003333
3029,15685,15684,0.000000,21.375000,107.375000,15,1067.944580,107.402300,21.223960,9489,3720,diva_id__3249,107.442917,21.300415,1.116000,107.442917,21.300415,2.000000,0.000000,17.098999,181.898999,97.164998,1068.151528,3,63564.207031,0.003241
3032,17762,17761,2599.957799,10.375000,107.375000,10,1169.258301,107.314500,10.390630,10146,3626,diva_id__3155,107.363754,10.467916,1.092000,107.363754,10.467916,2.000000,0.000000,7.800000,70.200000,39.000000,1169.083552,2,65306.140625,0.001194
3033,16798,16797,0.000000,16.625000,107.625000,35,1690.425903,107.607400,16.588540,4333,3675,diva_id__3204,107.607918,16.549583,1.072000,107.607918,16.549583,2.000000,0.000000,4.699000,29.499000,18.165000,1690.794176,3,51498.648438,0.000591
3036,19996,19995,0.000000,-6.125000,107.875000,15,1434.252441,107.900400,-6.223958,8721,672,diva_id__201,107.831253,-6.186253,0.993000,107.831253,-6.186253,2.000000,0.000000,2.627000,23.643000,13.135000,1434.270080,2,65293.941406,0.000402
3037,17651,17650,2597.991472,10.875000,108.125000,10,1104.276978,108.193400,10.911460,6532,903,diva_id__432,108.139587,10.937082,1.091000,108.139587,10.937082,2.000000,0.000000,2.400000,21.600000,12.000000,1104.122204,2,37653.531250,0.000637
3038,19997,19996,0.000000,-6.125000,108.125000,19,3750.184326,107.900400,-6.223958,34020,672,diva_id__201,108.207916,-6.233749,0.993000,108.207916,-6.233749,2.000000,0.000000,5.118842,533.200000,241.864927,3750.279440,8,162384.901042,0.002929
3039,20180,20179,2609.689387,-7.875000,108.125000,15,1162.156250,108.603500,-7.682291,51695,10960,diva_id__10492,108.145416,-7.782085,0.822000,108.145416,-7.782085,2.000000,0.000000,14.549500,130.945496,72.747498,1162.168448,2,65296.906250,0.002228
3040,15552,15551,0.000000,21.875000,108.375000,22,2845.985352,108.369100,21.692710,20530,3722,diva_id__3251,108.461250,21.856251,1.113000,108.461250,21.856251,2.000000,0.000000,1.547000,17.250999,9.121666,2846.685216,3,54380.859375,0.000241
3041,16941,16940,3637.789142,15.875000,108.375000,101,9482.167969,108.427700,15.807290,10328,3668,diva_id__3197,108.350418,15.862917,1.043000,108.350418,15.862917,2.673240,0.000000,7.261029,578.200000,205.165652,9480.890184,15,146218.283854,0.002781
3042,15553,15552,0.000000,21.875000,108.625000,20,2348.419189,108.369100,21.692710,29021,3722,diva_id__3251,108.596252,21.846249,1.113000,108.596252,21.846249,2.000000,0.000000,1.474154,36.862001,16.423077,2348.898288,5,142653.531250,0.000339
3043,16218,16217,5700.389248,19.375000,108.625000,21,5074.946777,108.603500,19.140630,16960,10911,diva_id__10443,108.673752,19.277916,1.085000,108.673752,19.277916,2.000000,0.000000,4.523400,167.162003,88.607132,5076.112208,8,139008.611979,0.000872
3044,16972,16971,2573.927034,15.625000,108.625000,22,1021.897949,108.603500,15.546880,8035,3669,diva_id__3198,108.548752,15.596249,1.028000,108.548752,15.596249,2.000000,0.000000,0.142429,1.281857,0.712143,1021.723904,2,36807.777344,0.000039
3045,17607,17606,0.000000,11.125000,108.625000,14,1957.961548,108.662100,11.171880,9659,3631,diva_id__3160,108.573746,11.177082,1.079000,108.573746,11.177082,2.000000,0.000000,12.300000,152.400000,73.250000,1957.657392,4,52571.341146,0.002260
3047,50,49,0.000000,76.625000,108.875000,10,1273.565430,108.164100,76.744790,19900,4052,diva_id__3584,108.937920,76.722916,-0.112000,108.937920,76.722916,2.000000,0.000000,0.454235,263.948276,129.392822,1274.609300,7,103534.488281,0.002431
3048,15554,15553,0.000000,21.875000,108.875000,10,1345.906738,108.837900,21.692710,10447,3724,diva_id__3253,108.847084,21.786247,1.111000,108.847084,21.786247,2.000000,0.000000,0.000000,0.000000,0.000000,1346.255232,1,10000.000000,0.000000
3049,17028,17027,0.000000,15.125000,108.875000,45,3510.444824,108.896500,15.078130,7668,3660,diva_id__3189,108.872086,15.142916,1.006000,108.872086,15.142916,2.000000,0.000000,3.165000,83.665001,44.802501,3509.864352,6,77129.018229,0.000893
3051,18839,18838,0.000000,1.125000,108.875000,79,7401.781250,109.013700,1.328126,13848,11007,diva_id__10539,108.984581,1.207081,1.107000,108.984581,1.207081,2.338739,0.000000,2.810000,18.742500,7.903637,7402.029272,11,128401.947266,0.000098
3052,18932,18931,0.000000,0.375000,108.875000,19,1773.353271,108.896500,0.390626,11473,11014,diva_id__10546,108.967087,0.315414,1.108000,108.967087,0.315414,2.000000,0.000000,0.245793,17.459923,8.088097,1773.349384,4,93302.515625,0.000214
3053,20146,20145,0.000000,-7.625000,108.875000,36,3748.767090,108.779300,-7.682291,1728,10964,diva_id__10496,108.792915,-7.674583,0.819000,108.792915,-7.674583,2.000000,0.000000,1.000000,153.247498,59.355237,3748.887992,6,82058.466146,0.001260
3054,15630,15629,0.000000,21.625000,109.125000,43,9249.249023,109.130900,21.536460,10232,3729,diva_id__3258,109.072083,21.610416,1.110000,109.072083,21.610416,2.000000,0.000000,7.165947,68.443692,39.480576,9251.395597,15,144499.520833,0.000382
3055,16502,16501,0.000000,18.375000,109.125000,10,1031.504883,108.955100,18.411460,20341,10912,diva_id__10444,109.133751,18.342916,1.056000,109.133751,18.342916,2.000000,0.000000,3.299000,83.299000,38.831666,1031.731840,3,64091.648438,0.001560
