couple_id,rivmth_idx,cmf_col_15min,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,cmf_row_15min,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat
3199,19448,1185,0.0,-2.625,116.375,10.0,370,1183419520.0,116.4551,-2.526041,4967.594842212265,2466,diva_id__1995,116.417915344,-2.5012512207,0.983,116.417915344,-2.5012512207
3200,15016,1186,0.0,23.625,116.625,111.0,265,29244350464.0,116.8652,23.46354,10210.789250263375,3761,diva_id__3290,116.883750916,23.553749084499998,1.025,116.883750916,23.553749084499998
3201,15079,1186,3557.0,23.375,116.625,27.0,266,4292833536.0,116.6895,23.203129999999998,32216.272925530135,3760,diva_id__3289,116.511253357,23.4420814514,1.026,116.511253357,23.4420814514
3202,15166,1186,0.0,23.125,116.625,10.0,267,1296005120.0,116.6895,23.203129999999998,8700.766695801005,3760,diva_id__3289,116.60458374,23.1979141235,1.026,116.60458374,23.1979141235
3203,19241,1186,0.0,-1.625,116.625,24.0,366,3522285312.0,116.5723,-1.484374,15371.02249125046,11054,diva_id__10586,116.533752441,-1.61708450317,0.986,116.533752441,-1.61708450317
3204,21456,1186,0.0,-20.875,116.625,10.0,443,2078146304.0,116.1035,-20.96354,49382.43905383818,16575,deltas_399,116.52458190899999,-20.7579154968,0.942,116.52458190899999,-20.7579154968
3205,23406,1186,2396.0,-35.125,116.625,10.0,500,1359168256.0,116.7773,-35.05208,8689.498325846762,11537,diva_id__11069,116.697914124,-35.0087509155,0.597,116.697914124,-35.0087509155
3206,15080,1187,0.0,23.375,116.875,111.0,266,29320398848.0,116.8652,23.46354,1517.8349255983353,3761,diva_id__3290,116.87875366200001,23.4579162598,1.025,116.87875366200001,23.4579162598
3207,18249,1187,0.0,6.875,116.875,10.0,332,1007182592.0,116.9824,6.692709,7226.613244826464,11043,diva_id__10575,116.991249084,6.757081985469999,1.073,116.991249084,6.757081985469999
3208,23407,1187,0.0,-35.125,116.875,10.0,500,4649948672.0,116.7773,-35.05208,6011.221031298122,11537,diva_id__11069,116.75791931200001,-35.0004196167,0.597,116.75791931200001,-35.0004196167
3209,10781,1188,0.0,38.875,117.125,28.0,204,211146817536.0,117.5684,38.61979,15849.005676861223,3856,diva_id__3385,117.577919006,38.762084960900005,0.56,117.577919006,38.762084960900005
3210,14867,1188,0.0,24.125,117.125,10.0,263,1384151168.0,117.1582,23.61979,10522.52598339027,3763,diva_id__3292,117.22792053200001,23.689582824699997,1.023,117.22792053200001,23.689582824699997
3211,15017,1188,0.0,23.625,117.125,10.0,265,1384151168.0,117.041,23.61979,1795.18070344353,3762,diva_id__3291,117.029586792,23.6320838928,1.023,117.029586792,23.6320838928
3212,18625,1188,0.0,3.625,117.125,84.0,345,15836224512.0,117.3926,3.567709,30587.44823344344,11251,diva_id__10783,117.123748779,3.62791633606,1.035,117.123748779,3.62791633606
3213,23328,1188,0.0,-34.625,117.125,10.0,498,4649948672.0,116.7773,-35.05208,16947.79406927216,11537,diva_id__11069,116.95791626,-35.0154190063,0.597,116.95791626,-35.0154190063
3214,23371,1188,7190.0,-34.875,117.125,10.0,499,1416495360.0,117.8613,-35.13021,48283.27296214172,2564,diva_id__2093,117.36708068799999,-34.9729156494,0.595,117.36708068799999,-34.9729156494
3215,18582,1189,7406.0,4.125,117.375,19.0,343,3078285824.0,117.7441,4.0885419999999995,35135.218776447866,11255,diva_id__10787,117.437919617,4.00791549683,1.015,117.437919617,4.00791549683
3216,18626,1189,0.0,3.625,117.375,55.0,345,10237655040.0,117.5684,3.619792,14306.61264567676,11060,diva_id__10592,117.487083435,3.7195835113499998,1.031,117.487083435,3.7195835113499998
3217,10646,1190,0.0,39.375,117.625,28.0,202,210649038848.0,117.7441,38.98438,14331.180188099695,16386,deltas_101,117.722084045,39.112083435100004,0.57,117.722084045,39.112083435100004
3218,10782,1190,0.0,38.875,117.625,28.0,204,211146817536.0,117.7441,38.98438,2805.0235217965114,16386,deltas_101,117.717086792,38.9704170227,0.57,117.717086792,38.9704170227
3219,10900,1190,2354.0,38.375,117.625,10.0,206,1951013760.0,117.62700000000001,38.41146,8875.284011072572,950,diva_id__479,117.627914429,38.4912490845,0.551,117.627914429,38.4912490845
3220,14770,1190,0.0,24.375,117.625,53.0,262,13791479808.0,118.0371,24.40104,13784.831249363233,3767,diva_id__3296,117.901252747,24.3937492371,1.009,117.901252747,24.3937492371
3221,18305,1190,0.0,6.375,117.625,13.0,334,3157949696.0,117.9199,6.067709,46366.44004878545,11049,diva_id__10581,117.732086182,6.440416336059999,1.085,117.732086182,6.440416336059999
3222,18367,1190,0.0,5.875,117.625,28.0,336,4706193920.0,117.9199,6.067709,50143.4137247478,11049,diva_id__10581,117.502082825,5.89291572571,1.085,117.502082825,5.89291572571
3223,18534,1190,0.0,4.625,117.625,10.0,341,1318807168.0,117.7441,4.2447919999999995,13081.842167328874,11253,diva_id__10785,117.735412598,4.36208343506,1.015,117.735412598,4.36208343506
3224,18558,1190,5235.0,4.375,117.625,10.0,342,1318807168.0,117.7441,4.2447919999999995,23783.335791919926,11253,diva_id__10785,117.580413818,4.38291549683,1.015,117.580413818,4.38291549683
3225,18583,1190,9439.0,4.125,117.625,10.0,343,1129170816.0,117.7441,4.2447919999999995,22224.423692763634,11253,diva_id__10785,117.54374694799999,4.243749618530001,1.015,117.54374694799999,4.243749618530001
3226,18679,1190,0.0,2.875,117.625,149.0,348,29839693824.0,117.7441,3.0468759999999997,20399.710454800283,11064,diva_id__10596,117.60874939,2.92291641235,1.028,117.60874939,2.92291641235
3227,19008,1190,2621.0,-0.125,117.625,10.0,360,1291216896.0,117.5098,-0.3906243,39697.22644038835,11061,diva_id__10593,117.513748169,-0.033752441406200005,0.951,117.513748169,-0.033752441406200005
3228,10647,1191,0.0,39.375,117.875,28.0,202,210649038848.0,117.7441,38.98438,12037.98284779936,16386,deltas_101,117.730415344,39.0920829773,0.57,117.730415344,39.0920829773
3229,10901,1191,0.0,38.375,117.875,10.0,206,4816288256.0,117.62700000000001,38.41146,25589.535874859383,950,diva_id__479,117.845413208,38.257915496799995,0.551,117.845413208,38.257915496799995
3230,10970,1191,0.0,38.125,117.875,10.0,207,9236055040.0,117.62700000000001,38.41146,33051.48268950268,950,diva_id__479,117.932914734,38.2362518311,0.551,117.932914734,38.2362518311
3231,14771,1191,0.0,24.375,117.875,53.0,262,13791479808.0,118.0371,24.40104,19869.079484525988,3767,diva_id__3296,117.84375,24.431247711199997,1.009,117.84375,24.431247711199997
3232,23373,1191,2396.0,-34.875,117.875,10.0,499,3255923456.0,117.936,-35.04605,5372.0678708543965,11538,diva_id__11070,117.947914124,-34.9987487793,0.595,117.947914124,-34.9987487793
3233,595,1192,0.0,73.375,118.125,10.0,66,1613128192.0,120.1172,73.20313,57573.0190473163,10999,diva_id__10531,118.41291809100001,73.3695831299,0.159,118.41291809100001,73.3695831299
3234,10648,1192,0.0,39.375,118.125,10.0,202,1677567872.0,118.2129,39.08854,7965.962973972854,3857,diva_id__3386,118.16291809100001,39.1487503052,0.558,118.16291809100001,39.1487503052
3235,10716,1192,0.0,39.125,118.125,10.0,203,1677567872.0,118.2129,39.08854,20325.312840128776,3857,diva_id__3386,118.045417786,39.2170829773,0.558,118.045417786,39.2170829773
3236,10971,1192,7460.0,38.125,118.125,10.0,207,14267798528.0,117.62700000000001,38.41146,50149.26030770155,950,diva_id__479,118.03958129899999,38.0979156494,0.551,118.03958129899999,38.0979156494
3237,11039,1192,2358.0,37.875,118.125,10.0,208,14267798528.0,118.7402,38.15104,45079.01948705441,3853,diva_id__3382,118.226249695,38.1220855713,0.558,118.226249695,38.1220855713
3238,18764,1192,2621.0,1.875,118.125,10.0,352,1332187264.0,117.9785,1.953126,19497.355782822433,11068,diva_id__10600,118.02041626,1.78291702271,0.988,118.02041626,1.78291702271
3239,21395,1192,0.0,-20.375,118.125,10.0,441,8618740736.0,118.5645,-20.28646,38582.1034305364,315,port_hedland,118.20791626,-20.3787498474,0.973,118.20791626,-20.3787498474
3240,596,1193,0.0,73.375,118.375,10.0,66,1613128192.0,120.1172,73.20313,56192.47244875013,10999,diva_id__10531,118.402915955,73.3095855713,0.159,118.402915955,73.3095855713
3241,18370,1193,2615.0,5.875,118.375,84.0,336,15992775680.0,118.1543,5.859376,23064.550608839738,386,sandakan,118.34375,5.7729167938199994,1.079,118.34375,5.7729167938199994
3242,18401,1193,0.0,5.625,118.375,27.0,337,4050016768.0,118.6816,5.598959,16265.818658669772,11051,diva_id__10583,118.55874633799999,5.51874923706,1.048,118.55874633799999,5.51874923706
3243,18560,1193,0.0,4.375,118.375,10.0,342,1143404160.0,118.3887,4.661459,34891.564124760145,11280,diva_id__10812,118.347915649,4.350416183469999,1.016,118.347915649,4.350416183469999
3244,18875,1193,0.0,0.875,118.375,10.0,356,2130272256.0,118.5059,0.781251,7022.083198979972,11062,diva_id__10594,118.486251831,0.841247558594,0.962,118.486251831,0.841247558594
3245,21396,1193,0.0,-20.375,118.375,10.0,441,3555232256.0,118.5645,-20.28646,17966.46827614157,315,port_hedland,118.407913208,-20.3537502289,0.973,118.407913208,-20.3537502289
3246,11097,1194,0.0,37.625,118.625,78.0,209,760456216576.0,119.209,37.78646,29369.751541120233,16390,deltas_105,118.967086792,37.6045837402,0.556,118.967086792,37.6045837402
3247,11152,1194,2368.0,37.375,118.625,12.0,210,10810730496.0,119.3262,37.10938,44828.531548590254,3854,diva_id__3383,118.922088623,37.3520812988,0.555,118.922088623,37.3520812988
3248,14632,1194,0.0,24.875,118.625,24.0,260,5583447040.0,118.6816,24.81771,9149.140375147443,3772,diva_id__3301,118.61791992200001,24.876247405999997,0.981,118.61791992200001,24.876247405999997
3249,18402,1194,0.0,5.625,118.625,27.0,337,4050016768.0,118.6816,5.598959,10386.107563791491,11051,diva_id__10583,118.748748779,5.5337486267100005,1.048,118.748748779,5.5337486267100005
3250,11153,1195,2369.0,37.375,118.875,12.0,210,10810730496.0,119.3262,37.10938,37373.40723939904,3854,diva_id__3383,118.963752747,37.28125,0.555,118.963752747,37.28125
3251,11813,1195,2398.0,34.875,118.875,15.0,220,4006619648.0,119.209,34.92188,8941.790529101592,947,diva_id__476,119.18208313,34.844581604,0.593,119.18208313,34.844581604
3252,21372,1195,0.0,-20.125,118.875,10.0,440,1547476352.0,118.5645,-20.28646,31775.072088262412,315,port_hedland,118.864585876,-20.237916946400002,0.973,118.864585876,-20.237916946400002
3253,11040,1196,3341.0,37.875,119.125,78.0,208,760786059264.0,119.209,37.78646,2560.8083362198145,16390,deltas_105,119.186248779,37.7720832825,0.556,119.186248779,37.7720832825
3254,11215,1196,2370.0,37.125,119.125,10.0,211,4675302912.0,119.3262,37.10938,12845.307524356114,3854,diva_id__3383,119.187919617,37.1437492371,0.555,119.187919617,37.1437492371
3255,11754,1196,2397.0,35.125,119.125,15.0,219,4006619648.0,119.209,34.92188,1571.6508298474857,947,diva_id__476,119.192085266,34.924583435100004,0.593,119.192085266,34.924583435100004
3256,11814,1196,0.0,34.875,119.125,15.0,220,4006619648.0,119.2676,34.76563,3024.0540035419963,3836,diva_id__3365,119.241249084,34.782081604,0.599,119.241249084,34.782081604
3257,14466,1196,0.0,25.375,119.125,10.0,258,1774338048.0,119.1504,25.390629999999998,1098.4458445366051,933,diva_id__462,119.139587402,25.392082214400002,0.956,119.139587402,25.392082214400002
3258,19343,1196,0.0,-2.125,119.125,17.0,368,2160527872.0,119.3555,-1.927083,22433.874636045715,4600,diva_id__4132,119.207084656,-2.0637512207,0.931,119.207084656,-2.0637512207
3259,19397,1196,2620.0,-2.375,119.125,43.0,369,5539640320.0,119.3555,-1.927083,48295.97013190247,4600,diva_id__4132,119.137916565,-2.30291748047,0.931,119.137916565,-2.30291748047
3260,21373,1196,2543.0,-20.125,119.125,10.0,440,53250441216.0,119.1504,-19.97396,4140.054196455504,16573,deltas_393,119.172912598,-20.0045833588,0.975,119.172912598,-20.0045833588
3261,10517,1197,0.0,39.875,119.375,10.0,200,1421220352.0,119.6191,39.92188,23657.587402403155,3860,diva_id__3389,119.411254883,39.78125,0.539,119.411254883,39.78125
3262,10650,1197,2342.0,39.375,119.375,24.0,202,45692297216.0,119.2676,39.40104,2544.388803536323,16385,deltas_097,119.276252747,39.4229164124,0.544,119.276252747,39.4229164124
3263,11216,1197,2371.0,37.125,119.375,10.0,211,6601497088.0,119.3262,37.10938,12574.379178203804,3854,diva_id__3383,119.467918396,37.112083435100004,0.555,119.467918396,37.112083435100004
3264,11677,1197,0.0,35.375,119.375,10.0,218,1062692608.0,119.5605,35.39063,14083.057533143048,400,shijiusuo,119.438751221,35.3120803833,0.595,119.438751221,35.3120803833
3265,14042,1197,0.0,26.875,119.375,35.0,252,5613168128.0,119.7949,26.640629999999998,23684.306434255108,3782,diva_id__3311,119.591247559,26.751247405999997,0.812,119.591247559,26.751247405999997
3266,19162,1197,0.0,-1.125,119.375,10.0,364,1116502400.0,119.3262,-1.380208,24642.118267492962,4599,diva_id__4131,119.377082825,-1.1645851135299998,0.926,119.377082825,-1.1645851135299998
3267,19198,1197,0.0,-1.375,119.375,42.0,365,7124347392.0,119.3262,-1.380208,5001.078280114414,4599,diva_id__4131,119.29624939,-1.41374969482,0.926,119.29624939,-1.41374969482
3268,19344,1197,0.0,-2.125,119.375,17.0,368,2160527872.0,119.3555,-1.927083,38019.91083922597,4600,diva_id__4132,119.14791870100001,-2.19874954224,0.931,119.14791870100001,-2.19874954224
3269,19621,1197,2619.0,-3.375,119.375,17.0,373,1981909376.0,119.50200000000001,-3.567708,28719.980174258464,4602,diva_id__4134,119.282913208,-3.43041610718,0.959,119.282913208,-3.43041610718
3270,19667,1197,0.0,-3.625,119.375,43.0,374,6463306240.0,119.50200000000001,-3.828124,13960.593929105646,4603,diva_id__4135,119.452087402,-3.7129173278800005,0.959,119.452087402,-3.7129173278800005
3271,801,1198,0.0,72.875,119.625,437.0,68,219394965504.0,120.1172,73.20313,25829.98608731169,10999,diva_id__10531,119.737915039,72.9987487793,0.159,119.737915039,72.9987487793
3272,11884,1198,0.0,34.625,119.625,10.0,221,1409655168.0,119.7949,34.45313,23776.927559615575,16396,deltas_122,119.588752747,34.5829162598,0.608,119.588752747,34.5829162598
3273,11951,1198,0.0,34.375,119.625,10.0,222,1409655168.0,119.7949,34.45313,8213.045584047006,16396,deltas_122,119.743751526,34.5137481689,0.608,119.743751526,34.5137481689
3274,14043,1198,0.0,26.875,119.625,35.0,252,5613168128.0,119.7949,26.640629999999998,16905.122327019737,3782,diva_id__3311,119.70791626,26.771247863800003,0.812,119.70791626,26.771247863800003
3275,14175,1198,2490.0,26.375,119.625,16.0,254,2635668480.0,119.6777,26.276040000000002,6609.079825845561,3785,diva_id__3314,119.61791992200001,26.250415802,0.821,119.61791992200001,26.250415802
3276,14243,1198,0.0,26.125,119.625,232.0,255,60776185856.0,119.6777,25.91146,23353.11968971013,16429,deltas_195,119.511253357,26.058750152600002,0.849,119.511253357,26.058750152600002
3277,19812,1198,0.0,-4.875,119.625,10.0,379,1559349120.0,119.50200000000001,-4.9739580000000005,2256.049519134094,4610,diva_id__4142,119.50375366200001,-4.95375061035,0.952,119.50375366200001,-4.95375061035
3278,21374,1198,0.0,-20.125,119.625,10.0,440,1509862912.0,119.209,-19.97396,38544.29655236731,11515,diva_id__11047,119.563751221,-20.0687503815,0.975,119.563751221,-20.0687503815
3279,23198,1198,0.0,-33.875,119.625,10.0,495,2668538880.0,119.8535,-33.98437,5374.794918677042,11542,diva_id__11074,119.907913208,-33.9670829773,0.579,119.907913208,-33.9670829773
3280,23254,1198,0.0,-34.125,119.625,10.0,496,1772829312.0,119.8535,-33.98437,24719.747444211418,11542,diva_id__11074,119.627914429,-34.1045837402,0.579,119.627914429,-34.1045837402
3281,23295,1198,0.0,-34.375,119.625,10.0,497,1691512064.0,119.8535,-33.98437,46882.02513480559,11542,diva_id__11074,119.501251221,-34.2887496948,0.579,119.501251221,-34.2887496948
3282,11952,1199,2402.0,34.375,119.875,70.0,222,58715594752.0,119.7949,34.45313,2042.6903425864846,16396,deltas_122,119.780418396,34.4670829773,0.608,119.780418396,34.4670829773
3283,19115,1199,3707.0,-0.875,119.875,17.0,363,3037195008.0,119.50200000000001,-0.9114575999999999,39861.91532896654,1108,diva_id__637,119.859588623,-0.8870849609379999,0.924,119.859588623,-0.8870849609379999
3284,21375,1199,2543.0,-20.125,119.875,10.0,440,1509862912.0,119.209,-19.97396,53558.06996516248,11515,diva_id__11047,119.71875,-20.0229167938,0.975,119.71875,-20.0229167938
3285,11512,1200,0.0,36.125,120.125,10.0,215,6411551744.0,120.3223,36.06771,20139.568568308132,3841,diva_id__3370,120.153747559,36.1870803833,0.564,120.153747559,36.1870803833
3286,12516,1200,0.0,31.875,120.125,1465.0,232,1906838863870.0,120.2051,31.953129999999998,3516.713154755041,16403,deltas_140,120.23374939,31.9329166412,0.63,120.23374939,31.9329166412
3287,15167,1200,2519.0,23.125,120.125,18.0,267,1361604608.0,120.0879,23.046879999999998,1867.4755033430945,2476,diva_id__2005,120.071250916,23.053749084499998,1.043,120.071250916,23.053749084499998
3288,16881,1200,0.0,16.125,120.125,72.0,295,6643771392.0,120.2051,16.06771,3365.9871801832555,2488,diva_id__2017,120.199584961,16.0379161835,0.957,120.199584961,16.0379161835
3289,23199,1200,0.0,-33.875,120.125,10.0,495,3160947968.0,119.8535,-33.98437,19123.886547800117,11542,diva_id__11074,120.047080994,-33.9229164124,0.579,120.047080994,-33.9229164124
3290,10406,1201,2331.0,40.375,120.375,10.0,198,3098810112.0,120.3223,40.18229,17755.417517145703,952,diva_id__481,120.498748779,40.267913818400004,0.541,120.498748779,40.267913818400004
3291,11954,1201,0.0,34.375,120.375,10.0,222,1071236480.0,120.2637,34.24479,1771.6409553098442,3816,diva_id__3345,120.277084351,34.2562484741,0.614,120.277084351,34.2562484741
3292,12011,1201,0.0,34.125,120.375,37.0,223,12147499008.0,120.2637,34.24479,16371.056417368678,3816,diva_id__3345,120.323753357,34.1062469482,0.614,120.323753357,34.1062469482
3293,12071,1201,0.0,33.875,120.375,10.0,224,1691228544.0,120.2637,34.24479,51766.279473684386,3816,diva_id__3345,120.47792053200001,33.8145828247,0.614,120.47792053200001,33.8145828247
3294,13894,1201,3503.0,27.375,120.375,24.0,250,3396498944.0,120.6152,27.526040000000002,7618.002914275383,3799,diva_id__3328,120.582084656,27.587917327899998,0.825,120.582084656,27.587917327899998
3295,14948,1201,5024.0,23.875,120.375,30.0,264,3264540928.0,120.1465,23.671879999999998,22306.62806981859,11092,diva_id__10624,120.277084351,23.8329162598,1.003,120.277084351,23.8329162598
3296,15349,1201,5643.0,22.625,120.375,19.0,269,3261615360.0,120.3809,22.47396,6824.063312806364,11108,diva_id__10640,120.422088623,22.5220832825,1.092,120.422088623,22.5220832825
3297,16658,1201,0.0,17.625,120.375,70.0,289,4950445056.0,120.3809,17.52604,3873.902301459057,11172,diva_id__10704,120.41208648700001,17.5079154968,0.966,120.41208648700001,17.5079154968
3298,16766,1201,2565.0,16.875,120.375,21.0,292,1273195136.0,120.4102,16.97917,8210.298156370522,11174,diva_id__10706,120.407081604,16.9054164886,0.972,120.407081604,16.9054164886
3299,17048,1201,0.0,14.875,120.375,72.0,300,9470623744.0,120.6738,14.765629999999998,10473.39115910689,11182,diva_id__10714,120.589584351,14.812915802000001,1.084,120.589584351,14.812915802000001
3300,19512,1201,0.0,-2.875,120.375,17.0,371,1290864512.0,120.3809,-2.838541,7863.119284685153,4620,diva_id__4152,120.327919006,-2.8854179382300003,0.962,120.327919006,-2.8854179382300003
3301,19704,1201,2618.0,-3.875,120.375,10.0,375,1862554880.0,120.4395,-3.619791,37165.95809745839,4617,diva_id__4149,120.33708190899999,-3.937915802,0.977,120.33708190899999,-3.937915802
3302,19757,1201,0.0,-4.375,120.375,27.0,377,7341528064.0,120.3809,-4.296874,5226.755336642189,1112,diva_id__641,120.39375305200001,-4.3420829772900005,0.987,120.39375305200001,-4.3420829772900005
3303,23200,1201,0.0,-33.875,120.375,10.0,495,1896130432.0,119.8535,-33.98437,37201.03682405722,11542,diva_id__11074,120.252082825,-33.933750152600005,0.579,120.252082825,-33.933750152600005
3304,11041,1202,0.0,37.875,120.625,10.0,208,1016165632.0,120.49799999999999,37.73438,2499.8847938327294,3850,diva_id__3379,120.517913818,37.750415802,0.554,120.517913818,37.750415802
3305,12831,1202,0.0,30.625,120.625,193.0,237,43548372992.0,120.6738,30.390629999999998,3999.286029337967,16412,deltas_156,120.636253357,30.40625,0.689,120.636253357,30.40625
3306,12902,1202,0.0,30.375,120.625,193.0,238,43548372992.0,120.6738,30.390629999999998,5290.395463400197,16412,deltas_156,120.618751526,30.3879165649,0.689,120.618751526,30.3879165649
3307,12973,1202,0.0,30.125,120.625,34.0,239,6080616448.0,120.6738,30.234379999999998,10104.246075466008,941,diva_id__470,120.657913208,30.1445827484,0.69,120.657913208,30.1445827484
3308,13600,1202,0.0,28.125,120.625,85.0,247,17405280256.0,120.8496,27.942709999999998,17399.512166216926,3794,diva_id__3323,120.702919006,28.0304164886,0.817,120.702919006,28.0304164886
3309,13795,1202,0.0,27.625,120.625,24.0,249,3396498944.0,120.6152,27.526040000000002,23259.086165037606,3799,diva_id__3328,120.64958190899999,27.732917785599998,0.825,120.64958190899999,27.732917785599998
3310,14773,1202,2508.0,24.375,120.625,10.0,262,1265658752.0,120.49799999999999,24.296879999999998,6309.599468580591,11095,diva_id__10627,120.55125427200001,24.326248168899998,0.949,120.55125427200001,24.326248168899998
3311,16573,1202,0.0,18.125,120.625,10.0,287,1330569728.0,120.49799999999999,18.203129999999998,3622.7590363342224,11169,diva_id__10701,120.532081604,18.199583053599998,1.016,120.532081604,18.199583053599998
3312,17049,1202,0.0,14.875,120.625,72.0,300,9470623744.0,120.6738,14.765629999999998,2599.469305502599,11182,diva_id__10714,120.69792175299999,14.7670822144,1.084,120.69792175299999,14.7670822144
3313,19513,1202,0.0,-2.875,120.625,16.0,371,1090240640.0,120.6738,-2.682291,18434.851845610963,4621,diva_id__4153,120.527915955,-2.7612495422400003,0.964,120.527915955,-2.7612495422400003
3314,11409,1203,0.0,36.625,120.875,10.0,213,3124350464.0,120.791,36.58854,2414.603758675884,3843,diva_id__3372,120.812919617,36.6012496948,0.56,120.812919617,36.6012496948
3315,17074,1203,0.0,14.625,120.875,38.0,301,4006552576.0,120.9668,14.609379999999998,1872.3434044732464,234,manila,120.957084656,14.5954170227,1.097,120.957084656,14.5954170227
3316,19451,1203,0.0,-2.625,120.875,20.0,370,1478676480.0,121.0254,-2.682291,13154.052673463906,4622,diva_id__4154,120.908752441,-2.66208267212,0.964,120.908752441,-2.66208267212
3317,10249,1204,0.0,40.875,121.125,10.0,196,5049672192.0,121.2598,40.91146,1502.8153463558704,3867,diva_id__3396,121.248748779,40.9220809937,0.573,121.248748779,40.9220809937
3318,12974,1204,2450.0,30.125,121.125,29.0,239,4962565120.0,121.0254,30.234379999999998,15629.099493197811,3812,diva_id__3341,120.88542175299999,30.1629161835,0.693,120.88542175299999,30.1629161835
3319,15256,1204,0.0,22.875,121.125,11.0,268,1596015744.0,121.2305,22.86458,12347.373274909927,11121,diva_id__10653,121.172920227,22.767082214400002,1.0,121.172920227,22.767082214400002
3320,19398,1204,2620.0,-2.375,121.125,37.0,369,4161565952.0,121.0254,-2.682291,3014.4301619198777,4622,diva_id__4154,121.032913208,-2.65625,0.964,121.032913208,-2.65625
3321,19452,1204,5859.0,-2.625,121.125,37.0,370,4161565952.0,121.0254,-2.682291,5488.974686448494,4622,diva_id__4154,121.056251526,-2.6437492370599998,0.964,121.056251526,-2.6437492370599998
3322,23160,1204,4820.0,-33.625,121.125,10.0,494,3655798272.0,121.9043,-33.88021,66984.98174819669,106,esperance,121.184585571,-33.8070831299,0.56,121.184585571,-33.8070831299
3323,23202,1204,4820.0,-33.875,121.125,10.0,495,3655798272.0,121.9043,-33.88021,66293.54942065952,106,esperance,121.19291687,-33.8020858765,0.56,121.19291687,-33.8020858765
3324,11101,1205,2365.0,37.625,121.375,10.0,209,2254775808.0,121.3184,37.57813,3833.8636234854694,3848,diva_id__3377,121.288749695,37.5529174805,0.561,121.288749695,37.5529174805
3325,13440,1205,0.0,28.625,121.375,37.0,245,6421008896.0,121.4941,28.671879999999998,8343.08266496909,939,diva_id__468,121.41291809100001,28.6954154968,0.79,121.41291809100001,28.6954154968
3326,14555,1205,0.0,25.125,121.375,15.0,259,2721011968.0,121.4355,25.18229,2076.5696134526165,11112,diva_id__10644,121.437919617,25.1637496948,0.938,121.437919617,25.1637496948
3327,16506,1205,2555.0,18.375,121.375,24.0,286,2890519808.0,121.58200000000001,18.41146,15991.834770585081,11187,diva_id__10719,121.43374633799999,18.4412498474,1.058,121.43374633799999,18.4412498474
3328,18844,1205,2621.0,1.125,121.375,10.0,355,1646419200.0,121.7578,1.093751,35665.380950872765,4597,diva_id__4129,121.44291687,1.15458297729,0.912,121.44291687,1.15458297729
3329,19345,1205,0.0,-2.125,121.375,25.0,368,3149342720.0,121.58200000000001,-1.953125,12894.771598994635,4629,diva_id__4161,121.48875427200001,-2.02208328247,0.881,121.48875427200001,-2.02208328247
3330,23203,1205,0.0,-33.875,121.375,10.0,495,1958200320.0,121.9043,-33.88021,51773.44706293045,106,esperance,121.348747253,-33.8187484741,0.56,121.348747253,-33.8187484741
3331,803,1206,1931.0,72.875,121.625,425.0,68,207839854592.0,121.5234,72.99479000000001,7797.353839636178,4042,diva_id__3571,121.345413208,72.9479141235,0.178,121.345413208,72.9479141235
3332,10251,1206,0.0,40.875,121.625,10.0,196,23437271040.0,121.8457,40.80729,22503.434833148374,3868,diva_id__3397,121.58291626,40.844581604,0.579,121.58291626,40.844581604
3333,10582,1206,0.0,39.625,121.625,10.0,201,1836715392.0,121.4355,39.60938,7916.483975991072,954,diva_id__483,121.527084351,39.6187515259,0.566,121.527084351,39.6187515259
3334,12648,1206,3447.0,31.375,121.625,82.0,234,26129764352.0,121.4941,31.380209999999998,3402.8709510160465,16407,deltas_149,121.512084961,31.353750228899997,0.666,121.512084961,31.353750228899997
3335,13065,1206,2453.0,29.875,121.625,16.0,240,3034973440.0,121.6699,30.026040000000002,9681.094540016122,3807,diva_id__3336,121.717918396,29.9495830536,0.712,121.717918396,29.9495830536
3336,14949,1206,0.0,23.875,121.625,16.0,264,1512743168.0,121.58200000000001,23.89248,6234.625163666756,11124,diva_id__10656,121.60874939,23.942916870100003,0.942,121.60874939,23.942916870100003
3337,15083,1206,0.0,23.375,121.625,19.0,266,1778228480.0,121.58200000000001,23.89248,47997.7347240569,11124,diva_id__10656,121.502914429,23.4670829773,0.942,121.502914429,23.4670829773
3338,16507,1206,0.0,18.375,121.625,131.0,286,27706578944.0,121.6699,18.30729,3390.8114344993946,16462,deltas_254,121.646255493,18.327917099,1.058,121.646255493,18.327917099
3339,16574,1206,0.0,18.125,121.625,131.0,287,27706578944.0,121.58200000000001,18.41146,5947.390593701305,11187,diva_id__10719,121.612083435,18.3662490845,1.058,121.612083435,18.3662490845
3340,19346,1206,0.0,-2.125,121.625,22.0,368,1947042944.0,121.58200000000001,-1.953125,11914.69393012965,4629,diva_id__4161,121.532081604,-2.04791641235,0.881,121.532081604,-2.04791641235
3341,19814,1206,0.0,-4.875,121.625,10.0,379,1082583808.0,121.58200000000001,-4.7395830000000005,21524.04225115347,4625,diva_id__4157,121.748748779,-4.838752746580001,0.969,121.748748779,-4.838752746580001
3342,21280,1206,0.0,-18.875,121.625,10.0,435,2609234944.0,121.7285,-18.56771,51143.41322152354,11516,diva_id__11048,121.55708313,-18.9979171753,0.988,121.55708313,-18.9979171753
