index,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat
2606,2932,1977.000000,68.125000,55.375000,54.316410,68.463540,36485,4128,diva_id__3660,54.922916,68.223747,-0.074000,54.922916,68.223747
2610,14442,0.000000,25.375000,55.625000,55.341800,25.338540,9820,3082,diva_id__2611,55.287083,25.265415,0.514000,55.287083,25.265415
2613,16491,0.000000,18.375000,56.125000,56.425780,18.072920,41197,781,diva_id__310,56.607918,18.400415,0.600000,56.607918,18.400415
2614,13886,2481.000000,27.375000,56.375000,56.396480,27.161460,18790,3117,diva_id__2646,56.586250,27.167084,0.575000,56.586250,27.167084
2618,13887,0.000000,27.375000,56.625000,56.396480,27.161460,13053,3117,diva_id__2646,56.527920,27.171249,0.575000,56.527920,27.171249
2621,14933,0.000000,23.875000,56.625000,57.333980,23.880210,52594,3069,diva_id__2598,56.907917,24.148750,0.542000,56.907917,24.148750
2630,15007,0.000000,23.625000,57.125000,57.333980,23.880210,6353,3069,diva_id__2598,57.274586,23.897917,0.542000,57.274586,23.897917
2631,14241,0.000000,26.125000,57.375000,57.158200,26.119790,16280,3120,diva_id__2649,57.128750,26.263750,0.558000,57.128750,26.263750
2634,15074,0.000000,23.375000,57.625000,57.919920,23.723960,21079,3068,diva_id__2597,57.718750,23.768749,0.563000,57.718750,23.768749
2656,14456,0.000000,25.375000,64.375000,63.486330,25.234380,69643,3131,diva_id__2660,64.142082,25.436249,0.623000,64.142082,25.436249
2678,1065,0.000000,72.125000,68.875000,68.320310,71.744790,35044,4120,diva_id__3652,68.632080,72.044586,-0.102000,68.632080,72.044586
2679,15014,0.000000,23.625000,68.875000,68.466800,23.723960,24355,3152,diva_id__2681,68.682915,23.817917,0.707000,68.682915,23.817917
2681,2853,1976.000000,68.375000,69.125000,68.613280,68.515630,23579,4109,diva_id__3641,68.631248,68.303749,-0.039000,68.631248,68.303749
2689,15240,0.000000,22.875000,70.625000,70.458980,23.046880,5632,16439,deltas_216,70.502083,23.015415,0.842000,70.502083,23.015415
2692,879,1933.000000,72.625000,71.875000,72.539060,72.786460,18999,4118,diva_id__3650,71.962082,72.792084,0.004000,71.962082,72.792084
2709,2751,2789.000000,68.625000,72.875000,73.417970,68.255210,44714,4112,diva_id__3644,73.243752,68.652084,0.036000,73.243752,68.652084
2719,15881,0.000000,20.625000,73.125000,72.744140,20.755210,20420,3183,diva_id__2712,72.892082,20.634583,0.679000,72.892082,20.634583
2725,16929,0.000000,15.875000,74.125000,73.681640,15.651040,7971,3199,diva_id__2728,73.752914,15.630417,0.729000,73.752914,15.630417
2735,1243,0.000000,71.625000,75.125000,75.585940,71.380210,15033,4091,diva_id__3623,75.472084,71.510414,0.041000,75.472084,71.510414
2736,2626,0.000000,68.875000,75.125000,75.292970,68.984380,13459,4096,diva_id__3628,75.552086,68.907082,0.121000,75.552086,68.907082
2737,17269,0.000000,13.125000,75.125000,74.853520,12.786460,7717,3210,diva_id__2739,74.830414,12.852081,0.748000,74.830414,12.852081
2750,17808,0.000000,10.125000,76.375000,76.259770,9.817709,14195,817,diva_id__346,76.387917,9.836250,0.802000,76.387917,9.836250
2759,3039,0.000000,67.875000,77.625000,77.402340,67.942710,13929,4099,diva_id__3631,77.462921,67.819580,0.035000,77.462921,67.819580
2762,17966,0.000000,9.125000,78.125000,78.427730,9.088542,6700,3254,diva_id__2783,78.367081,9.082081,0.789000,78.367081,9.082081
2764,1151,1941.000000,71.875000,78.375000,77.460940,72.005210,27331,4087,diva_id__3619,78.097084,71.858749,0.032000,78.097084,71.858749
2769,17809,0.000000,10.125000,78.625000,79.013670,9.661459,31397,3252,diva_id__2781,79.147079,9.911247,0.798000,79.147079,9.911247
2778,17551,0.000000,11.375000,79.625000,79.775390,11.692710,723,3260,diva_id__2789,79.768753,11.692917,0.908000,79.768753,11.692917
2781,17024,2577.000000,15.125000,79.875000,80.068360,15.026040,2157,3280,diva_id__2809,80.049583,15.032917,0.880000,80.049583,15.032917
2798,17303,0.000000,12.875000,80.125000,80.302730,13.046880,5022,3269,diva_id__2798,80.271248,13.013748,0.902000,80.271248,13.013748
2802,18147,0.000000,7.875000,80.125000,79.775390,7.473959,24582,10658,diva_id__10190,79.798752,7.693748,0.795000,79.798752,7.693748
2812,18296,2614.000000,6.375000,81.125000,81.416020,6.276042,28173,10672,diva_id__10204,81.178749,6.183750,0.821000,81.178749,6.183750
2834,16211,0.000000,19.375000,84.875000,84.814450,19.192710,5289,3313,diva_id__2842,84.803749,19.146248,0.905000,84.803749,19.146248
2847,15331,7576.000000,22.625000,87.875000,88.037110,21.744790,60281,840,diva_id__369,88.077919,22.285416,0.996000,88.077919,22.285416
2851,15078,0.000000,23.375000,90.625000,90.556640,23.098960,2476,3359,diva_id__2888,90.532913,23.094582,0.992000,90.532913,23.094582
2875,18575,0.000000,4.125000,96.375000,96.123050,4.140626,15901,10812,diva_id__10344,96.238747,4.056250,0.883000,96.238747,4.056250
2877,16793,0.000000,16.625000,96.625000,96.474610,16.484380,41138,3407,diva_id__2936,96.271255,16.798748,0.975000,96.271255,16.798748
2897,18638,2619.000000,3.375000,99.125000,99.580080,3.255209,33417,10816,diva_id__10348,99.327087,3.417915,0.945000,99.327087,3.417915
2903,17974,0.000000,9.125000,99.625000,99.345700,9.192709,3035,3546,diva_id__3075,99.372086,9.184582,1.144000,99.372086,9.184582
2907,17273,2586.000000,13.125000,99.875000,99.990230,13.307290,7017,3557,diva_id__3086,99.939583,13.267916,1.153000,99.939583,13.267916
2910,18097,0.000000,8.375000,99.875000,100.048800,8.463542,13129,884,diva_id__413,100.140419,8.387917,1.175000,100.140419,8.387917
2911,18201,0.000000,7.375000,99.875000,99.345700,7.317709,27657,3437,diva_id__2966,99.593750,7.353750,0.961000,99.593750,7.353750
2914,74,0.000000,76.375000,100.125000,99.492190,76.484380,35248,4056,diva_id__3588,99.719589,76.172081,-0.154000,99.719589,76.172081
2917,18220,2611.000000,7.125000,100.125000,100.400400,7.213542,4932,3528,diva_id__3057,100.416252,7.172083,1.164000,100.416252,7.172083
2934,17345,0.000000,12.625000,101.375000,101.396500,12.630210,12095,3567,diva_id__3096,101.507919,12.632082,1.177000,101.507919,12.632082
2936,18641,0.000000,3.375000,101.375000,101.220700,3.307292,11580,3462,diva_id__2991,101.167915,3.397083,0.958000,101.167915,3.397083
2939,19384,0.000000,-2.375000,101.375000,100.869100,-2.213541,39929,10824,diva_id__10356,101.059586,-2.517918,0.821000,101.059586,-2.517918
2940,19434,0.000000,-2.625000,101.375000,101.396500,-2.942708,47965,10825,diva_id__10357,101.125420,-2.607082,0.809000,101.125420,-2.607082
2951,19605,0.000000,-3.375000,102.125000,101.923800,-3.463541,6889,10826,diva_id__10358,101.975418,-3.497917,0.814000,101.975418,-3.497917
2960,19062,0.000000,-0.625000,103.125000,103.681600,-0.130208,54174,10903,diva_id__10435,103.391251,-0.521252,1.112000,103.391251,-0.521252
2967,18691,3705.000000,2.625000,103.375000,103.798800,2.578126,22592,3493,diva_id__3022,103.612915,2.660416,1.143000,103.612915,2.660416
2968,18929,3707.000000,0.375000,103.375000,103.740200,-0.026041,39149,10828,diva_id__10360,103.598747,0.296249,1.112000,103.598747,0.296249
2994,19552,0.000000,-3.125000,105.625000,106.318400,-2.942708,59630,2444,diva_id__1973,105.952919,-3.335419,1.079000,105.952919,-3.335419
2995,76,0.000000,76.375000,105.875000,106.757800,77.057290,58486,4050,diva_id__3582,106.507919,76.534584,-0.124000,106.507919,76.534584
3008,19960,0.000000,-5.875000,106.125000,106.259800,-5.963541,9585,10947,diva_id__10479,106.191254,-6.016251,0.979000,106.191254,-6.016251
3010,15885,0.000000,20.625000,106.375000,106.611300,20.494790,4340,3702,diva_id__3231,106.573746,20.477917,1.124000,106.573746,20.477917
3011,16003,0.000000,20.125000,106.375000,106.142600,19.973960,6659,3700,diva_id__3229,106.196251,20.006248,1.133000,106.196251,20.006248
3023,16724,5735.000000,17.125000,106.875000,107.138700,17.005210,4309,3681,diva_id__3210,107.098755,16.998749,1.091000,107.098755,16.998749
3030,16836,0.000000,16.375000,107.375000,107.607400,16.588540,5989,3675,diva_id__3204,107.552917,16.575417,1.072000,107.552917,16.575417
3031,17701,0.000000,10.625000,107.375000,107.314500,10.390630,7393,3626,diva_id__3155,107.332916,10.454582,1.092000,107.332916,10.454582
3034,20023,0.000000,-6.375000,107.625000,107.900400,-6.223958,49333,672,diva_id__201,107.462921,-6.137085,0.993000,107.462921,-6.137085
3035,17649,2598.000000,10.875000,107.875000,108.193400,10.911460,10314,903,diva_id__432,108.099586,10.922083,1.091000,108.099586,10.922083
3046,20069,0.000000,-6.875000,108.625000,108.779300,-6.796874,3599,10956,diva_id__10488,108.802917,-6.774586,0.984000,108.802917,-6.774586
3050,17046,2576.000000,14.875000,108.875000,108.896500,15.078130,1191,3660,diva_id__3189,108.897919,15.088749,1.006000,108.897919,15.088749
3058,17184,0.000000,13.625000,109.125000,109.248000,13.880210,7845,3652,diva_id__3181,109.226250,13.812916,1.021000,109.226250,13.812916
3060,17349,0.000000,12.625000,109.125000,109.248000,12.317710,16690,3642,diva_id__3171,109.168747,12.446249,1.012000,109.168747,12.446249
3063,18839,0.000000,1.125000,109.125000,109.013700,1.328126,24711,11007,diva_id__10539,108.937088,1.119583,1.107000,108.937088,1.119583
3068,20098,0.000000,-7.125000,109.125000,109.013700,-6.796874,15445,10958,diva_id__10490,109.143753,-6.847919,0.982000,109.143753,-6.847919
3073,19067,2621.000000,-0.625000,109.625000,109.365200,-0.598958,4120,11015,diva_id__10547,109.396248,-0.578751,1.086000,109.396248,-0.578751
3086,16277,0.000000,19.125000,110.375000,110.595700,19.140630,3081,10914,diva_id__10446,110.567085,19.134583,1.036000,110.567085,19.134583
3090,52,0.000000,76.625000,110.625000,111.914100,76.640630,28198,992,diva_id__521,110.898750,76.738747,-0.103000,110.898750,76.738747
3110,170,1908.000000,75.625000,111.875000,113.085900,76.380210,67112,10887,diva_id__10419,112.467918,75.795418,0.153000,112.467918,75.795418
3115,20122,0.000000,-7.375000,112.375000,112.705100,-7.213541,6239,420,surabaya,112.649582,-7.202919,0.965000,112.649582,-7.202919
3117,591,0.000000,73.375000,112.625000,113.320300,73.567710,13301,4045,diva_id__3574,113.212921,73.452080,0.183000,113.212921,73.452080
3122,19612,2619.000000,-3.375000,112.875000,112.412100,-3.359374,31742,11044,diva_id__10576,112.697922,-3.354584,1.014000,112.697922,-3.354584
3124,20186,0.000000,-7.875000,112.875000,112.822300,-7.578124,7837,2454,diva_id__1983,112.884583,-7.612083,0.916000,112.884583,-7.612083
3128,20187,0.000000,-7.875000,113.125000,112.998000,-7.630208,4063,10989,diva_id__10521,112.961250,-7.632919,0.916000,112.961250,-7.632919
3137,19507,2619.000000,-2.875000,113.625000,113.525400,-3.359374,21890,11046,diva_id__10578,113.537086,-3.162918,1.019000,113.537086,-3.162918
3139,20221,0.000000,-8.125000,113.625000,113.349600,-8.359374,14288,10986,diva_id__10518,113.477081,-8.383751,0.780000,113.477081,-8.383751
3144,20190,2609.000000,-7.875000,113.875000,113.408200,-7.734374,39832,10991,diva_id__10523,113.769585,-7.737083,0.885000,113.769585,-7.737083
3155,21631,2523.000000,-22.625000,114.375000,114.345700,-22.369790,13689,11510,diva_id__11042,114.372086,-22.490417,0.909000,114.372086,-22.490417
3170,18532,2617.000000,4.625000,115.125000,115.107400,4.973959,20912,11030,diva_id__10562,115.062920,4.791248,1.093000,115.062920,4.791248
3181,18462,0.000000,5.125000,115.625000,115.517600,5.078126,8886,11038,diva_id__10570,115.467918,5.015415,1.092000,115.467918,5.015415
3182,18500,0.000000,4.875000,115.625000,115.341800,4.921876,9975,11036,diva_id__10568,115.424583,4.957083,1.093000,115.424583,4.957083
3184,21530,2533.000000,-21.625000,115.625000,115.693400,-21.276040,16367,11511,diva_id__11043,115.592918,-21.389584,0.935000,115.592918,-21.389584
3189,15252,0.000000,22.875000,115.875000,116.044900,22.838540,4265,3757,diva_id__3286,116.076248,22.863750,1.030000,116.076248,22.863750
3191,21557,3581.000000,-21.875000,115.875000,115.693400,-21.276040,22671,11511,diva_id__11043,115.560417,-21.437916,0.935000,115.560417,-21.437916
3200,15016,0.000000,23.625000,116.625000,116.865200,23.463540,10211,3761,diva_id__3290,116.883751,23.553749,1.025000,116.883751,23.553749
3210,14867,0.000000,24.125000,117.125000,117.158200,23.619790,10523,3763,diva_id__3292,117.227921,23.689583,1.023000,117.227921,23.689583
3214,23371,7190.000000,-34.875000,117.125000,117.861300,-35.130210,48283,2564,diva_id__2093,117.367081,-34.972916,0.595000,117.367081,-34.972916
3220,14770,0.000000,24.375000,117.625000,118.037100,24.401040,13785,3767,diva_id__3296,117.901253,24.393749,1.009000,117.901253,24.393749
3223,18534,0.000000,4.625000,117.625000,117.744100,4.244792,13082,11253,diva_id__10785,117.735413,4.362083,1.015000,117.735413,4.362083
3233,595,0.000000,73.375000,118.125000,120.117200,73.203130,57573,10999,diva_id__10531,118.412918,73.369583,0.159000,118.412918,73.369583
3242,18401,0.000000,5.625000,118.375000,118.681600,5.598959,16266,11051,diva_id__10583,118.558746,5.518749,1.048000,118.558746,5.518749
3246,11097,0.000000,37.625000,118.625000,119.209000,37.786460,29370,16390,deltas_105,118.967087,37.604584,0.556000,118.967087,37.604584
3251,11813,2398.000000,34.875000,118.875000,119.209000,34.921880,8942,947,diva_id__476,119.182083,34.844582,0.593000,119.182083,34.844582
3255,11754,2397.000000,35.125000,119.125000,119.209000,34.921880,1572,947,diva_id__476,119.192085,34.924583,0.593000,119.192085,34.924583
3268,19344,0.000000,-2.125000,119.375000,119.355500,-1.927083,38020,4600,diva_id__4132,119.147919,-2.198750,0.931000,119.147919,-2.198750
3273,11951,0.000000,34.375000,119.625000,119.794900,34.453130,8213,16396,deltas_122,119.743752,34.513748,0.608000,119.743752,34.513748
3284,21375,2543.000000,-20.125000,119.875000,119.209000,-19.973960,53558,11515,diva_id__11047,119.718750,-20.022917,0.975000,119.718750,-20.022917
3299,17048,0.000000,14.875000,120.375000,120.673800,14.765630,10473,11182,diva_id__10714,120.589584,14.812916,1.084000,120.589584,14.812916
3305,12831,0.000000,30.625000,120.625000,120.673800,30.390630,3999,16412,deltas_156,120.636253,30.406250,0.689000,120.636253,30.406250
3318,12974,2450.000000,30.125000,121.125000,121.025400,30.234380,15629,3812,diva_id__3341,120.885422,30.162916,0.693000,120.885422,30.162916
3320,19398,2620.000000,-2.375000,121.125000,121.025400,-2.682291,3014,4622,diva_id__4154,121.032913,-2.656250,0.964000,121.032913,-2.656250
3331,803,1931.000000,72.875000,121.625000,121.523400,72.994790,7797,4042,diva_id__3571,121.345413,72.947914,0.178000,121.345413,72.947914
3339,16574,0.000000,18.125000,121.625000,121.582000,18.411460,5947,11187,diva_id__10719,121.612083,18.366249,1.058000,121.612083,18.366249
3343,21299,0.000000,-19.125000,121.625000,121.728500,-18.567710,45142,11516,diva_id__11048,121.576248,-18.947083,0.988000,121.576248,-18.947083
3345,11219,2373.000000,37.125000,121.875000,121.962900,36.953130,9609,519,diva_id__48,121.863754,36.918747,0.559000,121.863754,36.918747
3350,21281,2552.000000,-18.875000,121.875000,121.728500,-18.567710,29483,11516,diva_id__11048,121.652916,-18.822918,0.988000,121.652916,-18.822918
3372,18156,0.000000,7.875000,123.375000,123.580200,7.851705,519,11441,diva_id__10973,123.579590,7.847082,0.911000,123.579590,7.847082
3382,21178,5731.000000,-17.625000,123.875000,123.603500,-17.161460,35003,11522,diva_id__11054,123.917084,-17.257917,1.028000,123.917084,-17.257917
3405,602,1928.000000,73.375000,125.875000,126.679700,73.671880,34646,2486,diva_id__2015,126.333748,73.376251,0.164000,126.333748,73.376251
3406,18182,0.000000,7.625000,125.875000,125.830100,7.369792,1483,11460,diva_id__10992,125.842087,7.363749,0.792000,125.842087,7.363749
3411,20349,2607.000000,-8.625000,126.375000,125.906100,-8.489583,35522,2636,diva_id__2165,126.228752,-8.502083,0.871000,126.228752,-8.502083
3412,20817,0.000000,-14.375000,126.375000,126.064500,-13.932290,65191,11544,diva_id__11076,126.586250,-14.227917,1.033000,126.586250,-14.227917
3414,11413,0.000000,36.625000,126.625000,126.709000,37.005210,26628,3910,diva_id__3439,126.858749,36.797916,0.589000,126.858749,36.797916
3421,11611,0.000000,35.625000,126.875000,126.650400,35.807290,12581,3914,diva_id__3443,126.782913,35.772083,0.567000,126.782913,35.772083
3424,11319,0.000000,36.875000,127.125000,126.709000,37.005210,22389,3910,diva_id__3439,126.852081,36.839584,0.589000,126.852081,36.839584
3432,20962,7724.000000,-15.625000,128.125000,128.291000,-15.234370,25516,16555,deltas_365,128.293747,-15.463751,1.028000,128.293747,-15.463751
3435,1160,0.000000,71.875000,128.375000,129.257800,71.692710,43781,4037,diva_id__3566,128.680420,72.042915,0.093000,128.680420,72.042915
3466,12234,2416.000000,33.125000,131.375000,131.630900,33.255210,1890,2616,diva_id__2145,131.622925,33.239582,0.952000,131.622925,33.239582
3483,9533,0.000000,43.375000,132.625000,132.334000,43.203130,11211,3936,diva_id__3465,132.342087,43.303749,0.413000,132.342087,43.303749
3487,9606,0.000000,43.125000,132.875000,132.744100,42.838540,7156,3941,diva_id__3470,132.782913,42.896248,0.392000,132.782913,42.896248
3508,19356,2620.000000,-2.125000,134.125000,134.121100,-2.317707,16359,12026,diva_id__11558,133.988754,-2.382084,1.034000,133.988754,-2.382084
3511,22987,0.000000,-32.375000,134.375000,133.974600,-32.526040,27755,11566,diva_id__11098,134.266251,-32.568748,0.516000,134.266251,-32.568748
3519,23078,0.000000,-33.125000,134.875000,134.794900,-33.411460,22390,11569,diva_id__11101,134.722076,-33.219582,0.505000,134.722076,-33.219582
3520,11827,0.000000,34.875000,135.125000,135.322300,34.713540,5120,11928,diva_id__11460,135.374588,34.697083,0.344000,135.374588,34.697083
3527,11828,0.000000,34.875000,135.375000,135.322300,34.713540,8114,11928,diva_id__11460,135.408752,34.697083,0.344000,135.408752,34.697083
3546,20963,2575.000000,-15.625000,135.875000,135.966800,-15.286460,19869,11595,diva_id__11127,136.132080,-15.367084,0.959000,136.132080,-15.367084
3549,19766,2617.000000,-4.375000,136.125000,136.084000,-4.609374,3123,12038,diva_id__11570,136.074585,-4.582916,0.955000,136.074585,-4.582916
3561,5962,2128.000000,55.875000,136.875000,137.168000,55.130210,66466,11962,diva_id__11494,136.721252,55.671249,0.267000,136.721252,55.671249
3568,11417,0.000000,36.625000,137.125000,137.021500,36.848960,8417,2640,diva_id__2169,137.078751,36.788750,0.533000,137.078751,36.788750
3572,21040,0.000000,-16.375000,137.375000,137.490200,-16.171870,8903,11600,diva_id__11132,137.411255,-16.146250,0.947000,137.411255,-16.146250
3583,11833,0.000000,34.875000,138.125000,138.134800,34.609380,22990,11943,diva_id__11475,137.895416,34.672081,0.513000,137.895416,34.672081
3587,21102,2566.000000,-16.875000,138.125000,138.486300,-16.744790,16349,2576,diva_id__2105,138.332916,-16.750416,0.920000,138.332916,-16.750416
3590,11685,0.000000,35.375000,138.375000,138.134800,34.609380,42871,11943,diva_id__11475,138.392914,34.931252,0.513000,138.392914,34.931252
3604,21133,0.000000,-17.125000,138.875000,139.189500,-17.213540,41998,11601,diva_id__11133,138.983749,-16.891251,0.892000,138.983749,-16.891251
3615,10982,2357.000000,38.125000,139.625000,139.394500,38.385420,17425,11923,diva_id__11455,139.452087,38.235416,0.646000,139.452087,38.235416
3624,10842,0.000000,38.625000,139.875000,139.628900,38.697920,21462,11925,diva_id__11457,139.784576,38.847916,0.643000,139.784576,38.847916
3628,7772,0.000000,49.375000,140.125000,140.449200,49.427080,16349,3943,diva_id__3472,140.372925,49.288750,0.373000,140.372925,49.288750
3639,21211,0.000000,-17.875000,140.125000,139.834000,-17.578120,13216,16566,deltas_376,139.937912,-17.643749,0.904000,139.937912,-17.643749
3640,5402,0.000000,58.375000,140.375000,140.683600,58.255210,2176,971,diva_id__500,140.707916,58.240417,0.260000,140.707916,58.240417
3650,10906,2357.000000,38.375000,140.625000,141.005900,38.255210,8761,11949,diva_id__11481,140.963745,38.183750,0.460000,140.963745,38.183750
3666,21136,0.000000,-17.125000,141.125000,141.181600,-16.692710,46547,16560,deltas_370,140.950409,-17.047916,0.925000,140.950409,-17.047916
3668,10412,0.000000,40.375000,141.375000,141.533200,40.546880,730,135,hachinohe,141.528748,40.541252,0.440000,141.528748,40.541252
3674,5161,0.000000,59.125000,141.625000,142.558600,59.244790,53695,3954,diva_id__3483,141.908752,58.896252,0.298000,141.908752,58.896252
3683,20845,0.000000,-14.625000,141.875000,141.591800,-15.234370,55650,16552,deltas_362,141.567917,-14.734583,0.939000,141.567917,-14.734583
3694,7020,4346.000000,52.375000,142.375000,143.261700,52.421880,18177,12119,diva_id__11651,143.118744,52.283749,0.235000,143.118744,52.283749
3701,6803,0.000000,53.125000,142.875000,142.441400,53.411460,3364,12108,diva_id__11640,142.491257,53.417084,0.315000,142.491257,53.417084
3718,9612,2300.000000,43.125000,143.625000,143.349600,42.109380,71760,12094,diva_id__11626,143.681244,42.706249,0.330000,143.681244,42.706249
3721,7706,0.000000,49.625000,143.875000,143.408200,49.296880,14023,12128,diva_id__11660,143.588745,49.342083,0.286000,143.588745,49.342083
3722,20132,2609.000000,-7.375000,143.875000,144.462900,-7.578124,49276,12075,diva_id__11607,144.037918,-7.715416,1.161000,144.037918,-7.715416
3727,23708,0.000000,-38.375000,144.125000,144.462900,-38.307290,7355,11618,diva_id__11150,144.378754,-38.303749,0.441000,144.378754,-38.303749
3731,20133,0.000000,-7.375000,144.375000,144.462900,-7.578124,14273,12075,diva_id__11607,144.347916,-7.637085,1.161000,144.347916,-7.637085
3745,23682,2357.000000,-38.125000,145.625000,145.400400,-38.307290,10994,12311,diva_id__11843,145.482086,-38.232086,0.449000,145.482086,-38.232086
3748,19931,0.000000,-5.625000,145.875000,145.839800,-5.182291,34588,226,madang,145.777924,-5.487083,0.982000,145.777924,-5.487083
3751,21213,0.000000,-17.875000,145.875000,146.044900,-18.151040,49554,11640,diva_id__11172,146.107910,-17.709583,1.076000,146.107910,-17.709583
3774,20316,0.000000,-8.375000,147.875000,148.154300,-8.203124,13079,12063,diva_id__11595,148.202911,-8.310417,0.986000,148.202911,-8.310417
3780,21382,0.000000,-20.125000,148.125000,147.744100,-19.817710,43305,11644,diva_id__11176,148.134583,-19.947083,1.069000,148.134583,-19.947083
3804,19942,0.000000,-5.625000,150.875000,151.259800,-5.859374,72388,12239,diva_id__11771,150.692078,-5.536251,0.982000,150.692078,-5.536251
3815,21927,2502.000000,-25.125000,152.375000,152.490200,-24.817710,12767,11648,diva_id__11180,152.479584,-24.932083,0.854000,152.479584,-24.932083
3816,5172,2084.000000,59.125000,152.625000,152.168000,59.192710,22848,3961,diva_id__3490,152.432922,59.038750,0.275000,152.432922,59.038750
3818,21961,2497.000000,-25.375000,152.625000,153.017600,-25.390620,13085,12332,diva_id__11864,152.892914,-25.424583,0.892000,152.892914,-25.424583
3820,22189,3507.000000,-27.125000,152.875000,153.134800,-27.265620,9215,11654,diva_id__11186,153.042923,-27.279583,0.919000,153.042923,-27.279583
3821,22718,0.000000,-30.625000,152.875000,153.105500,-30.911460,29893,11668,diva_id__11200,153.004578,-30.657084,0.749000,153.004578,-30.657084
3829,5103,0.000000,59.375000,153.625000,154.277300,59.609380,15341,3962,diva_id__3491,154.072083,59.518749,0.275000,154.072083,59.518749
3841,6569,0.000000,53.875000,156.125000,156.035200,53.567710,40822,3975,diva_id__3504,155.916260,53.927917,0.327000,155.916260,53.927917
3851,1470,3898.000000,71.125000,157.125000,157.089800,71.171880,28606,4009,diva_id__3538,157.752914,71.030418,0.094000,157.752914,71.030418
3853,5572,0.000000,57.625000,157.125000,157.441400,57.786460,40102,3971,diva_id__3500,156.997086,57.515419,0.285000,156.997086,57.515419
3871,4538,2050.000000,61.625000,160.625000,159.668000,61.692710,40560,973,diva_id__502,160.407089,61.795418,0.270000,160.407089,61.795418
3872,6267,0.000000,54.875000,160.625000,160.605500,54.505210,9561,3980,diva_id__3509,160.747925,54.528748,0.162000,160.747925,54.528748
3880,5690,0.000000,57.125000,162.375000,163.066400,57.838540,65449,3982,diva_id__3511,162.769592,57.272083,0.234000,162.769592,57.272083
3891,2226,3927.000000,69.625000,164.875000,166.464800,69.505210,52731,4003,diva_id__3532,165.118744,69.562080,0.057000,165.118744,69.562080
3910,24223,0.000000,-44.875000,170.875000,171.064500,-45.078120,34915,12533,diva_id__12065,171.172913,-44.773750,0.462000,171.172913,-44.773750
3918,24151,2284.000000,-43.875000,171.875000,171.533200,-44.192710,53594,12536,diva_id__12068,172.097916,-43.932919,0.457000,172.097916,-43.932919
3922,4584,0.000000,61.375000,172.375000,172.558600,61.119790,35002,3985,diva_id__3514,172.752075,61.420418,0.255000,172.752075,61.420418
3933,23983,0.000000,-41.625000,173.625000,173.730500,-41.015620,64161,12543,diva_id__12075,174.093750,-41.523750,0.555000,174.093750,-41.523750
3949,23855,0.000000,-40.125000,175.375000,175.224600,-40.234370,20511,12576,diva_id__12108,175.127930,-40.065418,0.536000,175.127930,-40.065418
3954,4368,0.000000,62.625000,176.625000,176.894500,62.526040,4495,3989,diva_id__3518,176.871246,62.487083,0.292000,176.871246,62.487083
3955,23687,0.000000,-38.125000,176.625000,176.660200,-37.838540,12721,2776,diva_id__2305,176.788757,-37.891251,0.606000,176.788757,-37.891251
3958,23792,2345.000000,-39.125000,176.875000,176.923800,-39.453120,34496,12607,diva_id__12139,177.083740,-39.168751,0.589000,177.083740,-39.168751
3965,23688,0.000000,-38.125000,177.375000,177.392600,-37.994790,12762,12601,diva_id__12133,177.247086,-37.991249,0.590000,177.247086,-37.991249
3974,21217,0.000000,-17.875000,178.375000,178.798800,-17.630210,30963,12556,diva_id__12088,178.588745,-17.823750,1.061000,178.588745,-17.823750
