id,col_15min,dist2coast,lat,lat_15min,lon,lon_15min,rivwth,row_15min,uparea,rivhgt,elevtn
15313,862,2522.145123,22.712917,22.625000,35.924583,35.625000,10.000000,269,1097.575073,2.000000,0.000000
15314,863,0.000000,22.691250,22.625000,35.987915,35.875000,10.000000,269,42347.105469,2.000000,0.000000
15318,877,0.000000,22.412083,22.625000,39.140419,39.375000,10.000000,269,1057.259521,2.000000,0.000000
15349,1201,5643.147779,22.522083,22.625000,120.422089,120.375000,19.613714,269,3261.615479,2.000000,0.000000
15351,297,5645.960618,22.372084,22.375000,-105.633751,-105.625000,10.000000,270,5495.679199,2.000000,0.000000
15354,328,2525.923737,22.263750,22.375000,-97.787079,-97.875000,87.196777,270,85604.093750,2.473411,0.000000
15363,405,2525.923737,22.257915,22.375000,-78.505417,-78.625000,10.000000,270,2513.663818,2.000000,0.000000
15394,876,2525.784947,22.282082,22.375000,39.097084,39.125000,10.000000,270,5201.357910,2.000000,0.000000
15395,877,0.000000,22.302082,22.375000,39.099583,39.375000,10.000000,270,2301.191406,2.000000,0.000000
15404,1001,0.000000,22.725414,22.375000,70.252083,70.375000,10.000000,270,1546.148315,2.000000,0.000000
15405,1009,3570.621867,22.386250,22.375000,72.378754,72.375000,11.687868,270,29817.886719,2.000000,0.000000
15407,1011,0.000000,22.277916,22.375000,72.914581,72.875000,42.029537,270,33951.335938,2.000000,0.000000
15408,1071,5644.712467,22.438747,22.375000,87.882919,87.875000,149.669189,270,37713.078125,3.299388,0.000000
15421,1087,0.000000,22.275417,22.375000,91.812912,91.875000,121.899040,270,13880.656250,2.957306,0.000000
15424,1173,0.000000,22.397915,22.375000,113.257080,113.375000,708.527649,270,388575.187500,7.560544,0.000000
15441,395,0.000000,22.216249,22.125000,-81.138748,-81.125000,10.000000,271,2522.123047,2.000000,0.000000
15444,398,0.000000,22.057083,22.125000,-80.459579,-80.375000,10.000000,271,2123.068115,2.000000,0.000000
15445,399,0.000000,22.031250,22.125000,-80.403748,-80.125000,10.000000,271,1079.881592,2.000000,0.000000
15446,407,0.000000,22.082916,22.125000,-78.082916,-78.125000,10.000000,271,1372.466187,2.000000,0.000000
15473,958,0.000000,22.001249,22.125000,59.658752,59.625000,10.000000,271,6848.338379,2.000000,0.000000
15477,1007,0.000000,21.957916,22.125000,72.160416,71.875000,10.000000,271,1003.990662,2.000000,0.000000
15478,1008,5651.845533,22.062084,22.125000,72.244583,72.125000,10.000000,271,1203.549683,2.000000,0.000000
15495,1087,3573.761218,22.126247,22.125000,91.886246,91.875000,57.186768,271,3567.489990,2.000000,0.000000
15502,299,2530.045466,21.750416,21.875000,-105.497917,-105.125000,10.000000,272,25651.707031,2.000000,0.000000
15533,875,0.000000,21.912916,21.875000,38.948750,38.875000,10.000000,272,2687.898682,2.000000,0.000000
15538,997,0.000000,21.831249,21.875000,69.371246,69.375000,10.000000,272,2086.071045,2.000000,0.000000
15539,1008,0.000000,21.795414,21.875000,72.232918,72.125000,10.000000,272,3399.916748,2.000000,0.000000
15540,1010,0.000000,21.856251,21.875000,72.563751,72.625000,10.000000,272,4045.791260,2.000000,0.000000
15541,1068,0.000000,21.516251,21.875000,87.121246,87.125000,10.080894,272,1341.853149,2.000000,0.000000
15544,1073,2528.954282,21.897915,21.875000,88.460419,88.375000,12.192477,272,1136.170898,2.000000,0.000000
15551,1153,0.000000,21.856251,21.875000,108.461250,108.375000,21.558598,272,2845.985352,2.000000,0.000000
15552,1154,0.000000,21.846249,21.875000,108.596252,108.625000,20.204243,272,2348.419189,2.000000,0.000000
15553,1155,0.000000,21.786247,21.875000,108.847084,108.875000,10.000000,272,1345.906738,2.000000,0.000000
15555,1167,0.000000,21.792915,21.875000,111.976250,111.875000,32.017433,272,4911.948242,2.000000,0.000000
15561,298,0.000000,21.638750,21.625000,-105.442085,-105.375000,10.000000,273,122304.820312,2.000000,0.000000
15565,366,2531.671359,21.552916,21.625000,-88.440414,-88.375000,10.000000,273,1101.754639,2.000000,0.000000
15566,367,0.000000,21.580416,21.625000,-88.212082,-88.125000,10.000000,273,5352.733398,2.000000,0.000000
15571,400,0.000000,21.670416,21.625000,-79.827087,-79.875000,10.000000,273,1667.201050,2.000000,0.000000
15572,401,0.000000,21.638750,21.625000,-79.527084,-79.625000,10.000000,273,2530.713623,2.000000,0.000000
15579,410,0.000000,21.513750,21.625000,-77.276245,-77.375000,10.000000,273,1282.144165,2.000000,0.000000
15605,867,0.000000,21.568748,21.625000,36.936249,36.875000,10.000000,273,1196.429932,2.000000,0.000000
15610,957,0.000000,21.656250,21.625000,59.457085,59.375000,10.000000,273,1318.160278,2.000000,0.000000
15616,1011,0.000000,21.667915,21.625000,72.856247,72.875000,225.317978,273,95726.171875,4.103809,0.000000
15617,1069,5062.802572,21.591248,21.625000,87.308746,87.375000,93.850792,273,19320.126953,2.572348,0.000000
15623,1087,0.000000,21.652916,21.625000,91.999588,91.875000,41.960346,273,1984.460938,2.000000,0.000000
15629,1156,0.000000,21.610416,21.625000,109.072083,109.125000,43.426807,273,9249.249023,2.000000,0.000000
15639,361,3583.549642,21.282917,21.375000,-89.681252,-89.625000,10.000000,274,1363.513672,2.000000,0.000000
15642,364,2533.016260,21.387083,21.375000,-88.922081,-88.875000,10.000000,274,1937.978638,2.000000,0.000000
15643,365,0.000000,21.452917,21.375000,-88.690414,-88.625000,10.000000,274,2607.526611,2.000000,0.000000
15646,371,2532.613746,21.440416,21.375000,-87.187088,-87.125000,10.000000,274,1220.567261,2.000000,0.000000
15653,413,0.000000,21.261250,21.375000,-76.536247,-76.625000,10.000000,274,1159.543213,2.000000,0.000000
15672,876,2532.882175,21.407082,21.375000,39.188751,39.125000,10.000000,274,5205.114258,2.000000,0.000000
15676,957,0.000000,21.406250,21.375000,59.286251,59.375000,10.000000,274,1171.431030,2.000000,0.000000
15677,999,0.000000,21.457916,21.375000,69.779587,69.875000,10.000000,274,10466.580078,2.000000,0.000000
15678,1008,0.000000,21.302082,21.375000,72.109581,72.125000,10.000000,274,5635.681152,2.000000,0.000000
15679,1010,0.000000,21.462082,21.375000,72.691254,72.625000,10.000000,274,1299.291138,2.000000,0.000000
15681,1068,0.000000,21.475414,21.375000,87.057922,87.125000,34.715755,274,4691.061035,2.000000,0.000000
15684,1149,0.000000,21.300415,21.375000,107.442917,107.375000,15.336133,274,1067.944580,2.000000,0.000000
15689,1159,0.000000,21.426250,21.375000,109.917915,109.875000,21.352100,274,3330.070801,2.000000,0.000000
15691,1162,0.000000,21.387917,21.375000,110.744583,110.625000,43.537159,274,8915.112305,2.000000,0.000000
15700,360,2534.218857,21.245417,21.125000,-89.852921,-89.875000,10.000000,275,2809.145508,2.000000,0.000000
15703,406,2535.016468,21.148750,21.125000,-78.496246,-78.375000,10.000000,275,1099.393311,2.000000,0.000000
15714,652,0.000000,21.163750,21.125000,-16.918751,-16.875000,10.000000,275,2152.421875,2.000000,0.000000
15741,868,0.000000,21.187916,21.125000,37.097084,37.125000,10.000000,275,1689.192017,2.000000,0.000000
15754,1010,0.000000,21.134583,21.125000,72.707916,72.625000,64.195190,275,64020.316406,2.100700,0.000000
15755,1011,0.000000,21.059582,21.125000,72.797081,72.875000,10.000000,275,1002.893066,2.000000,0.000000
15756,1066,0.000000,20.784584,21.125000,86.942085,86.625000,11.171081,275,1014.247559,2.000000,0.000000
15757,1067,0.000000,21.206249,21.125000,86.833755,86.875000,17.539385,275,1889.724121,2.000000,0.000000
15759,1089,0.000000,21.016251,21.125000,92.263748,92.375000,26.653997,275,1010.453674,2.000000,0.000000
15767,330,7174.221013,20.958750,20.875000,-97.336250,-97.375000,21.610685,276,5849.330566,2.000000,0.000000
15775,411,0.000000,20.663750,20.875000,-77.243744,-77.125000,10.000000,276,2163.822754,2.000000,0.000000
15780,655,0.000000,20.596249,20.875000,-16.426250,-16.125000,10.000000,276,1071.135498,2.000000,0.000000
15799,877,0.000000,20.975416,20.875000,39.277084,39.375000,10.000000,276,3508.236816,2.000000,0.000000
15801,955,0.000000,20.996250,20.875000,58.802917,58.875000,10.000000,276,1329.433716,2.000000,0.000000
15810,1011,0.000000,20.937084,20.875000,72.807083,72.875000,27.216496,276,2194.895020,2.000000,0.000000
15811,1067,0.000000,20.769581,20.875000,86.942917,86.875000,233.301987,276,51269.695312,4.180734,0.000000
15813,1146,0.000000,20.622082,20.875000,106.645416,106.625000,16.331905,276,1925.515991,2.000000,0.000000
15817,1160,0.000000,20.857082,20.875000,110.222916,110.125000,10.000000,276,1505.192261,2.000000,0.000000
15819,298,0.000000,20.690416,20.625000,-105.292915,-105.375000,10.000000,277,12290.159180,2.000000,0.000000
15820,331,2538.304195,20.727083,20.625000,-97.202911,-97.125000,15.888545,277,2816.980957,2.000000,0.000000
15821,358,0.000000,20.552916,20.625000,-90.482918,-90.375000,10.000000,277,1943.661011,2.000000,0.000000
15836,411,0.000000,20.550417,20.625000,-77.232910,-77.125000,13.878123,277,9080.561523,2.000000,0.000000
15838,417,0.000000,20.721249,20.625000,-75.608749,-75.625000,10.000000,277,1247.173218,2.000000,0.000000
15839,418,0.000000,20.708750,20.625000,-75.326248,-75.375000,10.000000,277,1421.506348,2.000000,0.000000
15842,653,0.000000,20.733749,20.625000,-16.522917,-16.625000,10.000000,277,2444.030518,2.000000,0.000000
15843,654,0.000000,20.722916,20.625000,-16.486250,-16.375000,10.000000,277,1648.510742,2.000000,0.000000
15875,952,0.000000,20.610416,20.625000,58.212086,58.125000,10.000000,277,1963.706421,2.000000,0.000000
15877,954,0.000000,20.522915,20.625000,58.551250,58.625000,10.000000,277,23498.707031,2.000000,0.000000
15880,1011,0.000000,20.742081,20.625000,72.888748,72.875000,39.290356,277,2697.839844,2.000000,0.000000
15883,1090,0.000000,20.572083,20.625000,92.712082,92.625000,31.577963,277,2328.173584,2.000000,0.000000
15886,1146,3589.888502,20.706249,20.625000,106.648750,106.625000,77.707741,277,13133.950195,2.326003,0.000000
15894,331,2540.249091,20.472082,20.375000,-97.027084,-97.125000,27.144306,278,7766.545410,2.000000,0.000000
15896,358,0.000000,20.291250,20.375000,-90.488747,-90.375000,10.000000,278,1082.367310,2.000000,0.000000
15909,421,0.000000,20.388750,20.375000,-74.531250,-74.625000,10.000000,278,1231.740112,2.000000,0.000000
15912,654,0.000000,20.404583,20.375000,-16.332916,-16.375000,10.000000,278,7607.295898,2.000000,0.000000
15928,878,0.000000,20.392082,20.375000,39.737083,39.625000,10.000000,278,1703.711792,2.000000,0.000000
15933,951,0.000000,20.432917,20.375000,57.994583,57.875000,10.000000,278,17137.617188,2.000000,0.000000
15937,1011,0.000000,20.411247,20.375000,72.831253,72.875000,35.993229,278,2319.254150,2.000000,0.000000
15938,1012,0.000000,20.532917,20.375000,72.892082,73.125000,26.647718,278,1546.336304,2.000000,0.000000
15939,1066,5682.756555,20.330414,20.375000,86.657082,86.625000,444.531006,278,134946.890625,5.896267,0.000000
15943,1146,0.000000,20.313747,20.375000,106.531250,106.625000,427.195862,278,138417.640625,5.772499,0.000000
15949,332,2542.045453,20.235416,20.125000,-96.782913,-96.875000,10.000000,279,2785.099121,2.000000,0.000000
15960,370,0.000000,20.091249,20.125000,-87.477081,-87.375000,10.000000,279,2080.289795,2.000000,0.000000
15992,881,2542.682576,20.156250,20.125000,40.251251,40.375000,10.000000,279,3140.687012,2.000000,0.000000
15993,883,2545.332909,19.800415,20.125000,40.732918,40.875000,10.000000,279,1780.634521,2.000000,0.000000
16002,1144,0.000000,20.032082,20.125000,106.112915,106.125000,42.477383,279,5732.796875,2.000000,0.000000
16005,1161,0.000000,20.011250,20.125000,110.388748,110.375000,41.911274,279,7107.308594,2.000000,0.000000
16007,298,0.000000,19.842083,19.875000,-105.377083,-105.375000,10.000000,280,1967.511353,2.000000,0.000000
16008,300,2548.679421,19.366249,19.875000,-104.993752,-104.875000,10.000000,280,1073.887573,2.000000,0.000000
16018,358,2544.202120,19.965416,19.875000,-90.452911,-90.375000,10.000000,280,1487.515991,2.000000,0.000000
16035,419,0.000000,19.922916,19.875000,-75.196243,-75.125000,10.000000,280,1433.081299,2.000000,0.000000
16042,433,0.000000,19.838749,19.875000,-71.677917,-71.625000,16.147228,280,7077.894531,2.000000,0.000000
16047,655,0.000000,19.997082,19.875000,-16.223749,-16.125000,10.000000,280,27635.458984,2.000000,0.000000
16069,868,0.000000,19.897083,19.875000,37.230419,37.125000,10.000000,280,4592.840332,2.000000,0.000000
16071,882,0.000000,19.920416,19.875000,40.547085,40.625000,10.000000,280,1813.005493,2.000000,0.000000
16082,1094,7199.288641,19.802917,19.875000,93.685417,93.625000,41.767300,280,2728.135254,2.000000,0.000000
16084,1143,2545.583160,19.773750,19.875000,105.853752,105.875000,127.868828,280,29480.970703,3.033685,0.000000
16092,299,0.000000,19.638750,19.625000,-105.212082,-105.125000,10.000000,281,2356.453369,2.000000,0.000000
16096,333,2548.310994,19.415417,19.625000,-96.327087,-96.625000,10.000000,281,1986.028076,2.000000,0.000000
16106,369,0.000000,19.607916,19.625000,-87.745415,-87.625000,10.000000,281,1102.876709,2.000000,0.000000
16144,883,2547.200593,19.566250,19.625000,40.836250,40.875000,10.000000,281,1377.845947,2.000000,0.000000
16149,950,2546.331649,19.672916,19.625000,57.688751,57.625000,10.000000,281,1405.392822,2.000000,0.000000
16151,1011,0.000000,19.505417,19.625000,72.782082,72.875000,52.335823,281,3819.206055,2.000000,0.000000
16153,1062,0.000000,19.697083,19.625000,85.570419,85.625000,18.346670,281,5343.209961,2.000000,0.000000
16154,1095,7641.973054,19.541248,19.625000,93.947083,93.875000,21.772205,281,1775.097412,2.000000,0.000000
16155,1143,0.000000,19.598749,19.625000,105.798752,105.875000,15.713350,281,1596.050903,2.000000,0.000000
16161,300,2549.046997,19.300417,19.375000,-104.902916,-104.875000,10.000000,282,1544.545044,2.000000,0.000000
16166,334,2549.046997,19.308750,19.375000,-96.288750,-96.375000,11.996024,282,3322.919189,2.000000,0.000000
16169,357,0.000000,19.370417,19.375000,-90.722084,-90.625000,23.119661,282,12770.273438,2.000000,0.000000
16175,369,0.000000,19.312082,19.375000,-87.668747,-87.625000,10.000000,282,7355.697266,2.000000,0.000000
16181,654,0.000000,19.477917,19.375000,-16.319584,-16.375000,10.000000,282,26025.968750,2.000000,0.000000
16203,869,0.000000,19.392082,19.375000,37.309586,37.375000,10.000000,282,1949.676147,2.000000,0.000000
16204,883,0.000000,19.371250,19.375000,40.957085,40.875000,10.000000,282,1317.728760,2.000000,0.000000
16205,884,0.000000,19.255417,19.375000,41.047085,41.125000,10.000000,282,1056.098633,2.000000,0.000000
16210,1011,0.000000,19.290417,19.375000,72.912086,72.875000,75.458534,282,4388.418945,2.289851,0.000000
16212,1060,0.000000,19.372082,19.375000,85.062088,85.125000,28.376867,282,7890.181152,2.000000,0.000000
16215,1096,0.000000,19.367081,19.375000,94.068756,94.125000,23.368753,282,1460.269043,2.000000,0.000000
16217,1154,5700.389248,19.277916,19.375000,108.673752,108.625000,20.618422,282,5074.946777,2.000000,0.000000
16220,301,0.000000,19.152082,19.125000,-104.602081,-104.625000,10.000000,283,2135.566650,2.000000,0.000000
16223,335,2550.508729,19.100416,19.125000,-96.102081,-96.125000,28.584528,283,3696.732666,2.000000,0.000000
16224,355,0.000000,19.003750,19.125000,-91.167915,-91.125000,10.697252,283,2187.391846,2.000000,0.000000
16228,428,2549.535764,19.247915,19.125000,-72.774582,-72.875000,13.758242,283,8914.955078,2.000000,0.000000
16230,441,0.000000,19.197916,19.125000,-69.624580,-69.625000,14.706822,283,5447.258301,2.000000,0.000000
16234,654,0.000000,19.082916,19.125000,-16.258751,-16.375000,10.000000,283,1077.998535,2.000000,0.000000
16267,884,0.000000,19.107082,19.125000,41.095417,41.125000,10.000000,283,2364.489990,2.000000,0.000000
16271,1059,0.000000,19.112083,19.125000,84.782913,84.875000,10.000000,283,1190.253174,2.000000,0.000000
16278,1162,0.000000,19.152916,19.125000,110.566254,110.625000,23.548378,283,3952.139893,2.000000,0.000000
16279,304,0.000000,18.865416,18.875000,-103.967918,-103.875000,10.000000,284,9760.582031,2.000000,0.000000
16321,884,0.000000,18.909582,18.875000,41.157085,41.125000,10.000000,284,3088.941895,2.000000,0.000000
16324,947,0.000000,18.817083,18.875000,56.935417,56.875000,10.000000,284,6368.855957,2.000000,0.000000
16327,950,0.000000,18.939583,18.875000,57.542084,57.625000,10.000000,284,2016.413452,2.000000,0.000000
16333,1096,0.000000,18.992081,18.875000,94.046249,94.125000,36.078777,284,1554.158081,2.000000,0.000000
16338,305,0.000000,18.687916,18.625000,-103.736252,-103.625000,10.000000,285,7117.050293,2.000000,0.000000
16340,336,0.000000,18.732082,18.625000,-95.831253,-95.875000,43.563446,285,5763.590332,2.000000,0.000000
16341,337,0.000000,18.745417,18.625000,-95.747917,-95.625000,184.659958,285,39513.109375,3.690582,0.000000
16345,349,0.000000,18.562916,18.625000,-92.673752,-92.625000,360.858521,285,123257.187500,5.275648,0.000000
16349,354,0.000000,18.617916,18.625000,-91.294586,-91.375000,49.950424,285,14601.583984,2.000000,0.000000
16350,367,0.000000,18.727083,18.625000,-88.179581,-88.125000,12.407044,285,8985.629883,2.000000,0.000000
16396,868,0.000000,18.738750,18.625000,37.518749,37.125000,10.000000,285,1036.742310,2.000000,0.000000
16398,870,0.000000,18.712915,18.625000,37.571251,37.625000,10.000000,285,2359.083008,2.000000,0.000000
16399,871,0.000000,18.602917,18.625000,37.860416,37.875000,10.000000,285,63737.742188,2.000000,0.000000
16400,885,0.000000,18.603750,18.625000,41.272919,41.375000,10.000000,285,5147.346191,2.000000,0.000000
16404,945,0.000000,18.641249,18.625000,56.697918,56.375000,10.000000,285,1386.182739,2.000000,0.000000
16405,946,2553.509859,18.688749,18.625000,56.741253,56.625000,10.000000,285,5309.906250,2.000000,0.000000
16410,1097,0.000000,18.553749,18.625000,94.261246,94.375000,39.762451,285,1369.446777,2.000000,0.000000
16411,1098,0.000000,18.606251,18.625000,94.253754,94.625000,38.295029,285,1301.084106,2.000000,0.000000
16413,1143,0.000000,18.726250,18.625000,105.752083,105.875000,119.009705,285,27203.275391,2.919712,0.000000
16427,347,0.000000,18.437916,18.375000,-93.086250,-93.125000,10.000000,286,1595.669922,2.000000,0.000000
16428,352,0.000000,18.492916,18.375000,-91.794586,-91.875000,12.963089,286,2170.065918,2.000000,0.000000
16429,353,0.000000,18.451250,18.375000,-91.522079,-91.625000,15.708613,286,2203.596680,2.000000,0.000000
16430,366,2554.929110,18.487083,18.375000,-88.317085,-88.375000,36.184586,286,12697.693359,2.000000,0.000000
16446,435,0.000000,18.284582,18.375000,-71.097916,-71.125000,10.000000,286,5232.909180,2.000000,0.000000
16450,440,0.000000,18.467916,18.375000,-69.881248,-69.875000,15.279960,286,3422.469238,2.000000,0.000000
16451,442,3613.381773,18.467083,18.375000,-69.325417,-69.375000,10.000000,286,1093.691650,2.000000,0.000000
16488,871,0.000000,18.495417,18.375000,37.997917,37.875000,10.000000,286,2407.154785,2.000000,0.000000
16492,946,0.000000,18.334583,18.375000,56.607086,56.625000,10.000000,286,2925.993164,2.000000,0.000000
16496,1056,0.000000,18.347084,18.375000,84.128754,84.125000,23.411716,286,10687.843750,2.000000,0.000000
16501,1156,0.000000,18.342916,18.375000,109.133751,109.125000,10.000000,286,1031.504883,2.000000,0.000000
16504,1160,0.000000,18.492916,18.375000,110.084579,110.125000,10.000000,286,1130.102295,2.000000,0.000000
16506,1205,2555.281757,18.441250,18.375000,121.433746,121.375000,24.885271,286,2890.519775,2.000000,0.000000
16507,1206,0.000000,18.327917,18.375000,121.646255,121.625000,131.612915,286,27706.578125,3.080742,0.000000
16510,307,0.000000,18.234583,18.125000,-103.247086,-103.125000,10.000000,287,1976.554077,2.000000,0.000000
16511,308,0.000000,18.082083,18.125000,-102.780418,-102.875000,10.000000,287,2255.402344,2.000000,0.000000
16514,342,0.000000,18.162916,18.125000,-94.411247,-94.375000,76.426353,287,21231.796875,2.305468,0.000000
16515,343,0.000000,18.212915,18.125000,-94.129585,-94.125000,31.256250,287,5662.013672,2.000000,0.000000
16517,366,2555.984448,18.344584,18.125000,-88.387085,-88.375000,10.000000,287,1773.196777,2.000000,0.000000
16535,439,0.000000,18.230415,18.125000,-70.187080,-70.125000,10.000000,287,1037.132324,2.000000,0.000000
16541,657,0.000000,17.912914,18.125000,-16.034584,-15.625000,10.000000,287,1039.056396,2.000000,0.000000
16566,1054,2558.301606,18.012081,18.125000,83.566254,83.625000,10.000000,287,1479.371094,2.000000,0.000000
16567,1055,0.000000,18.214581,18.125000,83.937088,83.875000,27.835556,287,9174.262695,2.000000,0.000000
16568,1097,2558.301606,18.002083,18.125000,94.485413,94.375000,24.771404,287,1053.895264,2.000000,0.000000
16573,1202,0.000000,18.199583,18.125000,120.532082,120.625000,10.662445,287,1330.569702,2.000000,0.000000
16577,311,2558.645834,17.951250,17.875000,-102.137085,-102.125000,71.360474,288,111218.429688,2.222662,0.000000
16578,312,0.000000,17.911249,17.875000,-101.861252,-101.875000,10.000000,288,1186.623901,2.000000,0.000000
16595,655,0.000000,17.834583,17.875000,-16.037916,-16.125000,10.000000,288,21500.287109,2.000000,0.000000
16620,1012,5116.832894,17.989582,17.875000,73.067917,73.125000,58.660339,288,2251.962646,2.002073,0.000000
16621,1053,0.000000,17.907082,17.875000,83.459579,83.375000,10.000000,288,1567.871338,2.000000,0.000000
16629,367,2561.704455,17.502916,17.625000,-88.187080,-88.125000,37.970936,289,8513.569336,2.000000,0.000000
16631,655,0.000000,17.521248,17.625000,-16.081249,-16.125000,10.000000,289,1571.980835,2.000000,0.000000
16645,875,0.000000,17.565416,17.625000,38.842918,38.875000,10.000000,289,1834.003174,2.000000,0.000000
16646,887,0.000000,17.706249,17.625000,41.997086,41.875000,10.000000,289,1040.696777,2.000000,0.000000
16647,888,0.000000,17.610416,17.625000,42.132084,42.125000,10.000000,289,1720.851440,2.000000,0.000000
16649,1012,0.000000,17.587917,17.625000,73.199585,73.125000,56.088306,289,2148.608398,2.000000,0.000000
16650,1050,0.000000,17.420414,17.625000,82.867920,82.625000,10.000000,289,1181.083008,2.000000,0.000000
16655,1144,0.000000,17.722916,17.625000,106.430420,106.125000,31.041422,289,1826.993774,2.000000,0.000000
16656,1145,0.000000,17.734583,17.625000,106.432083,106.375000,30.981298,289,3071.284912,2.000000,0.000000
16658,1201,0.000000,17.507915,17.625000,120.412086,120.375000,70.620049,289,4950.444824,2.210333,0.000000
16660,314,0.000000,17.482082,17.375000,-101.328751,-101.375000,10.000000,290,1318.682251,2.000000,0.000000
16663,366,0.000000,17.426249,17.375000,-88.261246,-88.375000,10.000000,290,1132.037598,2.000000,0.000000
16664,655,0.000000,17.424583,17.375000,-16.107916,-16.125000,10.000000,290,1704.511597,2.000000,0.000000
16676,892,2565.128195,16.986250,17.375000,42.551250,43.125000,10.000000,290,1140.974854,2.000000,0.000000
16680,1013,7689.787050,17.272915,17.375000,73.295418,73.375000,56.024628,290,2117.876221,2.000000,0.000000
16681,1050,0.000000,17.292915,17.375000,82.610413,82.625000,10.000000,290,1899.939087,2.000000,0.000000
16682,1051,0.000000,17.423748,17.375000,82.872086,82.875000,11.527765,290,2741.140137,2.000000,0.000000
16685,1107,0.000000,17.302917,17.375000,96.922913,96.875000,190.374756,290,33941.339844,3.751063,0.000000
16686,1146,3623.587158,17.422916,17.375000,106.644585,106.625000,37.492043,290,2444.016846,2.000000,0.000000
16690,317,0.000000,17.136250,17.125000,-100.661247,-100.625000,10.000000,291,1400.559204,2.000000,0.000000
16710,889,0.000000,17.097082,17.125000,42.421249,42.375000,10.000000,291,6183.353516,2.000000,0.000000
16717,1049,0.000000,17.094582,17.125000,82.352921,82.375000,14.129511,291,3261.785156,2.000000,0.000000
16721,1105,0.000000,16.774582,17.125000,96.187912,96.375000,29.133650,291,1624.550049,2.000000,0.000000
16723,1108,0.000000,17.111248,17.125000,97.142914,97.125000,54.496410,291,3101.233887,2.000000,0.000000
16727,319,0.000000,16.947916,16.875000,-100.112083,-100.125000,10.000000,292,1654.744263,2.000000,0.000000
16732,654,2567.607185,16.605415,16.875000,-16.442917,-16.375000,10.000000,292,11557.639648,2.000000,0.000000
16748,890,0.000000,16.968750,16.875000,42.547916,42.625000,10.000000,292,1794.436035,2.000000,0.000000
16756,1048,2565.671555,16.912914,16.875000,82.248749,82.125000,10.000000,292,1671.616211,2.000000,0.000000
16765,1148,0.000000,16.882082,16.875000,107.159584,107.125000,34.864544,292,2652.718018,2.000000,0.000000
16766,1201,2565.671555,16.905416,16.875000,120.407082,120.375000,21.837982,292,1273.195190,2.000000,0.000000
16767,321,0.000000,16.689583,16.625000,-99.607086,-99.625000,10.058400,293,7495.471680,2.000000,0.000000
16769,323,0.000000,16.628750,16.625000,-99.211250,-99.125000,10.000000,293,1302.088623,2.000000,0.000000
16770,324,0.000000,16.556250,16.625000,-98.818748,-98.875000,11.323503,293,1087.662231,2.000000,0.000000
16771,325,0.000000,16.512083,16.625000,-98.720413,-98.625000,42.479313,293,6959.824707,2.000000,0.000000
16781,890,0.000000,16.530416,16.625000,42.732082,42.625000,10.000000,293,1406.767822,2.000000,0.000000
16782,892,0.000000,16.647083,16.625000,42.731251,43.125000,10.000000,293,1049.594360,2.000000,0.000000
16795,1110,2567.926667,16.552916,16.625000,97.662086,97.625000,526.794739,293,273952.687500,6.455128,0.000000
16797,1150,0.000000,16.549583,16.625000,107.607918,107.625000,35.195263,293,1690.425903,2.000000,0.000000
16801,340,2569.300769,16.334583,16.375000,-94.972916,-94.875000,10.000000,294,1058.718140,2.000000,0.000000
16817,875,0.000000,16.412083,16.375000,39.187916,38.875000,10.000000,294,1934.756714,2.000000,0.000000
16818,876,0.000000,16.277082,16.375000,39.207085,39.125000,10.000000,294,2014.871582,2.000000,0.000000
16819,891,0.000000,16.414583,16.375000,42.762085,42.875000,10.000000,294,1313.816772,2.000000,0.000000
16820,929,2569.300769,16.340416,16.375000,52.352917,52.375000,10.000000,294,3096.028809,2.000000,0.000000
16822,1045,0.000000,16.347084,16.375000,81.405418,81.375000,22.966213,294,9321.844727,2.000000,0.000000
16835,1111,0.000000,16.517914,16.375000,97.661255,97.875000,59.970814,294,5883.494629,2.025804,0.000000
16843,328,0.000000,16.118750,16.125000,-97.993752,-97.875000,10.000000,295,1113.099976,2.000000,0.000000
16845,339,0.000000,16.188749,16.125000,-95.127914,-95.125000,10.000000,295,10198.845703,2.000000,0.000000
16846,341,2570.138011,16.207916,16.125000,-94.659584,-94.625000,10.000000,295,1523.902100,2.000000,0.000000
16850,364,0.000000,16.058750,16.125000,-88.852081,-88.875000,11.756445,295,1207.554565,2.000000,0.000000
16854,654,7713.216841,16.066250,16.125000,-16.473749,-16.375000,26.387442,295,439273.312500,2.000000,0.000000
16865,928,2571.175583,16.047916,16.125000,52.179585,52.125000,10.000000,295,1159.767944,2.000000,0.000000
16866,929,0.000000,16.222082,16.125000,52.255417,52.375000,10.000000,295,17890.931641,2.000000,0.000000
16868,1042,0.000000,15.876247,16.125000,80.633751,80.625000,10.000000,295,1707.913818,2.000000,0.000000
16881,1200,0.000000,16.037916,16.125000,120.199585,120.125000,72.414299,295,6643.771484,2.240108,0.000000
16884,328,0.000000,15.985416,15.875000,-97.787918,-97.875000,58.991749,296,18295.744141,2.008097,0.000000
16887,331,0.000000,15.812916,15.875000,-97.026245,-97.125000,10.000000,296,1680.105225,2.000000,0.000000
16889,335,0.000000,15.789583,15.875000,-96.047913,-96.125000,10.000000,296,1520.951904,2.000000,0.000000
16895,362,2572.100855,15.893749,15.875000,-88.922081,-89.375000,29.077398,296,2143.298828,2.000000,0.000000
16896,364,2572.611389,15.810415,15.875000,-88.757919,-88.875000,78.423950,296,8735.946289,2.337413,0.000000
